,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CG.Fvb2,context,group
40,Fvb2,1950001,2000000,50000,*,9775,19930,-0.0423751138058645,CG,AK_FK
41,Fvb2,2000001,2050000,50000,*,16910,28661,-0.0437958605139748,CG,AK_FK
42,Fvb2,2050001,2100000,50000,*,12738,32244,-0.0126888591421804,CG,AK_FK
43,Fvb2,2100001,2150000,50000,*,18628,30460,-0.0713115136147,CG,AK_FK
44,Fvb2,2150001,2200000,50000,*,14015,35801,0.0307991608035522,CG,AK_FK
45,Fvb2,2200001,2250000,50000,*,15332,23968,-0.0297717651604016,CG,AK_FK
46,Fvb2,2250001,2300000,50000,*,15726,35625,0.0248806932231586,CG,AK_FK
47,Fvb2,2300001,2350000,50000,*,12370,38141,-0.041923591491603,CG,AK_FK
48,Fvb2,2350001,2400000,50000,*,18829,35700,0.0436175755028939,CG,AK_FK
49,Fvb2,2400001,2450000,50000,*,12640,32146,0.062096820573607,CG,AK_FK
50,Fvb2,2450001,2500000,50000,*,12393,18700,0.0914238389501179,CG,AK_FK
51,Fvb2,2500001,2550000,50000,*,27919,34525,0.0365271701103753,CG,AK_FK
52,Fvb2,2550001,2600000,50000,*,23598,34601,0.0683628057156518,CG,AK_FK
53,Fvb2,2600001,2650000,50000,*,28569,40918,0.0155067393788739,CG,AK_FK
54,Fvb2,2650001,2700000,50000,*,666,863,0.392579615910551,CG,AK_FK
55,Fvb2,2700001,2750000,50000,*,3360,4330,0.187708739035911,CG,AK_FK
56,Fvb2,2750001,2800000,50000,*,4192,6222,0.257874745129492,CG,AK_FK
57,Fvb2,2800001,2850000,50000,*,12135,32905,0.133772472428778,CG,AK_FK
58,Fvb2,2850001,2900000,50000,*,11393,39954,0.0578371613073829,CG,AK_FK
59,Fvb2,2900001,2950000,50000,*,15893,35732,0.0424738009577037,CG,AK_FK
60,Fvb2,2950001,3000000,50000,*,14866,26703,0.02575672148246,CG,AK_FK
61,Fvb2,3000001,3050000,50000,*,11429,36868,0.0698674106393876,CG,AK_FK
62,Fvb2,3050001,3100000,50000,*,15258,34500,0.0527766705096416,CG,AK_FK
63,Fvb2,3100001,3150000,50000,*,14192,26449,0.0937208699607179,CG,AK_FK
64,Fvb2,3150001,3200000,50000,*,23307,33421,0.0465586651238001,CG,AK_FK
65,Fvb2,3200001,3250000,50000,*,13624,37083,0.0707331837439064,CG,AK_FK
66,Fvb2,3250001,3300000,50000,*,9359,43913,0.0153922856305124,CG,AK_FK
67,Fvb2,3300001,3350000,50000,*,14173,31674,0.0164152667508403,CG,AK_FK
68,Fvb2,3350001,3400000,50000,*,14165,33416,0.0540473511042932,CG,AK_FK
69,Fvb2,3400001,3450000,50000,*,14395,38672,0.0663321082374637,CG,AK_FK
70,Fvb2,3450001,3500000,50000,*,17133,33641,0.0891703401563023,CG,AK_FK
71,Fvb2,3500001,3550000,50000,*,15311,36825,0.0417591982984763,CG,AK_FK
72,Fvb2,3550001,3600000,50000,*,17146,32395,0.00337469252059475,CG,AK_FK
73,Fvb2,3600001,3650000,50000,*,21666,30999,0.100017317468949,CG,AK_FK
74,Fvb2,3650001,3700000,50000,*,15161,43996,0.0385109760352481,CG,AK_FK
75,Fvb2,3700001,3750000,50000,*,7577,18730,-0.183546932330656,CG,AK_FK
76,Fvb2,3750001,3800000,50000,*,1230,5118,-0.205249014783259,CG,AK_FK
77,Fvb2,3800001,3850000,50000,*,1536,3782,-0.200487822324592,CG,AK_FK
78,Fvb2,3850001,3900000,50000,*,19873,27916,0.111586519191571,CG,AK_FK
79,Fvb2,3900001,3950000,50000,*,29704,41218,0.0524658228002158,CG,AK_FK
80,Fvb2,3950001,4000000,50000,*,16550,18735,-0.00281428095835212,CG,AK_FK
81,Fvb2,4000001,4050000,50000,*,17322,33658,0.0249769208131879,CG,AK_FK
82,Fvb2,4050001,4100000,50000,*,13441,29944,-0.0184452267250175,CG,AK_FK
83,Fvb2,4100001,4150000,50000,*,18168,48538,-0.000306122162035793,CG,AK_FK
84,Fvb2,4150001,4200000,50000,*,14029,36169,0.0208386839964356,CG,AK_FK
85,Fvb2,4200001,4250000,50000,*,7277,19530,-0.0699731518235595,CG,AK_FK
86,Fvb2,4250001,4300000,50000,*,10419,19053,-0.117622257971177,CG,AK_FK
87,Fvb2,4300001,4350000,50000,*,15206,45104,0.0176048711780503,CG,AK_FK
88,Fvb2,4350001,4400000,50000,*,14804,39556,0.0753818866910567,CG,AK_FK
89,Fvb2,4400001,4450000,50000,*,12811,39591,0.0189373071251825,CG,AK_FK
90,Fvb2,4450001,4500000,50000,*,11024,36963,0.056895555672956,CG,AK_FK
91,Fvb2,4500001,4550000,50000,*,24036,35166,0.0683612826033914,CG,AK_FK
92,Fvb2,4550001,4600000,50000,*,14805,33626,0.091013166786287,CG,AK_FK
93,Fvb2,4600001,4650000,50000,*,10562,40750,0.0219163094171908,CG,AK_FK
94,Fvb2,4650001,4700000,50000,*,10157,22239,0.0444076269377945,CG,AK_FK
95,Fvb2,4700001,4750000,50000,*,10010,36652,0.035550793463678,CG,AK_FK
96,Fvb2,4750001,4800000,50000,*,13087,27973,0.101162080690186,CG,AK_FK
97,Fvb2,4800001,4850000,50000,*,12247,27411,0.021828581198327,CG,AK_FK
98,Fvb2,4850001,4900000,50000,*,30821,46485,0.0287830561877815,CG,AK_FK
99,Fvb2,4900001,4950000,50000,*,13010,33825,0.0537211188796787,CG,AK_FK
100,Fvb2,4950001,5000000,50000,*,15501,27995,0.133168121621439,CG,AK_FK
101,Fvb2,5000001,5050000,50000,*,13770,36347,0.0541173764792253,CG,AK_FK
102,Fvb2,5050001,5100000,50000,*,16868,51489,0.00870762208108317,CG,AK_FK
103,Fvb2,5100001,5150000,50000,*,14524,44111,0.0461792547494219,CG,AK_FK
104,Fvb2,5150001,5200000,50000,*,12023,31814,0.00752305190661506,CG,AK_FK
105,Fvb2,5200001,5250000,50000,*,24813,41120,-0.017059721030148,CG,AK_FK
106,Fvb2,5250001,5300000,50000,*,19602,36251,0.0107824831859041,CG,AK_FK
107,Fvb2,5300001,5350000,50000,*,23119,37142,0.0316009366140931,CG,AK_FK
108,Fvb2,5350001,5400000,50000,*,9279,23533,-0.00451870964402595,CG,AK_FK
109,Fvb2,5400001,5450000,50000,*,13946,40071,-0.0043649908932043,CG,AK_FK
110,Fvb2,5450001,5500000,50000,*,17714,36236,0.0724119938862682,CG,AK_FK
111,Fvb2,5500001,5550000,50000,*,14767,32536,0.0553497451604267,CG,AK_FK
112,Fvb2,5550001,5600000,50000,*,17800,34572,0.101828446114681,CG,AK_FK
113,Fvb2,5600001,5650000,50000,*,18396,34783,0.0122409402721075,CG,AK_FK
114,Fvb2,5650001,5700000,50000,*,12710,31740,0.0761398250049844,CG,AK_FK
115,Fvb2,5700001,5750000,50000,*,16058,29684,0.00272512484290832,CG,AK_FK
116,Fvb2,5750001,5800000,50000,*,17787,23911,0.0148453842668355,CG,AK_FK
117,Fvb2,5800001,5850000,50000,*,20956,33457,0.0660292214829108,CG,AK_FK
118,Fvb2,5850001,5900000,50000,*,15569,27537,0.0296011548627521,CG,AK_FK
119,Fvb2,5900001,5950000,50000,*,20331,23795,0.0278160837785638,CG,AK_FK
120,Fvb2,5950001,6000000,50000,*,18244,32223,0.0155675406435556,CG,AK_FK
121,Fvb2,6000001,6050000,50000,*,15129,32700,0.0587694171395576,CG,AK_FK
122,Fvb2,6050001,6100000,50000,*,20910,38625,0.0408116704410602,CG,AK_FK
123,Fvb2,6100001,6150000,50000,*,12967,52778,0.00728559078709634,CG,AK_FK
124,Fvb2,6150001,6200000,50000,*,26255,35450,0.0475352323454893,CG,AK_FK
125,Fvb2,6200001,6250000,50000,*,14111,24261,0.0285498857573683,CG,AK_FK
126,Fvb2,6250001,6300000,50000,*,18343,27767,0.0481720093174348,CG,AK_FK
127,Fvb2,6300001,6350000,50000,*,30850,33302,-0.0072853359050471,CG,AK_FK
128,Fvb2,6350001,6400000,50000,*,18233,30545,0.0404607280468504,CG,AK_FK
129,Fvb2,6400001,6450000,50000,*,516,1087,-0.232628562617618,CG,AK_FK
130,Fvb2,6450001,6500000,50000,*,36829,39233,0.028809118613261,CG,AK_FK
131,Fvb2,6500001,6550000,50000,*,20530,23676,0.00283211900134694,CG,AK_FK
132,Fvb2,6550001,6600000,50000,*,19361,25538,-0.0598125545563449,CG,AK_FK
133,Fvb2,6600001,6650000,50000,*,21081,23543,-0.00774921133838857,CG,AK_FK
134,Fvb2,6650001,6700000,50000,*,25286,42911,0.0480213422532074,CG,AK_FK
135,Fvb2,6700001,6750000,50000,*,20053,35537,0.0348789810242565,CG,AK_FK
136,Fvb2,6750001,6800000,50000,*,12905,35383,-0.0100434322830321,CG,AK_FK
137,Fvb2,6800001,6850000,50000,*,17572,32823,0.0728047819577263,CG,AK_FK
138,Fvb2,6850001,6900000,50000,*,5754,19618,-0.0555888267883861,CG,AK_FK
139,Fvb2,6900001,6950000,50000,*,10728,22824,-0.0989864997238731,CG,AK_FK
140,Fvb2,6950001,7000000,50000,*,20585,29800,0.0494954353435323,CG,AK_FK
141,Fvb2,7000001,7050000,50000,*,24117,31966,0.0286264616324993,CG,AK_FK
142,Fvb2,7050001,7100000,50000,*,10253,13576,0.0771878592827326,CG,AK_FK
143,Fvb2,7100001,7150000,50000,*,26805,38035,0.0799060323256222,CG,AK_FK
144,Fvb2,7150001,7200000,50000,*,16511,27729,0.0617106971933659,CG,AK_FK
145,Fvb2,7200001,7250000,50000,*,12339,32002,-0.0484640410807184,CG,AK_FK
146,Fvb2,7250001,7300000,50000,*,16147,38983,0.0219134715397846,CG,AK_FK
147,Fvb2,7300001,7350000,50000,*,15005,42573,0.0661594053618883,CG,AK_FK
148,Fvb2,7350001,7400000,50000,*,26786,37760,0.0903870913569189,CG,AK_FK
149,Fvb2,7400001,7450000,50000,*,21369,37069,0.000702428869292837,CG,AK_FK
150,Fvb2,7450001,7500000,50000,*,24922,37978,0.0894441352795196,CG,AK_FK
151,Fvb2,7500001,7550000,50000,*,24861,32364,0.0252735694679429,CG,AK_FK
152,Fvb2,7550001,7600000,50000,*,18870,38040,0.072521316170906,CG,AK_FK
153,Fvb2,7600001,7650000,50000,*,12234,38847,0.0149722183521527,CG,AK_FK
154,Fvb2,7650001,7700000,50000,*,23808,40407,0.0436159663429816,CG,AK_FK
155,Fvb2,7700001,7750000,50000,*,17784,31368,0.082347618022683,CG,AK_FK
156,Fvb2,7750001,7800000,50000,*,20860,40632,0.0409482277445322,CG,AK_FK
157,Fvb2,7800001,7850000,50000,*,29570,33534,0.0271991784930407,CG,AK_FK
158,Fvb2,7850001,7900000,50000,*,23498,38765,0.0897338842463755,CG,AK_FK
159,Fvb2,7900001,7950000,50000,*,15878,33739,0.0535437118947483,CG,AK_FK
160,Fvb2,7950001,8000000,50000,*,19217,33634,0.0852064836842286,CG,AK_FK
161,Fvb2,8000001,8050000,50000,*,29782,38843,0.0673098373360665,CG,AK_FK
162,Fvb2,8050001,8100000,50000,*,24605,34873,0.147346613229056,CG,AK_FK
163,Fvb2,8100001,8150000,50000,*,20600,36776,0.085837434595825,CG,AK_FK
164,Fvb2,8150001,8200000,50000,*,26185,40379,0.0786081697910176,CG,AK_FK
165,Fvb2,8200001,8250000,50000,*,28841,36501,-0.0328255612012828,CG,AK_FK
166,Fvb2,8250001,8300000,50000,*,21332,31518,0.0223378725681008,CG,AK_FK
167,Fvb2,8300001,8350000,50000,*,15752,24498,-0.0289565452858164,CG,AK_FK
168,Fvb2,8350001,8400000,50000,*,25892,35909,-0.000146128774685117,CG,AK_FK
169,Fvb2,8400001,8450000,50000,*,14854,30786,-0.00653302780068427,CG,AK_FK
170,Fvb2,8450001,8500000,50000,*,18635,33891,0.0331489484246619,CG,AK_FK
171,Fvb2,8500001,8550000,50000,*,18636,39041,0.129881431536861,CG,AK_FK
172,Fvb2,8550001,8600000,50000,*,15551,49366,0.0345846258064842,CG,AK_FK
173,Fvb2,8600001,8650000,50000,*,22546,31131,0.0368741039435806,CG,AK_FK
174,Fvb2,8650001,8700000,50000,*,14828,31676,0.059808975093737,CG,AK_FK
175,Fvb2,8700001,8750000,50000,*,16651,30670,-0.00685896824055077,CG,AK_FK
176,Fvb2,8750001,8800000,50000,*,15532,26823,0.0941511140479501,CG,AK_FK
177,Fvb2,8800001,8850000,50000,*,19352,35814,0.0255333136359436,CG,AK_FK
178,Fvb2,8850001,8900000,50000,*,14018,29867,0.0338557168523394,CG,AK_FK
179,Fvb2,8900001,8950000,50000,*,15561,35489,0.0439160701898049,CG,AK_FK
180,Fvb2,8950001,9000000,50000,*,13015,32285,0.0431074563466873,CG,AK_FK
181,Fvb2,9000001,9050000,50000,*,21090,34048,0.0873868341672737,CG,AK_FK
182,Fvb2,9050001,9100000,50000,*,19151,35258,0.0792987480188596,CG,AK_FK
183,Fvb2,9100001,9150000,50000,*,21565,37838,0.0792740145236474,CG,AK_FK
184,Fvb2,9150001,9200000,50000,*,21375,25715,0.00672456844322622,CG,AK_FK
185,Fvb2,9200001,9250000,50000,*,17298,28910,0.0795678674559229,CG,AK_FK
186,Fvb2,9250001,9300000,50000,*,13581,27568,0.0747668922242587,CG,AK_FK
187,Fvb2,9300001,9350000,50000,*,17713,26561,0.173860043855479,CG,AK_FK
188,Fvb2,9350001,9400000,50000,*,15951,40777,0.0651173483957313,CG,AK_FK
189,Fvb2,9400001,9450000,50000,*,15431,31891,0.00390666996306116,CG,AK_FK
190,Fvb2,9450001,9500000,50000,*,22994,37032,0.12762599940023,CG,AK_FK
191,Fvb2,9500001,9550000,50000,*,10778,34404,0.0664507342268276,CG,AK_FK
192,Fvb2,9550001,9600000,50000,*,15249,26854,0.0568432295042222,CG,AK_FK
193,Fvb2,9600001,9650000,50000,*,15378,32112,0.0409799910419066,CG,AK_FK
194,Fvb2,9650001,9700000,50000,*,16093,32338,0.0458631277499743,CG,AK_FK
195,Fvb2,9700001,9750000,50000,*,19140,42856,0.144577605701981,CG,AK_FK
196,Fvb2,9750001,9800000,50000,*,20870,37396,0.10896766851157,CG,AK_FK
197,Fvb2,9800001,9850000,50000,*,18708,35253,0.0847413057875758,CG,AK_FK
198,Fvb2,9850001,9900000,50000,*,16527,32744,0.132954222972934,CG,AK_FK
199,Fvb2,9900001,9950000,50000,*,29943,33055,0.0966584775982906,CG,AK_FK
200,Fvb2,9950001,10000000,50000,*,17071,27205,0.0322157287411503,CG,AK_FK
201,Fvb2,10000001,10050000,50000,*,21667,35470,0.219929585488026,CG,AK_FK
202,Fvb2,10050001,10100000,50000,*,17854,34842,0.04337966155219,CG,AK_FK
203,Fvb2,10100001,10150000,50000,*,17272,28911,0.113985710547271,CG,AK_FK
204,Fvb2,10150001,10200000,50000,*,16193,27932,0.0398008563961822,CG,AK_FK
205,Fvb2,10200001,10250000,50000,*,15711,25798,0.0565214235223431,CG,AK_FK
206,Fvb2,10250001,10300000,50000,*,17637,24127,0.125987450897303,CG,AK_FK
207,Fvb2,10300001,10350000,50000,*,17889,33361,0.17611316243564,CG,AK_FK
208,Fvb2,10350001,10400000,50000,*,21858,33790,0.0671255700023859,CG,AK_FK
209,Fvb2,10400001,10450000,50000,*,15348,21480,0.0415765072431901,CG,AK_FK
210,Fvb2,10450001,10500000,50000,*,12517,20397,0.0380398528368913,CG,AK_FK
211,Fvb2,10500001,10550000,50000,*,21879,32267,0.0509425329861595,CG,AK_FK
212,Fvb2,10550001,10600000,50000,*,15589,21157,0.176131049972938,CG,AK_FK
213,Fvb2,10600001,10650000,50000,*,30313,43081,-0.0578120071432671,CG,AK_FK
214,Fvb2,10650001,10700000,50000,*,14861,33421,0.0620543430021295,CG,AK_FK
215,Fvb2,10700001,10750000,50000,*,20368,25095,0.111295597657757,CG,AK_FK
216,Fvb2,10750001,10800000,50000,*,14962,25501,0.0426582817984494,CG,AK_FK
217,Fvb2,10800001,10850000,50000,*,16777,32942,0.0473294958966179,CG,AK_FK
218,Fvb2,10850001,10900000,50000,*,18361,34985,0.0619666679976738,CG,AK_FK
219,Fvb2,10900001,10950000,50000,*,14825,33954,0.0397618883653792,CG,AK_FK
220,Fvb2,10950001,11000000,50000,*,15278,26945,-0.0222151932940757,CG,AK_FK
221,Fvb2,11000001,11050000,50000,*,8161,23442,-0.0531479901755241,CG,AK_FK
222,Fvb2,11050001,11100000,50000,*,5254,23572,-0.142735900191136,CG,AK_FK
223,Fvb2,11100001,11150000,50000,*,12507,22099,-0.00233157909149928,CG,AK_FK
224,Fvb2,11150001,11200000,50000,*,13909,32089,0.000714780534107784,CG,AK_FK
225,Fvb2,11200001,11250000,50000,*,15169,30696,0.0287893810697232,CG,AK_FK
226,Fvb2,11250001,11300000,50000,*,11144,28172,0.120350771327011,CG,AK_FK
227,Fvb2,11300001,11350000,50000,*,15048,28804,0.104284359224858,CG,AK_FK
228,Fvb2,11350001,11400000,50000,*,14984,32449,0.116139385166688,CG,AK_FK
229,Fvb2,11400001,11450000,50000,*,18183,28998,0.123305027870186,CG,AK_FK
230,Fvb2,11450001,11500000,50000,*,11747,28325,0.0419958292980833,CG,AK_FK
231,Fvb2,11500001,11550000,50000,*,21357,33873,0.0819798475055236,CG,AK_FK
232,Fvb2,11550001,11600000,50000,*,16444,39613,0.0422968141511105,CG,AK_FK
233,Fvb2,11600001,11650000,50000,*,15809,27983,0.0482878207854524,CG,AK_FK
234,Fvb2,11650001,11700000,50000,*,14466,27484,0.0183558188292802,CG,AK_FK
235,Fvb2,11700001,11750000,50000,*,15303,36990,0.0645461710953029,CG,AK_FK
236,Fvb2,11750001,11800000,50000,*,18489,31048,0.151052850067279,CG,AK_FK
237,Fvb2,11800001,11850000,50000,*,13834,31932,0.0475545787389648,CG,AK_FK
238,Fvb2,11850001,11900000,50000,*,17192,28239,-0.00887026858442463,CG,AK_FK
239,Fvb2,11900001,11950000,50000,*,16339,31247,0.0573751575273997,CG,AK_FK
240,Fvb2,11950001,12000000,50000,*,13082,33578,0.050745572691704,CG,AK_FK
241,Fvb2,12000001,12050000,50000,*,14956,25386,0.0603380600156382,CG,AK_FK
242,Fvb2,12050001,12100000,50000,*,13113,30927,0.0875113057940968,CG,AK_FK
243,Fvb2,12100001,12150000,50000,*,20026,25247,0.069048717623296,CG,AK_FK
244,Fvb2,12150001,12200000,50000,*,18738,32912,0.0709007665501279,CG,AK_FK
245,Fvb2,12200001,12250000,50000,*,19919,26675,0.0499112331756962,CG,AK_FK
246,Fvb2,12250001,12300000,50000,*,27931,36369,0.0484428248089351,CG,AK_FK
247,Fvb2,12300001,12350000,50000,*,19564,33872,0.0836559251279806,CG,AK_FK
248,Fvb2,12350001,12400000,50000,*,19822,27502,0.111851232854297,CG,AK_FK
249,Fvb2,12400001,12450000,50000,*,14268,33794,0.125558878674458,CG,AK_FK
250,Fvb2,12450001,12500000,50000,*,14881,32881,0.0358551888443742,CG,AK_FK
251,Fvb2,12500001,12550000,50000,*,17418,42159,0.0377932904974795,CG,AK_FK
252,Fvb2,12550001,12600000,50000,*,13603,31855,0.0544325700590416,CG,AK_FK
253,Fvb2,12600001,12650000,50000,*,13084,24426,0.127362386907276,CG,AK_FK
254,Fvb2,12650001,12700000,50000,*,12793,25545,0.0427722871397929,CG,AK_FK
255,Fvb2,12700001,12750000,50000,*,18430,30634,0.0878526561171816,CG,AK_FK
256,Fvb2,12750001,12800000,50000,*,15446,22018,0.0265653590193036,CG,AK_FK
257,Fvb2,12800001,12850000,50000,*,15963,30821,0.000756347206304464,CG,AK_FK
258,Fvb2,12850001,12900000,50000,*,14009,25540,0.067366036998587,CG,AK_FK
259,Fvb2,12900001,12950000,50000,*,7831,15359,0.0328082514082897,CG,AK_FK
260,Fvb2,12950001,13000000,50000,*,10652,14826,0.036457106633683,CG,AK_FK
261,Fvb2,13000001,13050000,50000,*,12903,35907,0.0677518486466257,CG,AK_FK
262,Fvb2,13050001,13100000,50000,*,20142,23901,0.0418931695527296,CG,AK_FK
263,Fvb2,13100001,13150000,50000,*,17502,31208,0.0707361873551353,CG,AK_FK
264,Fvb2,13150001,13200000,50000,*,16592,28404,0.0787399196699141,CG,AK_FK
265,Fvb2,13200001,13250000,50000,*,19653,41828,0.071447031449722,CG,AK_FK
266,Fvb2,13250001,13300000,50000,*,19384,32806,0.132875041368017,CG,AK_FK
267,Fvb2,13300001,13350000,50000,*,19239,23139,0.0247519254867985,CG,AK_FK
268,Fvb2,13350001,13400000,50000,*,16698,29206,0.0786283876482631,CG,AK_FK
269,Fvb2,13400001,13450000,50000,*,15676,25770,0.10246007388033,CG,AK_FK
270,Fvb2,13450001,13500000,50000,*,22379,34623,0.145949438586027,CG,AK_FK
271,Fvb2,13500001,13550000,50000,*,17968,30693,0.0299026552184188,CG,AK_FK
272,Fvb2,13550001,13600000,50000,*,12804,32630,0.0490230619205884,CG,AK_FK
273,Fvb2,13600001,13650000,50000,*,14550,30033,0.0569326076181915,CG,AK_FK
274,Fvb2,13650001,13700000,50000,*,13655,28427,0.0383877481582477,CG,AK_FK
275,Fvb2,13700001,13750000,50000,*,19954,36652,0.052136121852386,CG,AK_FK
276,Fvb2,13750001,13800000,50000,*,20852,45069,0.0627493574251357,CG,AK_FK
277,Fvb2,13800001,13850000,50000,*,17253,41575,0.0452125797491664,CG,AK_FK
278,Fvb2,13850001,13900000,50000,*,8419,31531,-0.0128060315559869,CG,AK_FK
279,Fvb2,13900001,13950000,50000,*,9129,32390,-0.0101159260986631,CG,AK_FK
280,Fvb2,13950001,14000000,50000,*,8814,44534,0.000108090206034195,CG,AK_FK
281,Fvb2,14000001,14050000,50000,*,14658,40304,0.0683743571146953,CG,AK_FK
282,Fvb2,14050001,14100000,50000,*,23396,30861,0.00484245573493192,CG,AK_FK
283,Fvb2,14100001,14150000,50000,*,26189,38803,-0.0626722128270172,CG,AK_FK
284,Fvb2,14150001,14200000,50000,*,6140,21603,-0.205042027717573,CG,AK_FK
285,Fvb2,14200001,14250000,50000,*,12608,29362,0.0508454267389345,CG,AK_FK
286,Fvb2,14250001,14300000,50000,*,12596,29068,0.0157017021555336,CG,AK_FK
287,Fvb2,14300001,14350000,50000,*,24960,43312,0.0246194085400113,CG,AK_FK
288,Fvb2,14350001,14400000,50000,*,16662,31456,0.020666637768767,CG,AK_FK
289,Fvb2,14400001,14450000,50000,*,17897,35482,0.00100174033587974,CG,AK_FK
290,Fvb2,14450001,14500000,50000,*,17391,32593,0.0815914992771859,CG,AK_FK
291,Fvb2,14500001,14550000,50000,*,19239,29327,0.0248459770508535,CG,AK_FK
292,Fvb2,14550001,14600000,50000,*,15223,38953,0.0641871234058371,CG,AK_FK
293,Fvb2,14600001,14650000,50000,*,14306,34549,0.064772731725048,CG,AK_FK
294,Fvb2,14650001,14700000,50000,*,8510,31432,0.00218483924907381,CG,AK_FK
295,Fvb2,14700001,14750000,50000,*,14421,32194,0.108038171027172,CG,AK_FK
296,Fvb2,14750001,14800000,50000,*,17604,39380,0.0798176498957323,CG,AK_FK
297,Fvb2,14800001,14850000,50000,*,8845,32622,-0.017105724383174,CG,AK_FK
298,Fvb2,14850001,14900000,50000,*,16590,28205,0.0318050919032625,CG,AK_FK
299,Fvb2,14900001,14950000,50000,*,13802,30810,0.0217122535194376,CG,AK_FK
300,Fvb2,14950001,15000000,50000,*,11035,29445,-0.0719046490857758,CG,AK_FK
301,Fvb2,15000001,15050000,50000,*,12462,38951,0.0700422212285947,CG,AK_FK
302,Fvb2,15050001,15100000,50000,*,17316,29376,0.0393699460059134,CG,AK_FK
303,Fvb2,15100001,15150000,50000,*,16726,35204,0.0371836993618102,CG,AK_FK
304,Fvb2,15150001,15200000,50000,*,13587,32850,0.0256659697057634,CG,AK_FK
305,Fvb2,15200001,15250000,50000,*,15860,37031,0.0660240160322603,CG,AK_FK
306,Fvb2,15250001,15300000,50000,*,14496,34803,0.0475193683401106,CG,AK_FK
307,Fvb2,15300001,15350000,50000,*,15128,40401,0.0503640951501452,CG,AK_FK
308,Fvb2,15350001,15400000,50000,*,18089,25932,0.0450476079120352,CG,AK_FK
309,Fvb2,15400001,15450000,50000,*,12974,35886,0.0945859008785052,CG,AK_FK
310,Fvb2,15450001,15500000,50000,*,9862,44779,-0.0045495187098295,CG,AK_FK
