,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CG.Fvb3,context,group
25,Fvb3,1200001,1250000,50000,*,11391,39106,0.0430636800582448,CG,AK_FK
26,Fvb3,1250001,1300000,50000,*,10174,41080,0.0323105724089549,CG,AK_FK
27,Fvb3,1300001,1350000,50000,*,14763,46406,0.0735515963161306,CG,AK_FK
28,Fvb3,1350001,1400000,50000,*,4878,40616,0.00706968114790182,CG,AK_FK
29,Fvb3,1400001,1450000,50000,*,6991,32609,0.16543620801038,CG,AK_FK
30,Fvb3,1450001,1500000,50000,*,2527,30450,-0.0112514812542547,CG,AK_FK
31,Fvb3,1500001,1550000,50000,*,9556,20691,-0.099462184864874,CG,AK_FK
32,Fvb3,1550001,1600000,50000,*,7787,43864,0.0277079113737649,CG,AK_FK
33,Fvb3,1600001,1650000,50000,*,9129,32167,-0.17563265814164,CG,AK_FK
34,Fvb3,1650001,1700000,50000,*,7140,34112,-0.0729914393893121,CG,AK_FK
35,Fvb3,1700001,1750000,50000,*,7792,44032,0.0221881195231181,CG,AK_FK
36,Fvb3,1750001,1800000,50000,*,11350,30035,0.11067797991311,CG,AK_FK
37,Fvb3,1800001,1850000,50000,*,13760,33708,0.154006093009896,CG,AK_FK
38,Fvb3,1850001,1900000,50000,*,5218,26037,-0.0319987790257186,CG,AK_FK
39,Fvb3,1900001,1950000,50000,*,7757,25025,0.00279665466083279,CG,AK_FK
40,Fvb3,1950001,2000000,50000,*,6736,34718,-0.00520109408013239,CG,AK_FK
41,Fvb3,2000001,2050000,50000,*,11717,29776,-0.0289728688436425,CG,AK_FK
42,Fvb3,2050001,2100000,50000,*,5544,41589,0.00499217082404685,CG,AK_FK
43,Fvb3,2100001,2150000,50000,*,11175,42206,0.0323033282454574,CG,AK_FK
44,Fvb3,2150001,2200000,50000,*,10909,43039,0.0629337122524186,CG,AK_FK
45,Fvb3,2200001,2250000,50000,*,8123,38767,0.0281200614174175,CG,AK_FK
46,Fvb3,2250001,2300000,50000,*,12212,33829,-0.0246550515657637,CG,AK_FK
47,Fvb3,2300001,2350000,50000,*,10477,48745,0.0368491907785375,CG,AK_FK
48,Fvb3,2350001,2400000,50000,*,6307,15458,0.0742621561652262,CG,AK_FK
49,Fvb3,2400001,2450000,50000,*,32500,40744,0.042048853101555,CG,AK_FK
50,Fvb3,2450001,2500000,50000,*,12362,34940,0.0386964267630506,CG,AK_FK
51,Fvb3,2500001,2550000,50000,*,10259,31763,0.0302508213206195,CG,AK_FK
52,Fvb3,2550001,2600000,50000,*,14103,34989,0.0661286300964473,CG,AK_FK
53,Fvb3,2600001,2650000,50000,*,9846,39168,0.0414899249254708,CG,AK_FK
54,Fvb3,2650001,2700000,50000,*,7889,53683,0.0284105953319494,CG,AK_FK
55,Fvb3,2700001,2750000,50000,*,3432,18706,0.00175011410288689,CG,AK_FK
56,Fvb3,2750001,2800000,50000,*,17088,35464,0.0581666750933357,CG,AK_FK
57,Fvb3,2800001,2850000,50000,*,13572,36985,0.0178358394925646,CG,AK_FK
58,Fvb3,2850001,2900000,50000,*,13655,36303,0.0079823904791797,CG,AK_FK
59,Fvb3,2900001,2950000,50000,*,10780,35855,-0.00718790290272409,CG,AK_FK
60,Fvb3,2950001,3000000,50000,*,13081,33910,0.0301226112202557,CG,AK_FK
61,Fvb3,3000001,3050000,50000,*,9336,37025,0.0103518134801149,CG,AK_FK
62,Fvb3,3050001,3100000,50000,*,26918,38379,-0.0294045414187719,CG,AK_FK
63,Fvb3,3100001,3150000,50000,*,9026,27167,0.0370922251743061,CG,AK_FK
64,Fvb3,3150001,3200000,50000,*,7596,37620,0.0150661035258648,CG,AK_FK
65,Fvb3,3200001,3250000,50000,*,12108,33292,0.0388153044272005,CG,AK_FK
66,Fvb3,3250001,3300000,50000,*,8495,45311,0.0393595798032612,CG,AK_FK
67,Fvb3,3300001,3350000,50000,*,9633,28069,0.0312649681385186,CG,AK_FK
68,Fvb3,3350001,3400000,50000,*,9016,38747,0.0462741179195849,CG,AK_FK
69,Fvb3,3400001,3450000,50000,*,15320,36521,0.0899707269885118,CG,AK_FK
70,Fvb3,3450001,3500000,50000,*,12861,34518,-0.0169139721999367,CG,AK_FK
71,Fvb3,3500001,3550000,50000,*,9866,39092,0.0827256789753772,CG,AK_FK
72,Fvb3,3550001,3600000,50000,*,12519,35784,0.0458353446937819,CG,AK_FK
73,Fvb3,3600001,3650000,50000,*,16507,37449,0.0666882228018129,CG,AK_FK
74,Fvb3,3650001,3700000,50000,*,17312,32658,0.0587594821699839,CG,AK_FK
75,Fvb3,3700001,3750000,50000,*,13513,40165,0.0680464372800917,CG,AK_FK
76,Fvb3,3750001,3800000,50000,*,11829,34186,0.0141301739582947,CG,AK_FK
77,Fvb3,3800001,3850000,50000,*,12469,47197,0.0773728627552245,CG,AK_FK
78,Fvb3,3850001,3900000,50000,*,15460,31493,0.0040008553229095,CG,AK_FK
79,Fvb3,3900001,3950000,50000,*,18374,39217,0.0635612916111829,CG,AK_FK
80,Fvb3,3950001,4000000,50000,*,13909,32231,0.0478456092362789,CG,AK_FK
81,Fvb3,4000001,4050000,50000,*,12082,27732,-0.0449835958048743,CG,AK_FK
82,Fvb3,4050001,4100000,50000,*,21400,30899,0.210175830168291,CG,AK_FK
83,Fvb3,4100001,4150000,50000,*,12884,30854,-0.342837098377304,CG,AK_FK
84,Fvb3,4150001,4200000,50000,*,10413,22562,0.127929507198,CG,AK_FK
85,Fvb3,4200001,4250000,50000,*,7655,34609,0.0195859516285114,CG,AK_FK
86,Fvb3,4250001,4300000,50000,*,9054,34904,0.0282373961693572,CG,AK_FK
87,Fvb3,4300001,4350000,50000,*,14174,37153,0.0171751176427333,CG,AK_FK
88,Fvb3,4350001,4400000,50000,*,8489,42826,0.0389833746424544,CG,AK_FK
89,Fvb3,4400001,4450000,50000,*,6763,31975,0.033753172339364,CG,AK_FK
90,Fvb3,4450001,4500000,50000,*,6545,47059,0.0349414153382917,CG,AK_FK
91,Fvb3,4500001,4550000,50000,*,6544,35019,0.0743768947603284,CG,AK_FK
92,Fvb3,4550001,4600000,50000,*,13497,41749,0.0428489959856364,CG,AK_FK
93,Fvb3,4600001,4650000,50000,*,12485,28054,0.0558357932130601,CG,AK_FK
94,Fvb3,4650001,4700000,50000,*,9587,39214,0.0297058976197184,CG,AK_FK
95,Fvb3,4700001,4750000,50000,*,11639,47067,0.0584701614726447,CG,AK_FK
96,Fvb3,4750001,4800000,50000,*,19126,43632,0.0197866895025942,CG,AK_FK
97,Fvb3,4800001,4850000,50000,*,9892,32036,0.0295772657826432,CG,AK_FK
98,Fvb3,4850001,4900000,50000,*,8180,36671,0.0339827069024033,CG,AK_FK
99,Fvb3,4900001,4950000,50000,*,8306,44660,0.0525543430302987,CG,AK_FK
100,Fvb3,4950001,5000000,50000,*,10293,39636,0.0298876147600971,CG,AK_FK
101,Fvb3,5000001,5050000,50000,*,19979,33310,0.0551621033200398,CG,AK_FK
102,Fvb3,5050001,5100000,50000,*,12272,36457,0.00142705984460373,CG,AK_FK
103,Fvb3,5100001,5150000,50000,*,8911,47104,0.00973540312686616,CG,AK_FK
104,Fvb3,5150001,5200000,50000,*,12045,36217,-0.0107866297795244,CG,AK_FK
105,Fvb3,5200001,5250000,50000,*,13100,32273,-0.0122697554668552,CG,AK_FK
106,Fvb3,5250001,5300000,50000,*,7584,37800,0.0210219948095419,CG,AK_FK
107,Fvb3,5300001,5350000,50000,*,12712,33038,0.00728990645815153,CG,AK_FK
108,Fvb3,5350001,5400000,50000,*,13609,27993,0.00763114330140785,CG,AK_FK
109,Fvb3,5400001,5450000,50000,*,16130,42545,0.0415752395205276,CG,AK_FK
110,Fvb3,5450001,5500000,50000,*,14335,39319,0.042584386819369,CG,AK_FK
111,Fvb3,5500001,5550000,50000,*,7315,36407,0.00536551564973703,CG,AK_FK
112,Fvb3,5550001,5600000,50000,*,12483,43361,0.00749494121370137,CG,AK_FK
113,Fvb3,5600001,5650000,50000,*,9454,37805,-0.00704825141199733,CG,AK_FK
114,Fvb3,5650001,5700000,50000,*,14804,25105,-0.0447180941071088,CG,AK_FK
115,Fvb3,5700001,5750000,50000,*,8622,29498,-0.0676970474093558,CG,AK_FK
116,Fvb3,5750001,5800000,50000,*,13465,35878,0.0125071665329079,CG,AK_FK
117,Fvb3,5800001,5850000,50000,*,13921,31831,0.0589162993945335,CG,AK_FK
118,Fvb3,5850001,5900000,50000,*,11583,30074,0.0582604647954684,CG,AK_FK
119,Fvb3,5900001,5950000,50000,*,10665,22551,0.0546895518591515,CG,AK_FK
120,Fvb3,5950001,6000000,50000,*,12346,34961,0.0160112226692429,CG,AK_FK
121,Fvb3,6000001,6050000,50000,*,1254,13669,-0.0934802948066495,CG,AK_FK
122,Fvb3,6050001,6100000,50000,*,2920,11033,0.0101212798671077,CG,AK_FK
123,Fvb3,6100001,6150000,50000,*,1555,10719,-0.340607006723417,CG,AK_FK
124,Fvb3,6150001,6200000,50000,*,1535,10709,-0.499688624954111,CG,AK_FK
125,Fvb3,6200001,6250000,50000,*,1272,3983,-0.10064273160934,CG,AK_FK
126,Fvb3,6250001,6300000,50000,*,706,4652,-0.0288824785732117,CG,AK_FK
127,Fvb3,6300001,6350000,50000,*,1492,11494,0.0231193720141624,CG,AK_FK
128,Fvb3,6350001,6400000,50000,*,3217,26845,-0.0813501064836336,CG,AK_FK
129,Fvb3,6400001,6450000,50000,*,8362,24475,-0.043779482970371,CG,AK_FK
130,Fvb3,6450001,6500000,50000,*,9395,38292,0.0114398779691833,CG,AK_FK
131,Fvb3,6500001,6550000,50000,*,5818,38549,0.0210729390293065,CG,AK_FK
132,Fvb3,6550001,6600000,50000,*,11575,38909,0.0518063246070167,CG,AK_FK
133,Fvb3,6600001,6650000,50000,*,11394,31575,0.0965749816927429,CG,AK_FK
134,Fvb3,6650001,6700000,50000,*,24419,45370,0.0223142896183577,CG,AK_FK
135,Fvb3,6700001,6750000,50000,*,14875,42819,0.0912748008118707,CG,AK_FK
136,Fvb3,6750001,6800000,50000,*,13221,41373,0.0465542442538591,CG,AK_FK
137,Fvb3,6800001,6850000,50000,*,9205,28821,0.00112074527412864,CG,AK_FK
138,Fvb3,6850001,6900000,50000,*,9239,45443,0.0182536732115973,CG,AK_FK
139,Fvb3,6900001,6950000,50000,*,10046,41076,0.0336027697473447,CG,AK_FK
140,Fvb3,6950001,7000000,50000,*,12663,35859,0.0791862053260217,CG,AK_FK
141,Fvb3,7000001,7050000,50000,*,10747,27557,0.0434093751823034,CG,AK_FK
142,Fvb3,7050001,7100000,50000,*,11164,33802,0.0195014223509584,CG,AK_FK
143,Fvb3,7100001,7150000,50000,*,6608,42049,0.0433027706584291,CG,AK_FK
144,Fvb3,7150001,7200000,50000,*,7732,23894,0.0315083397237913,CG,AK_FK
145,Fvb3,7200001,7250000,50000,*,11211,29890,0.0577067401185246,CG,AK_FK
146,Fvb3,7250001,7300000,50000,*,16854,31602,0.0637121047810976,CG,AK_FK
147,Fvb3,7300001,7350000,50000,*,13595,29335,0.00499885564725999,CG,AK_FK
148,Fvb3,7350001,7400000,50000,*,12719,28667,0.0257537165631941,CG,AK_FK
149,Fvb3,7400001,7450000,50000,*,12077,36596,0.124994519373974,CG,AK_FK
150,Fvb3,7450001,7500000,50000,*,16174,37283,0.0318834517166862,CG,AK_FK
151,Fvb3,7500001,7550000,50000,*,17464,26293,0.0346686528812556,CG,AK_FK
152,Fvb3,7550001,7600000,50000,*,12018,28603,0.0438902066787628,CG,AK_FK
153,Fvb3,7600001,7650000,50000,*,18980,28584,0.0142981672764817,CG,AK_FK
154,Fvb3,7650001,7700000,50000,*,11242,36335,0.0261013490599644,CG,AK_FK
155,Fvb3,7700001,7750000,50000,*,11070,31346,0.056601814369018,CG,AK_FK
156,Fvb3,7750001,7800000,50000,*,13215,30655,0.0438426047977434,CG,AK_FK
157,Fvb3,7800001,7850000,50000,*,13548,32408,0.0451481098259506,CG,AK_FK
158,Fvb3,7850001,7900000,50000,*,11394,31593,0.0499870256677371,CG,AK_FK
159,Fvb3,7900001,7950000,50000,*,8060,35049,0.0202132988038776,CG,AK_FK
160,Fvb3,7950001,8000000,50000,*,15022,37292,0.113697246333256,CG,AK_FK
161,Fvb3,8000001,8050000,50000,*,10486,27423,-0.0541433878583484,CG,AK_FK
162,Fvb3,8050001,8100000,50000,*,7846,36204,0.0579123387388117,CG,AK_FK
163,Fvb3,8100001,8150000,50000,*,14975,30809,0.050689563506129,CG,AK_FK
164,Fvb3,8150001,8200000,50000,*,33233,43634,0.141595327637142,CG,AK_FK
165,Fvb3,8200001,8250000,50000,*,9433,23156,0.0571754297475483,CG,AK_FK
166,Fvb3,8250001,8300000,50000,*,14027,33025,0.0109428335443467,CG,AK_FK
167,Fvb3,8300001,8350000,50000,*,22239,30565,0.0154739747073724,CG,AK_FK
168,Fvb3,8350001,8400000,50000,*,14978,35934,0.0780214265757654,CG,AK_FK
169,Fvb3,8400001,8450000,50000,*,3073,37600,0.0158781158274147,CG,AK_FK
170,Fvb3,8450001,8500000,50000,*,11421,22552,0.0415268424196379,CG,AK_FK
171,Fvb3,8500001,8550000,50000,*,22358,44379,0.0636781636645611,CG,AK_FK
172,Fvb3,8550001,8600000,50000,*,5687,7186,0.0830666110028759,CG,AK_FK
173,Fvb3,8600001,8650000,50000,*,1402,1726,-0.132579420741889,CG,AK_FK
174,Fvb3,8650001,8700000,50000,*,2051,2940,0.216057225493234,CG,AK_FK
175,Fvb3,8700001,8750000,50000,*,3068,3303,0.00476496703947527,CG,AK_FK
176,Fvb3,8750001,8800000,50000,*,528,603,0.0934436727254815,CG,AK_FK
177,Fvb3,8800001,8850000,50000,*,2063,2194,-0.0250548300044224,CG,AK_FK
178,Fvb3,8850001,8900000,50000,*,1513,2099,-0.0640363314032324,CG,AK_FK
179,Fvb3,8900001,8950000,50000,*,12500,29306,0.0248596526823601,CG,AK_FK
180,Fvb3,8950001,9000000,50000,*,12149,34615,0.03908675634732,CG,AK_FK
181,Fvb3,9000001,9050000,50000,*,12302,26510,0.0325017063883966,CG,AK_FK
182,Fvb3,9050001,9100000,50000,*,17170,38466,0.0518647530274846,CG,AK_FK
183,Fvb3,9100001,9150000,50000,*,18152,30682,0.0244792320108908,CG,AK_FK
184,Fvb3,9150001,9200000,50000,*,14572,25177,0.0125451084671044,CG,AK_FK
185,Fvb3,9200001,9250000,50000,*,13260,31328,-0.00797982391105889,CG,AK_FK
186,Fvb3,9250001,9300000,50000,*,18238,37619,0.09593025586208,CG,AK_FK
187,Fvb3,9300001,9350000,50000,*,10726,34762,0.0790896277588133,CG,AK_FK
188,Fvb3,9350001,9400000,50000,*,9884,22025,0.0885698344119137,CG,AK_FK
189,Fvb3,9400001,9450000,50000,*,17132,27701,-0.0259926329060672,CG,AK_FK
190,Fvb3,9450001,9500000,50000,*,12263,27582,0.0708846876644458,CG,AK_FK
191,Fvb3,9500001,9550000,50000,*,10731,34023,0.0669399963476673,CG,AK_FK
192,Fvb3,9550001,9600000,50000,*,6759,30689,0.0340253507426618,CG,AK_FK
193,Fvb3,9600001,9650000,50000,*,13990,30964,0.0786921347336448,CG,AK_FK
194,Fvb3,9650001,9700000,50000,*,15195,35599,-0.0212563726207112,CG,AK_FK
195,Fvb3,9700001,9750000,50000,*,16641,27256,0.00250999762429382,CG,AK_FK
196,Fvb3,9750001,9800000,50000,*,11634,34123,-0.00803207372663628,CG,AK_FK
197,Fvb3,9800001,9850000,50000,*,18821,32498,-0.0341449326003814,CG,AK_FK
198,Fvb3,9850001,9900000,50000,*,2455,18643,-0.00725740909803291,CG,AK_FK
199,Fvb3,9900001,9950000,50000,*,15040,40895,0.0344642281680019,CG,AK_FK
200,Fvb3,9950001,10000000,50000,*,14819,30653,0.0283952992040157,CG,AK_FK
201,Fvb3,10000001,10050000,50000,*,10395,36090,-0.0145379264075943,CG,AK_FK
202,Fvb3,10050001,10100000,50000,*,12450,44164,0.0196061670136449,CG,AK_FK
203,Fvb3,10100001,10150000,50000,*,10822,27340,0.0736499713894679,CG,AK_FK
204,Fvb3,10150001,10200000,50000,*,11317,28311,-0.0185370468104287,CG,AK_FK
205,Fvb3,10200001,10250000,50000,*,16821,38851,0.0745768934153624,CG,AK_FK
206,Fvb3,10250001,10300000,50000,*,20808,31501,0.0264174161856072,CG,AK_FK
207,Fvb3,10300001,10350000,50000,*,12882,37818,0.0680358239106565,CG,AK_FK
208,Fvb3,10350001,10400000,50000,*,25474,38645,0.161682215272589,CG,AK_FK
209,Fvb3,10400001,10450000,50000,*,15204,28560,0.111379244822064,CG,AK_FK
210,Fvb3,10450001,10500000,50000,*,19387,35511,0.0961498378343119,CG,AK_FK
211,Fvb3,10500001,10550000,50000,*,17685,32313,0.104335620173369,CG,AK_FK
212,Fvb3,10550001,10600000,50000,*,6694,49353,0.00714919814956208,CG,AK_FK
213,Fvb3,10600001,10650000,50000,*,20641,37206,0.0672783280849745,CG,AK_FK
214,Fvb3,10650001,10700000,50000,*,8646,38329,0.0432578456019141,CG,AK_FK
215,Fvb3,10700001,10750000,50000,*,19479,39077,0.0827038235183259,CG,AK_FK
216,Fvb3,10750001,10800000,50000,*,18520,36820,0.0510080677060115,CG,AK_FK
217,Fvb3,10800001,10850000,50000,*,24597,38648,0.0325949107052573,CG,AK_FK
218,Fvb3,10850001,10900000,50000,*,15546,34194,0.0705478661968898,CG,AK_FK
219,Fvb3,10900001,10950000,50000,*,16905,27155,0.0427674322786252,CG,AK_FK
220,Fvb3,10950001,11000000,50000,*,31579,42228,0.0547536607159852,CG,AK_FK
221,Fvb3,11000001,11050000,50000,*,18094,33671,0.046560486652948,CG,AK_FK
222,Fvb3,11050001,11100000,50000,*,15699,34811,0.0448762433593674,CG,AK_FK
223,Fvb3,11100001,11150000,50000,*,21042,40163,0.0819701985815639,CG,AK_FK
224,Fvb3,11150001,11200000,50000,*,26378,40965,-0.00189472443523697,CG,AK_FK
225,Fvb3,11200001,11250000,50000,*,18208,38545,0.057970166597839,CG,AK_FK
226,Fvb3,11250001,11300000,50000,*,11827,37151,-0.0301614691619234,CG,AK_FK
227,Fvb3,11300001,11350000,50000,*,9775,33871,0.0418998239303031,CG,AK_FK
228,Fvb3,11350001,11400000,50000,*,8573,31126,0.0913882626615888,CG,AK_FK
229,Fvb3,11400001,11450000,50000,*,11829,31334,0.118608692585863,CG,AK_FK
230,Fvb3,11450001,11500000,50000,*,12952,35794,0.0247676488700381,CG,AK_FK
231,Fvb3,11500001,11550000,50000,*,15820,37563,0.0294953532480099,CG,AK_FK
232,Fvb3,11550001,11600000,50000,*,13284,30491,0.077446379484052,CG,AK_FK
233,Fvb3,11600001,11650000,50000,*,13834,30355,0.0115149420596259,CG,AK_FK
234,Fvb3,11650001,11700000,50000,*,14251,46628,0.0629910547120621,CG,AK_FK
235,Fvb3,11700001,11750000,50000,*,11812,36224,-0.0151964688525843,CG,AK_FK
236,Fvb3,11750001,11800000,50000,*,19729,35632,-0.017114092948612,CG,AK_FK
237,Fvb3,11800001,11850000,50000,*,18227,34855,0.0422393561139848,CG,AK_FK
238,Fvb3,11850001,11900000,50000,*,12955,23884,0.0230665604662149,CG,AK_FK
239,Fvb3,11900001,11950000,50000,*,12960,30417,0.0729150488900265,CG,AK_FK
240,Fvb3,11950001,12000000,50000,*,16415,42427,0.0622537768635772,CG,AK_FK
241,Fvb3,12000001,12050000,50000,*,23251,43226,0.0629376685879604,CG,AK_FK
242,Fvb3,12050001,12100000,50000,*,11981,37040,0.0270684765614172,CG,AK_FK
243,Fvb3,12100001,12150000,50000,*,15928,35452,0.0340183377878498,CG,AK_FK
244,Fvb3,12150001,12200000,50000,*,15904,34514,0.036351398935054,CG,AK_FK
245,Fvb3,12200001,12250000,50000,*,19501,35726,0.0681908901877358,CG,AK_FK
246,Fvb3,12250001,12300000,50000,*,13268,38957,0.0695421055464116,CG,AK_FK
247,Fvb3,12300001,12350000,50000,*,12592,35212,0.0514369269197316,CG,AK_FK
248,Fvb3,12350001,12400000,50000,*,23943,32497,0.0248795984764227,CG,AK_FK
249,Fvb3,12400001,12450000,50000,*,25432,43066,0.0570209644515968,CG,AK_FK
250,Fvb3,12450001,12500000,50000,*,12628,35906,0.0281023590290773,CG,AK_FK
251,Fvb3,12500001,12550000,50000,*,18427,25578,-0.0373496716362196,CG,AK_FK
252,Fvb3,12550001,12600000,50000,*,14970,37136,0.0398517015478296,CG,AK_FK
253,Fvb3,12600001,12650000,50000,*,11585,39881,0.0193795587923996,CG,AK_FK
254,Fvb3,12650001,12700000,50000,*,19138,33668,0.0525849064809963,CG,AK_FK
255,Fvb3,12700001,12750000,50000,*,41283,49246,0.0351870161998442,CG,AK_FK
256,Fvb3,12750001,12800000,50000,*,15301,35120,0.0787117912698134,CG,AK_FK
257,Fvb3,12800001,12850000,50000,*,24295,25482,0.0112868358181294,CG,AK_FK
258,Fvb3,12850001,12900000,50000,*,17851,27848,0.028965823342689,CG,AK_FK
259,Fvb3,12900001,12950000,50000,*,10181,38066,0.00698798970034659,CG,AK_FK
260,Fvb3,12950001,13000000,50000,*,18888,35403,0.10513258687345,CG,AK_FK
261,Fvb3,13000001,13050000,50000,*,15868,33730,0.00266627547979459,CG,AK_FK
262,Fvb3,13050001,13100000,50000,*,19780,34020,0.0417467908087644,CG,AK_FK
263,Fvb3,13100001,13150000,50000,*,16228,31396,0.0981895425692659,CG,AK_FK
264,Fvb3,13150001,13200000,50000,*,24263,37090,0.045350953607466,CG,AK_FK
265,Fvb3,13200001,13250000,50000,*,16293,42567,0.0287732661328975,CG,AK_FK
266,Fvb3,13250001,13300000,50000,*,17986,35399,0.0395170411687703,CG,AK_FK
267,Fvb3,13300001,13350000,50000,*,18306,30151,0.0946178304220301,CG,AK_FK
268,Fvb3,13350001,13400000,50000,*,23395,27886,0.0612479295968348,CG,AK_FK
269,Fvb3,13400001,13450000,50000,*,14508,34473,0.038509058986428,CG,AK_FK
270,Fvb3,13450001,13500000,50000,*,16047,32724,0.0595919378637989,CG,AK_FK
271,Fvb3,13500001,13550000,50000,*,26525,42913,0.0243255678384099,CG,AK_FK
272,Fvb3,13550001,13600000,50000,*,18603,33690,0.0500075234029157,CG,AK_FK
273,Fvb3,13600001,13650000,50000,*,12579,42493,0.0463418955930614,CG,AK_FK
274,Fvb3,13650001,13700000,50000,*,14107,26673,0.00677892021210524,CG,AK_FK
275,Fvb3,13700001,13750000,50000,*,12930,37661,0.00390779921510032,CG,AK_FK
276,Fvb3,13750001,13800000,50000,*,11171,35263,0.0321790371033266,CG,AK_FK
277,Fvb3,13800001,13850000,50000,*,13568,37889,0.00310573875515457,CG,AK_FK
278,Fvb3,13850001,13900000,50000,*,22300,31249,0.041193354584071,CG,AK_FK
279,Fvb3,13900001,13950000,50000,*,22097,37930,0.036918498763415,CG,AK_FK
280,Fvb3,13950001,14000000,50000,*,11877,38769,0.0258928578216374,CG,AK_FK
281,Fvb3,14000001,14050000,50000,*,15127,30136,-0.0561586621168275,CG,AK_FK
282,Fvb3,14050001,14100000,50000,*,19218,409153,0.0108725090472313,CG,AK_FK
283,Fvb3,14100001,14150000,50000,*,19071,529606,0.00662523683422734,CG,AK_FK
284,Fvb3,14150001,14200000,50000,*,19188,37134,0.0791203780490206,CG,AK_FK
285,Fvb3,14200001,14250000,50000,*,10999,44602,0.044813890093411,CG,AK_FK
286,Fvb3,14250001,14300000,50000,*,19704,37476,0.0234782334238346,CG,AK_FK
287,Fvb3,14300001,14350000,50000,*,22345,28049,0.0537153266431147,CG,AK_FK
288,Fvb3,14350001,14400000,50000,*,16191,16868,-0.00864155944737621,CG,AK_FK
289,Fvb3,14400001,14450000,50000,*,26057,32398,0.00320031786137664,CG,AK_FK
290,Fvb3,14450001,14500000,50000,*,15067,27467,0.041358589449205,CG,AK_FK
291,Fvb3,14500001,14550000,50000,*,14241,33587,0.0172788226929294,CG,AK_FK
292,Fvb3,14550001,14600000,50000,*,11789,32146,0.0444376401436086,CG,AK_FK
293,Fvb3,14600001,14650000,50000,*,14822,36364,-0.0235686339275387,CG,AK_FK
294,Fvb3,14650001,14700000,50000,*,14606,34195,0.0792504781303633,CG,AK_FK
295,Fvb3,14700001,14750000,50000,*,18709,28799,0.046881991831613,CG,AK_FK
296,Fvb3,14750001,14800000,50000,*,10386,32407,0.00651951445613497,CG,AK_FK
297,Fvb3,14800001,14850000,50000,*,13991,26839,0.0768491954080091,CG,AK_FK
298,Fvb3,14850001,14900000,50000,*,23219,35146,0.0395015511845334,CG,AK_FK
299,Fvb3,14900001,14950000,50000,*,14164,26629,0.123267146105504,CG,AK_FK
300,Fvb3,14950001,15000000,50000,*,31459,38419,0.0205248284631486,CG,AK_FK
301,Fvb3,15000001,15050000,50000,*,12292,39388,0.0328517706037509,CG,AK_FK
302,Fvb3,15050001,15100000,50000,*,19196,27416,0.0209224527636021,CG,AK_FK
303,Fvb3,15100001,15150000,50000,*,12834,26794,0.0176254976647926,CG,AK_FK
304,Fvb3,15150001,15200000,50000,*,9840,28141,-0.0172704020271867,CG,AK_FK
305,Fvb3,15200001,15250000,50000,*,23797,33311,0.013678819433451,CG,AK_FK
306,Fvb3,15250001,15300000,50000,*,22486,29702,0.0607033792438487,CG,AK_FK
307,Fvb3,15300001,15350000,50000,*,17271,28083,0.0523289771862853,CG,AK_FK
308,Fvb3,15350001,15400000,50000,*,13367,20996,-0.0775695870374347,CG,AK_FK
309,Fvb3,15400001,15450000,50000,*,15921,28480,-0.100255901988857,CG,AK_FK
