,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CG.Fvb7,context,group
43,Fvb7,2100001,2150000,50000,*,20441,29000,0.0252525482898565,CG,AK_FK
44,Fvb7,2150001,2200000,50000,*,10749,36785,0.0592765001577178,CG,AK_FK
45,Fvb7,2200001,2250000,50000,*,27554,31932,0.048106014421218,CG,AK_FK
46,Fvb7,2250001,2300000,50000,*,25852,37899,0.0413209640441183,CG,AK_FK
47,Fvb7,2300001,2350000,50000,*,21865,45224,0.0356857895101246,CG,AK_FK
48,Fvb7,2350001,2400000,50000,*,8993,31845,-0.00219929866710739,CG,AK_FK
49,Fvb7,2400001,2450000,50000,*,20132,30648,0.0409402734746133,CG,AK_FK
50,Fvb7,2450001,2500000,50000,*,22980,32231,0.0359894590800111,CG,AK_FK
51,Fvb7,2500001,2550000,50000,*,17770,28659,0.0364507280759693,CG,AK_FK
52,Fvb7,2550001,2600000,50000,*,26351,33147,0.0304456808372382,CG,AK_FK
53,Fvb7,2600001,2650000,50000,*,16018,36660,0.0476312867503979,CG,AK_FK
54,Fvb7,2650001,2700000,50000,*,23008,35830,0.0913533874850451,CG,AK_FK
55,Fvb7,2700001,2750000,50000,*,21534,32947,0.0392296802055611,CG,AK_FK
56,Fvb7,2750001,2800000,50000,*,20474,26523,0.0126624003092377,CG,AK_FK
57,Fvb7,2800001,2850000,50000,*,16484,35675,0.0290203711814782,CG,AK_FK
58,Fvb7,2850001,2900000,50000,*,15938,22279,0.0531263698754408,CG,AK_FK
59,Fvb7,2900001,2950000,50000,*,25465,36787,0.0822609642957765,CG,AK_FK
60,Fvb7,2950001,3000000,50000,*,28552,39992,0.0425504721142006,CG,AK_FK
61,Fvb7,3000001,3050000,50000,*,9225,27457,-0.0271591532975456,CG,AK_FK
62,Fvb7,3050001,3100000,50000,*,18051,25146,0.0328598411777139,CG,AK_FK
63,Fvb7,3100001,3150000,50000,*,18520,33322,0.0475622772071572,CG,AK_FK
64,Fvb7,3150001,3200000,50000,*,12140,32256,0.0495369348400822,CG,AK_FK
65,Fvb7,3200001,3250000,50000,*,19774,28892,0.0756926947526285,CG,AK_FK
66,Fvb7,3250001,3300000,50000,*,24627,35054,0.020001654263014,CG,AK_FK
67,Fvb7,3300001,3350000,50000,*,23776,30649,0.0526666210611555,CG,AK_FK
68,Fvb7,3350001,3400000,50000,*,23761,39211,0.0275690407711696,CG,AK_FK
69,Fvb7,3400001,3450000,50000,*,20979,29094,0.0218176055287073,CG,AK_FK
70,Fvb7,3450001,3500000,50000,*,19353,34383,0.028567132840882,CG,AK_FK
71,Fvb7,3500001,3550000,50000,*,15976,34157,-0.0226703957699217,CG,AK_FK
72,Fvb7,3550001,3600000,50000,*,24946,38041,0.067817045255458,CG,AK_FK
73,Fvb7,3600001,3650000,50000,*,15127,31347,0.0105327741348454,CG,AK_FK
74,Fvb7,3650001,3700000,50000,*,21880,39384,0.0734916734916735,CG,AK_FK
75,Fvb7,3700001,3750000,50000,*,28848,48418,0.054870651687683,CG,AK_FK
76,Fvb7,3750001,3800000,50000,*,20612,27288,-0.00162626152897538,CG,AK_FK
77,Fvb7,3800001,3850000,50000,*,24501,31433,-0.00548001301036127,CG,AK_FK
78,Fvb7,3850001,3900000,50000,*,17528,29105,0.0317854344712045,CG,AK_FK
79,Fvb7,3900001,3950000,50000,*,27180,37102,-0.0169455283878794,CG,AK_FK
80,Fvb7,3950001,4000000,50000,*,14712,31764,-0.0155934236165015,CG,AK_FK
81,Fvb7,4000001,4050000,50000,*,25019,27503,0.0233884744325705,CG,AK_FK
82,Fvb7,4050001,4100000,50000,*,33501,36978,0.0122462077570874,CG,AK_FK
83,Fvb7,4100001,4150000,50000,*,13154,15959,-0.0570713036267585,CG,AK_FK
84,Fvb7,4150001,4200000,50000,*,25248,29567,0.0239212146170388,CG,AK_FK
85,Fvb7,4200001,4250000,50000,*,19527,28013,0.0446968454907627,CG,AK_FK
86,Fvb7,4250001,4300000,50000,*,21676,30479,0.0587378293200825,CG,AK_FK
87,Fvb7,4300001,4350000,50000,*,14636,18821,-0.00128184826262889,CG,AK_FK
88,Fvb7,4350001,4400000,50000,*,16757,31279,0.0512739111777198,CG,AK_FK
89,Fvb7,4400001,4450000,50000,*,21118,35566,0.0543042903718596,CG,AK_FK
90,Fvb7,4450001,4500000,50000,*,21324,25480,0.298637854366284,CG,AK_FK
91,Fvb7,4500001,4550000,50000,*,19640,26701,0.0244495193492461,CG,AK_FK
92,Fvb7,4550001,4600000,50000,*,26864,35267,0.0375094990318504,CG,AK_FK
93,Fvb7,4600001,4650000,50000,*,15898,39097,0.00672409338648122,CG,AK_FK
94,Fvb7,4650001,4700000,50000,*,18380,33993,-0.00127805614940035,CG,AK_FK
95,Fvb7,4700001,4750000,50000,*,30683,37257,0.062968823123152,CG,AK_FK
96,Fvb7,4750001,4800000,50000,*,9475,21916,0.0616602493494915,CG,AK_FK
97,Fvb7,4800001,4850000,50000,*,9097,24380,0.0386491932649062,CG,AK_FK
98,Fvb7,4850001,4900000,50000,*,16756,30639,0.0280444367405077,CG,AK_FK
99,Fvb7,4900001,4950000,50000,*,17618,32449,0.0648562108879359,CG,AK_FK
100,Fvb7,4950001,5000000,50000,*,14747,20974,0.0308590211698494,CG,AK_FK
101,Fvb7,5000001,5050000,50000,*,11696,35809,0.0159793164715984,CG,AK_FK
102,Fvb7,5050001,5100000,50000,*,16255,25146,0.105828784155414,CG,AK_FK
103,Fvb7,5100001,5150000,50000,*,7707,31865,-0.000865068561404919,CG,AK_FK
104,Fvb7,5150001,5200000,50000,*,9853,26673,0.0440899486800865,CG,AK_FK
105,Fvb7,5200001,5250000,50000,*,13212,26873,0.106009450077593,CG,AK_FK
106,Fvb7,5250001,5300000,50000,*,12935,33383,0.0498782438803022,CG,AK_FK
107,Fvb7,5300001,5350000,50000,*,15403,27143,0.0792014605294123,CG,AK_FK
108,Fvb7,5350001,5400000,50000,*,16717,26720,0.0323168746389785,CG,AK_FK
109,Fvb7,5400001,5450000,50000,*,28959,40881,0.0524468400976338,CG,AK_FK
110,Fvb7,5450001,5500000,50000,*,28212,49135,0.0579877194805214,CG,AK_FK
111,Fvb7,5500001,5550000,50000,*,31747,44231,0.0301014905299912,CG,AK_FK
112,Fvb7,5550001,5600000,50000,*,33803,47052,0.0044517178151865,CG,AK_FK
113,Fvb7,5600001,5650000,50000,*,14868,25446,0.036725015434338,CG,AK_FK
114,Fvb7,5650001,5700000,50000,*,7785,11143,0.146882468962703,CG,AK_FK
115,Fvb7,5700001,5750000,50000,*,11648,27543,-0.0317266206617893,CG,AK_FK
116,Fvb7,5750001,5800000,50000,*,16784,34128,0.0662749810767155,CG,AK_FK
117,Fvb7,5800001,5850000,50000,*,12874,22789,0.0141222057148613,CG,AK_FK
118,Fvb7,5850001,5900000,50000,*,12029,30478,0.0317142957007759,CG,AK_FK
119,Fvb7,5900001,5950000,50000,*,45888,50840,0.0610817613659195,CG,AK_FK
120,Fvb7,5950001,6000000,50000,*,16743,29329,0.0644758441505336,CG,AK_FK
121,Fvb7,6000001,6050000,50000,*,17340,32436,0.0946404891652821,CG,AK_FK
122,Fvb7,6050001,6100000,50000,*,16020,29462,0.056615977984206,CG,AK_FK
123,Fvb7,6100001,6150000,50000,*,13080,24431,0.0525300094489738,CG,AK_FK
124,Fvb7,6150001,6200000,50000,*,15216,41736,0.02901106963158,CG,AK_FK
125,Fvb7,6200001,6250000,50000,*,11291,31208,0.0702500531870171,CG,AK_FK
126,Fvb7,6250001,6300000,50000,*,16141,31581,0.158404381340784,CG,AK_FK
127,Fvb7,6300001,6350000,50000,*,2963,5511,-0.0378582352919393,CG,AK_FK
128,Fvb7,6350001,6400000,50000,*,7321,27690,-0.0287439589250454,CG,AK_FK
129,Fvb7,6400001,6450000,50000,*,12744,30788,-0.000287072509128461,CG,AK_FK
130,Fvb7,6450001,6500000,50000,*,14637,21759,-0.0150488726410799,CG,AK_FK
131,Fvb7,6500001,6550000,50000,*,11100,26800,0.0579670028133105,CG,AK_FK
132,Fvb7,6550001,6600000,50000,*,9655,24823,0.0982841284885394,CG,AK_FK
133,Fvb7,6600001,6650000,50000,*,25824,38145,0.0321950780529423,CG,AK_FK
134,Fvb7,6650001,6700000,50000,*,3021,6988,0.0709813154903539,CG,AK_FK
135,Fvb7,6700001,6750000,50000,*,16719,28940,-0.0186730335301122,CG,AK_FK
136,Fvb7,6750001,6800000,50000,*,13394,40115,0.023472443297342,CG,AK_FK
137,Fvb7,6800001,6850000,50000,*,15888,31221,-0.00496723638612229,CG,AK_FK
138,Fvb7,6850001,6900000,50000,*,15112,32052,0.06993330635028,CG,AK_FK
139,Fvb7,6900001,6950000,50000,*,22099,28379,0.0490809346435608,CG,AK_FK
140,Fvb7,6950001,7000000,50000,*,13361,33287,0.0934097871451153,CG,AK_FK
141,Fvb7,7000001,7050000,50000,*,13704,24754,0.0251915364722118,CG,AK_FK
142,Fvb7,7050001,7100000,50000,*,11918,29493,0.0692155241233613,CG,AK_FK
143,Fvb7,7100001,7150000,50000,*,14686,34411,0.0228105024143896,CG,AK_FK
144,Fvb7,7150001,7200000,50000,*,25271,35968,0.075318244826733,CG,AK_FK
145,Fvb7,7200001,7250000,50000,*,25505,36489,0.0112686305947224,CG,AK_FK
146,Fvb7,7250001,7300000,50000,*,13109,24407,0.11789479729845,CG,AK_FK
147,Fvb7,7300001,7350000,50000,*,17211,26844,0.163404989723735,CG,AK_FK
148,Fvb7,7350001,7400000,50000,*,14465,37950,0.0641406021980756,CG,AK_FK
149,Fvb7,7400001,7450000,50000,*,18917,31004,0.0687200798769421,CG,AK_FK
150,Fvb7,7450001,7500000,50000,*,22718,27476,0.0821886457373038,CG,AK_FK
151,Fvb7,7500001,7550000,50000,*,21724,51580,0.0900984318382868,CG,AK_FK
152,Fvb7,7550001,7600000,50000,*,15441,55065,0.0632870093517678,CG,AK_FK
153,Fvb7,7600001,7650000,50000,*,19349,27346,-0.0167450681816385,CG,AK_FK
154,Fvb7,7650001,7700000,50000,*,13639,35916,-0.0176604705380365,CG,AK_FK
155,Fvb7,7700001,7750000,50000,*,8886,22588,0.016698557669956,CG,AK_FK
156,Fvb7,7750001,7800000,50000,*,12971,27709,0.0104944248392515,CG,AK_FK
157,Fvb7,7800001,7850000,50000,*,28791,40655,0.0456737364868246,CG,AK_FK
158,Fvb7,7850001,7900000,50000,*,16043,26187,0.134045362265221,CG,AK_FK
159,Fvb7,7900001,7950000,50000,*,16184,29406,0.0335614273269251,CG,AK_FK
160,Fvb7,7950001,8000000,50000,*,23569,32135,0.0747861806566871,CG,AK_FK
161,Fvb7,8000001,8050000,50000,*,18700,35690,0.121447253492358,CG,AK_FK
162,Fvb7,8050001,8100000,50000,*,23752,36284,0.0758972557626524,CG,AK_FK
163,Fvb7,8100001,8150000,50000,*,11840,20348,0.102117583119465,CG,AK_FK
164,Fvb7,8150001,8200000,50000,*,11087,35254,0.0470758340885086,CG,AK_FK
165,Fvb7,8200001,8250000,50000,*,12748,23690,0.0520862431016606,CG,AK_FK
166,Fvb7,8250001,8300000,50000,*,12404,27813,0.0591064787275477,CG,AK_FK
167,Fvb7,8300001,8350000,50000,*,12324,27877,0.0827716456795992,CG,AK_FK
168,Fvb7,8350001,8400000,50000,*,21349,32750,0.0401356394294786,CG,AK_FK
169,Fvb7,8400001,8450000,50000,*,14367,35379,0.107989809146092,CG,AK_FK
170,Fvb7,8450001,8500000,50000,*,15359,32871,0.0190235320543807,CG,AK_FK
171,Fvb7,8500001,8550000,50000,*,14564,33593,0.0656481623337448,CG,AK_FK
172,Fvb7,8550001,8600000,50000,*,15379,32963,0.0424900838286983,CG,AK_FK
173,Fvb7,8600001,8650000,50000,*,11013,35849,0.0256283221018235,CG,AK_FK
174,Fvb7,8650001,8700000,50000,*,18134,30416,0.0202400008074638,CG,AK_FK
175,Fvb7,8700001,8750000,50000,*,12279,31289,0.0367768614187483,CG,AK_FK
176,Fvb7,8750001,8800000,50000,*,17097,30948,0.0693095883073716,CG,AK_FK
177,Fvb7,8800001,8850000,50000,*,15443,33916,0.0925036476619902,CG,AK_FK
178,Fvb7,8850001,8900000,50000,*,14333,21839,0.105533181257226,CG,AK_FK
179,Fvb7,8900001,8950000,50000,*,19358,35359,0.0951582394794344,CG,AK_FK
180,Fvb7,8950001,9000000,50000,*,10904,37761,0.0381216108314963,CG,AK_FK
181,Fvb7,9000001,9050000,50000,*,13197,26588,0.0171092030302211,CG,AK_FK
182,Fvb7,9050001,9100000,50000,*,14578,34487,0.0876821286763952,CG,AK_FK
183,Fvb7,9100001,9150000,50000,*,19468,27107,0.0305558496962071,CG,AK_FK
184,Fvb7,9150001,9200000,50000,*,17142,23348,0.0506669624532474,CG,AK_FK
185,Fvb7,9200001,9250000,50000,*,24068,30218,0.06284730165372,CG,AK_FK
186,Fvb7,9250001,9300000,50000,*,8449,26198,0.0202604905892666,CG,AK_FK
187,Fvb7,9300001,9350000,50000,*,11588,29488,0.0280331738699029,CG,AK_FK
188,Fvb7,9350001,9400000,50000,*,11951,36537,0.0363867640207467,CG,AK_FK
189,Fvb7,9400001,9450000,50000,*,15867,32049,-0.0207737799691785,CG,AK_FK
190,Fvb7,9450001,9500000,50000,*,11763,37560,0.0309032025782817,CG,AK_FK
191,Fvb7,9500001,9550000,50000,*,12891,42671,0.0633797068082079,CG,AK_FK
192,Fvb7,9550001,9600000,50000,*,17903,41251,0.0792051716823567,CG,AK_FK
193,Fvb7,9600001,9650000,50000,*,16049,37568,0.0105242241708335,CG,AK_FK
194,Fvb7,9650001,9700000,50000,*,15265,39996,0.0178528833353642,CG,AK_FK
195,Fvb7,9700001,9750000,50000,*,19025,20565,-0.00352892669021132,CG,AK_FK
196,Fvb7,9750001,9800000,50000,*,15588,28424,-0.00443386191884365,CG,AK_FK
197,Fvb7,9800001,9850000,50000,*,10350,29732,-0.0963346637367894,CG,AK_FK
198,Fvb7,9850001,9900000,50000,*,12401,47325,0.0437954571300699,CG,AK_FK
199,Fvb7,9900001,9950000,50000,*,12121,33988,0.0754381076781825,CG,AK_FK
200,Fvb7,9950001,10000000,50000,*,15955,35364,-0.0148999553687549,CG,AK_FK
201,Fvb7,10000001,10050000,50000,*,20316,43539,0.0192782190119133,CG,AK_FK
202,Fvb7,10050001,10100000,50000,*,9773,31644,0.00704263270789851,CG,AK_FK
203,Fvb7,10100001,10150000,50000,*,14126,29300,0.0228316486052304,CG,AK_FK
204,Fvb7,10150001,10200000,50000,*,6234,26393,-0.107303093391365,CG,AK_FK
205,Fvb7,10200001,10250000,50000,*,20072,38222,0.0618470183597541,CG,AK_FK
206,Fvb7,10250001,10300000,50000,*,21348,37762,0.038851099113532,CG,AK_FK
207,Fvb7,10300001,10350000,50000,*,26225,34147,0.0365854211344753,CG,AK_FK
208,Fvb7,10350001,10400000,50000,*,13456,32907,0.0311665570332849,CG,AK_FK
209,Fvb7,10400001,10450000,50000,*,7390,35227,-0.00591304609969318,CG,AK_FK
210,Fvb7,10450001,10500000,50000,*,8659,29788,0.0482368547320502,CG,AK_FK
211,Fvb7,10500001,10550000,50000,*,11959,35726,-0.00389870730248731,CG,AK_FK
212,Fvb7,10550001,10600000,50000,*,12123,36264,-0.134301563898267,CG,AK_FK
213,Fvb7,10600001,10650000,50000,*,12538,38310,0.0274159210009156,CG,AK_FK
214,Fvb7,10650001,10700000,50000,*,8712,26141,0.0162379187490122,CG,AK_FK
215,Fvb7,10700001,10750000,50000,*,11953,31081,0.00470008932180066,CG,AK_FK
216,Fvb7,10750001,10800000,50000,*,8184,33439,0.0320250640104255,CG,AK_FK
217,Fvb7,10800001,10850000,50000,*,13344,31935,0.0417908374703645,CG,AK_FK
218,Fvb7,10850001,10900000,50000,*,11144,27098,0.0335018749422584,CG,AK_FK
219,Fvb7,10900001,10950000,50000,*,12764,43384,0.0157523015273457,CG,AK_FK
220,Fvb7,10950001,11000000,50000,*,21397,36661,0.0505098244620489,CG,AK_FK
221,Fvb7,11000001,11050000,50000,*,19461,43938,0.0660686306743726,CG,AK_FK
222,Fvb7,11050001,11100000,50000,*,8670,31160,0.0352742756556531,CG,AK_FK
223,Fvb7,11100001,11150000,50000,*,16034,34170,0.0646526531875999,CG,AK_FK
224,Fvb7,11150001,11200000,50000,*,10057,24216,0.0121094868406563,CG,AK_FK
225,Fvb7,11200001,11250000,50000,*,17746,20502,0.00557409033265044,CG,AK_FK
226,Fvb7,11250001,11300000,50000,*,23294,42755,0.0662892425622232,CG,AK_FK
227,Fvb7,11300001,11350000,50000,*,12962,45522,0.0382719922333043,CG,AK_FK
228,Fvb7,11350001,11400000,50000,*,17672,42358,0.087276230794701,CG,AK_FK
229,Fvb7,11400001,11450000,50000,*,14177,30782,-0.00239342899818962,CG,AK_FK
230,Fvb7,11450001,11500000,50000,*,14601,31655,0.0961547095475492,CG,AK_FK
231,Fvb7,11500001,11550000,50000,*,22873,33110,0.0970527724289694,CG,AK_FK
232,Fvb7,11550001,11600000,50000,*,16913,40770,0.0403141668679266,CG,AK_FK
233,Fvb7,11600001,11650000,50000,*,16676,29685,0.106217028522633,CG,AK_FK
234,Fvb7,11650001,11700000,50000,*,17520,28166,0.0985375095995656,CG,AK_FK
235,Fvb7,11700001,11750000,50000,*,9531,40317,0.0536330410407282,CG,AK_FK
236,Fvb7,11750001,11800000,50000,*,22422,35388,0.0468318129906524,CG,AK_FK
237,Fvb7,11800001,11850000,50000,*,21341,33468,0.127553989319332,CG,AK_FK
238,Fvb7,11850001,11900000,50000,*,15146,33520,0.00982670144168674,CG,AK_FK
239,Fvb7,11900001,11950000,50000,*,19929,34565,0.0511050968494811,CG,AK_FK
240,Fvb7,11950001,12000000,50000,*,16127,41754,0.0464182083835253,CG,AK_FK
241,Fvb7,12000001,12050000,50000,*,10230,47174,0.0148718794913379,CG,AK_FK
242,Fvb7,12050001,12100000,50000,*,12088,38383,0.0688473524572038,CG,AK_FK
243,Fvb7,12100001,12150000,50000,*,12827,27439,0.0411981493770497,CG,AK_FK
244,Fvb7,12150001,12200000,50000,*,15437,31495,0.0620942232844837,CG,AK_FK
245,Fvb7,12200001,12250000,50000,*,15370,33767,-0.00585482776663654,CG,AK_FK
246,Fvb7,12250001,12300000,50000,*,12029,32645,0.0555252169267904,CG,AK_FK
247,Fvb7,12300001,12350000,50000,*,11538,34671,0.0609710800020675,CG,AK_FK
248,Fvb7,12350001,12400000,50000,*,5636,15647,-0.126828699029154,CG,AK_FK
249,Fvb7,12400001,12450000,50000,*,11604,33103,0.00625055535423413,CG,AK_FK
250,Fvb7,12450001,12500000,50000,*,6264,14946,-0.049427309034538,CG,AK_FK
251,Fvb7,12500001,12550000,50000,*,1653,13259,-0.088585459057874,CG,AK_FK
252,Fvb7,12550001,12600000,50000,*,14667,31850,0.0199238597136612,CG,AK_FK
253,Fvb7,12600001,12650000,50000,*,18340,27368,-0.00251706804274665,CG,AK_FK
254,Fvb7,12650001,12700000,50000,*,14305,35885,0.0570023054865512,CG,AK_FK
255,Fvb7,12700001,12750000,50000,*,21855,37939,0.038115225193223,CG,AK_FK
256,Fvb7,12750001,12800000,50000,*,5608,43061,0.0269737974730357,CG,AK_FK
257,Fvb7,12800001,12850000,50000,*,11269,32979,0.0225205519790505,CG,AK_FK
258,Fvb7,12850001,12900000,50000,*,7564,34868,0.0451941651701715,CG,AK_FK
259,Fvb7,12900001,12950000,50000,*,15380,39513,0.0508551462541288,CG,AK_FK
260,Fvb7,12950001,13000000,50000,*,14548,34303,-0.0517631370882692,CG,AK_FK
261,Fvb7,13000001,13050000,50000,*,7984,40517,0.0435558341121831,CG,AK_FK
262,Fvb7,13050001,13100000,50000,*,12511,44807,0.0402968761520066,CG,AK_FK
263,Fvb7,13100001,13150000,50000,*,13414,37159,0.0389617515243051,CG,AK_FK
264,Fvb7,13150001,13200000,50000,*,11877,36069,0.0220879573175972,CG,AK_FK
265,Fvb7,13200001,13250000,50000,*,11938,40173,0.0389694261403579,CG,AK_FK
266,Fvb7,13250001,13300000,50000,*,21530,36429,0.0797920171691887,CG,AK_FK
267,Fvb7,13300001,13350000,50000,*,15089,38612,0.0744100493812561,CG,AK_FK
268,Fvb7,13350001,13400000,50000,*,14491,46132,0.0935623715319619,CG,AK_FK
269,Fvb7,13400001,13450000,50000,*,11303,38363,0.0750246554250037,CG,AK_FK
270,Fvb7,13450001,13500000,50000,*,5381,29128,-0.12458608311011,CG,AK_FK
271,Fvb7,13500001,13550000,50000,*,8857,41608,0.0348787906180521,CG,AK_FK
272,Fvb7,13550001,13600000,50000,*,11380,29749,0.0636764584170608,CG,AK_FK
273,Fvb7,13600001,13650000,50000,*,13764,34083,0.0780297600209877,CG,AK_FK
274,Fvb7,13650001,13700000,50000,*,17527,36612,0.0445135917432387,CG,AK_FK
275,Fvb7,13700001,13750000,50000,*,12955,36735,0.0525472043131035,CG,AK_FK
276,Fvb7,13750001,13800000,50000,*,14092,31644,0.0680107933671475,CG,AK_FK
277,Fvb7,13800001,13850000,50000,*,10880,25618,-0.00772432995818684,CG,AK_FK
278,Fvb7,13850001,13900000,50000,*,12817,26115,-0.0101792541521802,CG,AK_FK
279,Fvb7,13900001,13950000,50000,*,11244,32426,0.031929450935954,CG,AK_FK
280,Fvb7,13950001,14000000,50000,*,15689,35159,0.0496251894590476,CG,AK_FK
281,Fvb7,14000001,14050000,50000,*,18414,41048,0.0372261017607994,CG,AK_FK
282,Fvb7,14050001,14100000,50000,*,13517,34537,0.07392365007264,CG,AK_FK
283,Fvb7,14100001,14150000,50000,*,17830,36846,0.0794971298255333,CG,AK_FK
284,Fvb7,14150001,14200000,50000,*,19090,34294,0.123992104516062,CG,AK_FK
285,Fvb7,14200001,14250000,50000,*,13478,39175,0.0970869908141406,CG,AK_FK
286,Fvb7,14250001,14300000,50000,*,18634,36355,0.0789201127698182,CG,AK_FK
287,Fvb7,14300001,14350000,50000,*,13201,29556,0.0338561608694337,CG,AK_FK
288,Fvb7,14350001,14400000,50000,*,15980,34064,0.0871589860458644,CG,AK_FK
289,Fvb7,14400001,14450000,50000,*,18010,28968,0.0582174754747219,CG,AK_FK
290,Fvb7,14450001,14500000,50000,*,21883,32109,0.0845657928767094,CG,AK_FK
291,Fvb7,14500001,14550000,50000,*,11671,39335,0.0678299852592071,CG,AK_FK
292,Fvb7,14550001,14600000,50000,*,14048,33726,0.0413823330184511,CG,AK_FK
293,Fvb7,14600001,14650000,50000,*,18133,33945,0.0384848299179874,CG,AK_FK
294,Fvb7,14650001,14700000,50000,*,8625,39437,0.044779427678316,CG,AK_FK
295,Fvb7,14700001,14750000,50000,*,8558,38177,0.0632851537323391,CG,AK_FK
296,Fvb7,14750001,14800000,50000,*,8311,43014,0.0435084732875775,CG,AK_FK
297,Fvb7,14800001,14850000,50000,*,9165,44088,0.0227221619313127,CG,AK_FK
298,Fvb7,14850001,14900000,50000,*,5326,36309,-0.0401987651678078,CG,AK_FK
299,Fvb7,14900001,14950000,50000,*,15767,40333,0.0527931185514545,CG,AK_FK
300,Fvb7,14950001,15000000,50000,*,11294,28803,0.215177980047959,CG,AK_FK
301,Fvb7,15000001,15050000,50000,*,6208,30779,-0.0433284088983308,CG,AK_FK
302,Fvb7,15050001,15100000,50000,*,12231,26407,0.0462299081699913,CG,AK_FK
303,Fvb7,15100001,15150000,50000,*,2858,13375,0.114259999370048,CG,AK_FK
304,Fvb7,15150001,15200000,50000,*,8356,22931,0.260127225356219,CG,AK_FK
305,Fvb7,15200001,15250000,50000,*,10065,33884,0.0264263588890236,CG,AK_FK
306,Fvb7,15250001,15300000,50000,*,6912,29236,0.0294934988817508,CG,AK_FK
307,Fvb7,15300001,15350000,50000,*,12476,32452,0.0219069540028071,CG,AK_FK
308,Fvb7,15350001,15400000,50000,*,10270,38791,0.0196786828505702,CG,AK_FK
309,Fvb7,15400001,15450000,50000,*,12811,43620,0.0462874078525902,CG,AK_FK
310,Fvb7,15450001,15500000,50000,*,16767,43365,0.0986540514027376,CG,AK_FK
311,Fvb7,15500001,15550000,50000,*,17616,31100,0.0685134577185533,CG,AK_FK
312,Fvb7,15550001,15600000,50000,*,15525,38819,0.0897974050728561,CG,AK_FK
