seqnames	start	end	Proportion
Fvb1	1	50000	0.0729859037343865
Fvb1	50001	100000	0.0719714824416686
Fvb1	100001	150000	0.00806262230919765
Fvb1	150001	200000	0.0729512946414956
Fvb1	200001	250000	0.0281088082901554
Fvb1	250001	300000	0.125237366003063
Fvb1	300001	350000	0.0141769118863565
Fvb1	350001	400000	0.0420304948062699
Fvb1	400001	450000	0.0322712675524211
Fvb1	450001	500000	0.0680961862459795
Fvb1	500001	550000	0.0173488042383315
Fvb1	550001	600000	0.0179805497357641
Fvb1	600001	650000	0.0198961540228829
Fvb1	650001	700000	0.0458878770631759
Fvb1	700001	750000	0.0987308883781353
Fvb1	750001	800000	0.13746726127274
Fvb1	800001	850000	0.109208565092522
Fvb1	850001	900000	0.0400595983881345
Fvb1	900001	950000	0.00799892901368854
Fvb1	950001	1000000	0.0549566316676616
Fvb1	1000001	1050000	0.0347939074568685
Fvb1	1050001	1100000	0.0248067899530776
Fvb1	1100001	1150000	0.0570543374642517
Fvb1	1150001	1200000	0.0261600863320061
Fvb1	1200001	1250000	0.0205350205350205
Fvb1	1250001	1300000	0.635701275045537
Fvb1	1300001	1350000	0.0297499111058433
Fvb1	1350001	1400000	0.0228292933179428
Fvb1	1400001	1450000	0.0488345878331697
Fvb1	1450001	1500000	0.0271130952380952
Fvb1	1500001	1550000	0.0808088235294118
Fvb1	1550001	1600000	0.0523573027420257
Fvb1	1600001	1650000	0.0553150935154668
Fvb1	1650001	1700000	0.147107487741043
Fvb1	1700001	1750000	0.0664048425452187
Fvb1	1750001	1800000	0.013466694785045
Fvb1	1800001	1850000	0.0124275836292282
Fvb1	1850001	1900000	0.0454032075897899
Fvb1	1900001	1950000	0.0202758494143552
Fvb1	1950001	2000000	0.0361870611086209
Fvb1	2000001	2050000	0.0516097913903292
Fvb1	2050001	2100000	0.0428866689631416
Fvb1	2100001	2150000	0.0758034580443489
Fvb1	2150001	2200000	0.0194484353646144
Fvb1	2200001	2250000	0.0349961896945894
Fvb1	2250001	2300000	0.0421902664421125
Fvb1	2300001	2350000	0.0244880726198016
Fvb1	2350001	2400000	0.038760546774253
Fvb1	2400001	2450000	0.0657391673746814
Fvb1	2450001	2500000	0.114629923531958
Fvb1	2500001	2550000	0.0325944364088937
Fvb1	2550001	2600000	0.275560909501581
Fvb1	2600001	2650000	0.151185449821371
Fvb1	2650001	2700000	0.0372222222222222
Fvb1	2700001	2750000	0.0180238870792617
Fvb1	2750001	2800000	0.0233793836344315
Fvb1	2800001	2850000	0.0148531843854339
Fvb1	2850001	2900000	0.0684624017957351
Fvb1	2900001	2950000	0.00838887612043208
Fvb1	2950001	3000000	0.115065337411129
Fvb1	3000001	3050000	0.0155696240874807
Fvb1	3050001	3100000	0.308774558774559
Fvb1	3100001	3150000	0.0612396204033215
Fvb1	3150001	3200000	0.0117877318624616
Fvb1	3200001	3250000	0.0112131731744032
Fvb1	3250001	3300000	0.0683844451470123
Fvb1	3300001	3350000	0.133686615472488
Fvb1	3350001	3400000	0.167248006833713
Fvb1	3400001	3450000	0.0439906469212783
Fvb1	3450001	3500000	0.0243893792761176
Fvb1	3500001	3550000	0.0505277183631965
Fvb1	3550001	3600000	0.0901418675701019
Fvb1	3600001	3650000	0.0812231553304699
Fvb1	3650001	3700000	0.0356788899900892
Fvb1	3700001	3750000	0.0446749304325828
Fvb1	3750001	3800000	0.0319627420332387
Fvb1	3800001	3850000	0.0122342056126857
Fvb1	3850001	3900000	0.31151507225528
Fvb1	3900001	3950000	0.0720029484688065
Fvb1	3950001	4000000	0.0706208079862736
Fvb1	4000001	4050000	0.0439340480390826
Fvb1	4050001	4100000	0.036910123360094
Fvb1	4100001	4150000	0.116781125751651
Fvb1	4150001	4200000	0.0190980293980902
Fvb1	4200001	4250000	0.0117576027201373
Fvb1	4250001	4300000	0.0169627912965109
Fvb1	4300001	4350000	0.0259757169362976
Fvb1	4350001	4400000	0.0835835102877645
Fvb1	4400001	4450000	0.086812804453723
Fvb1	4450001	4500000	0.0307468509273647
Fvb1	4500001	4550000	0.0998459787048818
Fvb1	4550001	4600000	0.0246502983468649
Fvb1	4600001	4650000	0.166501917678225
Fvb1	4650001	4700000	0.0360991153410758
Fvb1	4700001	4750000	0.017312904474805
Fvb1	4750001	4800000	0.0285844177984884
Fvb1	4800001	4850000	0.21405949202012
Fvb1	4850001	4900000	0.0209731803136697
Fvb1	4900001	4950000	0.0503140360458766
Fvb1	4950001	5000000	0.0906084907453156
Fvb1	5000001	5050000	0.0408293580738459
Fvb1	5050001	5100000	0.0370349697189584
Fvb1	5100001	5150000	0.0196056620039489
Fvb1	5150001	5200000	0.0196934565930922
Fvb1	5200001	5250000	0.398335199337974
Fvb1	5250001	5300000	0.444570242475705
