seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb4	1	50000	50000	*	1719	71888	0.0239121967505008	CHH
Fvb4	50001	100000	50000	*	3646	49348	0.073883440058361	CHH
Fvb4	100001	150000	50000	*	3115	60616	0.0513890721921605	CHH
Fvb4	150001	200000	50000	*	2025	52027	0.0389220981413497	CHH
Fvb4	200001	250000	50000	*	2087	64910	0.0321522107533508	CHH
Fvb4	250001	300000	50000	*	2321	61427	0.037784687515262	CHH
Fvb4	300001	350000	50000	*	1882	61814	0.0304461772414016	CHH
Fvb4	350001	400000	50000	*	1343	55101	0.0243734233498485	CHH
Fvb4	400001	450000	50000	*	1824	67588	0.0269870391193703	CHH
Fvb4	450001	500000	50000	*	1648	77280	0.0213250517598344	CHH
Fvb4	500001	550000	50000	*	2786	53137	0.0524305098142537	CHH
Fvb4	550001	600000	50000	*	2722	65551	0.0415249195283062	CHH
Fvb4	600001	650000	50000	*	2049	66174	0.0309638226493789	CHH
Fvb4	650001	700000	50000	*	2499	58922	0.0424120023081362	CHH
Fvb4	700001	750000	50000	*	2215	67897	0.0326229435762994	CHH
Fvb4	750001	800000	50000	*	2240	59040	0.037940379403794	CHH
Fvb4	800001	850000	50000	*	3211	56004	0.0573351903435469	CHH
Fvb4	850001	900000	50000	*	1336	13288	0.100541842263697	CHH
Fvb4	900001	950000	50000	*	3228	35183	0.091748855981582	CHH
Fvb4	950001	1000000	50000	*	2873	73789	0.0389353426662511	CHH
Fvb4	1000001	1050000	50000	*	2263	70606	0.0320511004730476	CHH
Fvb4	1050001	1100000	50000	*	2186	68574	0.0318779712427451	CHH
Fvb4	1100001	1150000	50000	*	2264	59319	0.038166523373624	CHH
Fvb4	1150001	1200000	50000	*	3124	49663	0.0629039727765137	CHH
Fvb4	1200001	1250000	50000	*	4354	51428	0.0846620518005756	CHH
Fvb4	1250001	1300000	50000	*	2893	66882	0.0432552854280673	CHH
Fvb4	1300001	1350000	50000	*	2176	67599	0.0321898252932736	CHH
Fvb4	1350001	1400000	50000	*	2199	81126	0.02710598328526	CHH
Fvb4	1400001	1450000	50000	*	2285	70278	0.0325137311818777	CHH
Fvb4	1450001	1500000	50000	*	2764	69490	0.0397755072672327	CHH
Fvb4	1500001	1550000	50000	*	3177	74634	0.0425677305249618	CHH
Fvb4	1550001	1600000	50000	*	1699	67946	0.0250051511494422	CHH
Fvb4	1600001	1650000	50000	*	2460	52006	0.0473022343575741	CHH
Fvb4	1650001	1700000	50000	*	3694	58681	0.062950529132087	CHH
Fvb4	1700001	1750000	50000	*	2704	43241	0.0625332439120279	CHH
