seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb3	1	50000	50000	*	5880	31736	0.185278548021175	CHG
Fvb3	50001	100000	50000	*	893	51718	0.0172667156502572	CHG
Fvb3	100001	150000	50000	*	1366	44982	0.0303677026366102	CHG
Fvb3	150001	200000	50000	*	1191	50519	0.0235752885053148	CHG
Fvb3	200001	250000	50000	*	2089	44470	0.0469754890937711	CHG
Fvb3	250001	300000	50000	*	997	42401	0.0235135963774439	CHG
Fvb3	300001	350000	50000	*	5779	42929	0.134617624449673	CHG
Fvb3	350001	400000	50000	*	7879	42573	0.18507034975219	CHG
Fvb3	400001	450000	50000	*	1066	42822	0.0248937462052216	CHG
Fvb3	450001	500000	50000	*	1359	47910	0.0283656856606137	CHG
Fvb3	500001	550000	50000	*	2081	40762	0.0510524508120308	CHG
Fvb3	550001	600000	50000	*	8458	39297	0.215232714965519	CHG
Fvb3	600001	650000	50000	*	6276	31044	0.202164669501353	CHG
Fvb3	650001	700000	50000	*	6514	41115	0.158433661680652	CHG
Fvb3	700001	750000	50000	*	4074	43506	0.0936422562405185	CHG
Fvb3	750001	800000	50000	*	1304	41931	0.0310987097851232	CHG
Fvb3	800001	850000	50000	*	9762	33824	0.288611636707663	CHG
Fvb3	850001	900000	50000	*	1181	45585	0.0259076450586816	CHG
Fvb3	900001	950000	50000	*	2445	35248	0.0693656377666818	CHG
Fvb3	950001	1000000	50000	*	699	47038	0.0148603256941196	CHG
Fvb3	1000001	1050000	50000	*	3301	38502	0.0857358059321594	CHG
Fvb3	1050001	1100000	50000	*	1743	32485	0.0536555333230722	CHG
Fvb3	1100001	1150000	50000	*	1403	31111	0.0450965896306773	CHG
Fvb3	1150001	1200000	50000	*	1291	48234	0.0267653522411577	CHG
Fvb3	1200001	1250000	50000	*	487	41877	0.0116292953172386	CHG
Fvb3	1250001	1300000	50000	*	2175	37102	0.0586221767020646	CHG
Fvb3	1300001	1350000	50000	*	4027	44741	0.0900069287677969	CHG
Fvb3	1350001	1400000	50000	*	818	42217	0.019376080725774	CHG
Fvb3	1400001	1450000	50000	*	242	18400	0.0131521739130435	CHG
Fvb3	1450001	1500000	50000	*	1747	32718	0.0533956843327832	CHG
Fvb3	1500001	1550000	50000	*	12287	39168	0.313699959150327	CHG
Fvb3	1550001	1600000	50000	*	597	43599	0.0136929746095094	CHG
Fvb3	1600001	1650000	50000	*	4970	29920	0.166109625668449	CHG
Fvb3	1650001	1700000	50000	*	6307	30718	0.205319356728954	CHG
Fvb3	1700001	1750000	50000	*	2661	40648	0.0654644754969494	CHG
Fvb3	1750001	1800000	50000	*	5500	40387	0.136182434941937	CHG
Fvb3	1800001	1850000	50000	*	2954	29565	0.09991544055471	CHG
Fvb3	1850001	1900000	50000	*	1356	44151	0.0307127811374601	CHG
Fvb3	1900001	1950000	50000	*	3257	34667	0.0939510197017336	CHG
Fvb3	1950001	2000000	50000	*	4557	40129	0.113558772957213	CHG
Fvb3	2000001	2050000	50000	*	4684	33238	0.140923039894097	CHG
Fvb3	2050001	2100000	50000	*	1557	39219	0.039700145337719	CHG
Fvb3	2100001	2150000	50000	*	2988	36801	0.0811934458302764	CHG
Fvb3	2150001	2200000	50000	*	3766	32682	0.115231625971483	CHG
