seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb4	1	50000	50000	*	12357	18206	0.678732286059541	CG
Fvb4	50001	100000	50000	*	10482	17501	0.598937203588366	CG
Fvb4	100001	150000	50000	*	11576	26498	0.436863159483735	CG
Fvb4	150001	200000	50000	*	10699	15837	0.675569868030561	CG
Fvb4	200001	250000	50000	*	10205	13102	0.778888719279499	CG
Fvb4	250001	300000	50000	*	8148	16696	0.488021082894106	CG
Fvb4	300001	350000	50000	*	7055	20512	0.343945007800312	CG
Fvb4	350001	400000	50000	*	6588	16468	0.400048579062424	CG
Fvb4	400001	450000	50000	*	6779	15814	0.428670798027065	CG
Fvb4	450001	500000	50000	*	7078	15657	0.452066168486939	CG
Fvb4	500001	550000	50000	*	8535	15051	0.567071955351804	CG
Fvb4	550001	600000	50000	*	8157	15358	0.531123844250553	CG
Fvb4	600001	650000	50000	*	5767	16156	0.356957167615746	CG
Fvb4	650001	700000	50000	*	8854	16279	0.543890902389582	CG
Fvb4	700001	750000	50000	*	8246	17145	0.480956547098279	CG
Fvb4	750001	800000	50000	*	2734	15296	0.178739539748954	CG
Fvb4	800001	850000	50000	*	256	360	0.711111111111111	CG
Fvb4	850001	900000	50000	*	449	474	0.947257383966245	CG
Fvb4	900001	950000	50000	*	215	283	0.759717314487632	CG
Fvb4	950001	1000000	50000	*	4858	16267	0.298641421282351	CG
Fvb4	1000001	1050000	50000	*	6651	17584	0.378241583257507	CG
Fvb4	1050001	1100000	50000	*	8735	19855	0.439939561823218	CG
Fvb4	1100001	1150000	50000	*	4615	16129	0.286130572261145	CG
Fvb4	1150001	1200000	50000	*	5113	11494	0.444840786497303	CG
Fvb4	1200001	1250000	50000	*	10488	16460	0.637181044957473	CG
Fvb4	1250001	1300000	50000	*	8176	18006	0.454070865267133	CG
Fvb4	1300001	1350000	50000	*	4168	13628	0.305840915761667	CG
Fvb4	1350001	1400000	50000	*	4547	19312	0.235449461474731	CG
Fvb4	1400001	1450000	50000	*	8837	16176	0.546303165182987	CG
Fvb4	1450001	1500000	50000	*	6510	17569	0.370539017587797	CG
Fvb4	1500001	1550000	50000	*	4908	16798	0.292177640195261	CG
Fvb4	1550001	1600000	50000	*	6071	17450	0.347908309455587	CG
Fvb4	1600001	1650000	50000	*	8287	19048	0.435058798824024	CG
Fvb4	1650001	1700000	50000	*	11573	14715	0.786476384641522	CG
Fvb4	1700001	1750000	50000	*	11470	15585	0.735964068014116	CG
Fvb4	1750001	1800000	50000	*	7113	23106	0.307842118930148	CG
Fvb4	1800001	1850000	50000	*	9241	13042	0.70855696978991	CG
Fvb4	1850001	1900000	50000	*	11088	12742	0.870193062313608	CG
Fvb4	1900001	1950000	50000	*	9578	12201	0.785017621506434	CG
Fvb4	1950001	2000000	50000	*	7669	13569	0.565185348957182	CG
Fvb4	2000001	2050000	50000	*	10442	13637	0.76571093348977	CG
Fvb4	2050001	2100000	50000	*	9496	14090	0.673953158268275	CG
Fvb4	2100001	2150000	50000	*	9315	17665	0.527313897537504	CG
Fvb4	2150001	2200000	50000	*	9331	18207	0.512495194156094	CG
Fvb4	2200001	2250000	50000	*	8168	18619	0.438691659057952	CG
Fvb4	2250001	2300000	50000	*	3286	20085	0.163604680109534	CG
Fvb4	2300001	2350000	50000	*	5694	12196	0.466874385044277	CG
Fvb4	2350001	2400000	50000	*	8558	18112	0.472504416961131	CG
Fvb4	2400001	2450000	50000	*	7070	11879	0.595167943429582	CG
Fvb4	2450001	2500000	50000	*	6714	15856	0.423435923309788	CG
Fvb4	2500001	2550000	50000	*	5274	17881	0.29494994687098	CG
Fvb4	2550001	2600000	50000	*	5300	16271	0.325732899022801	CG
Fvb4	2600001	2650000	50000	*	7152	18769	0.381053865416378	CG
Fvb4	2650001	2700000	50000	*	7996	18558	0.430865394977907	CG
