seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb2	1	50000	50000	*	787	8905	0.0883773161145424	CHH
Fvb2	50001	100000	50000	*	3126	52445	0.0596053007913052	CHH
Fvb2	100001	150000	50000	*	3486	37319	0.0934108630992256	CHH
Fvb2	150001	200000	50000	*	5996	94307	0.0635795858207768	CHH
Fvb2	200001	250000	50000	*	3304	91519	0.0361017930702914	CHH
Fvb2	250001	300000	50000	*	4220	91863	0.0459379728508758	CHH
Fvb2	300001	350000	50000	*	4374	74060	0.059060221442074	CHH
Fvb2	350001	400000	50000	*	6105	103963	0.05872281484759	CHH
Fvb2	400001	450000	50000	*	3199	99991	0.0319928793591423	CHH
Fvb2	450001	500000	50000	*	7384	78327	0.0942714517343956	CHH
Fvb2	500001	550000	50000	*	1164	85567	0.0136033751329368	CHH
Fvb2	550001	600000	50000	*	279	54846	0.00508697079094191	CHH
Fvb2	600001	650000	50000	*	3250	80018	0.040615861431178	CHH
Fvb2	650001	700000	50000	*	4710	46563	0.10115327620643	CHH
Fvb2	700001	750000	50000	*	4109	62474	0.0657713608861286	CHH
Fvb2	750001	800000	50000	*	2837	109677	0.0258668636085961	CHH
Fvb2	800001	850000	50000	*	4788	91419	0.0523742329275096	CHH
Fvb2	850001	900000	50000	*	3033	68730	0.0441292012221737	CHH
Fvb2	900001	950000	50000	*	6504	72372	0.0898690101144089	CHH
Fvb2	950001	1000000	50000	*	1405	59927	0.0234451916498406	CHH
Fvb2	1000001	1050000	50000	*	639	53807	0.0118757782444663	CHH
Fvb2	1050001	1100000	50000	*	2041	40488	0.0504099980241059	CHH
Fvb2	1100001	1150000	50000	*	3822	102393	0.0373267703846943	CHH
Fvb2	1150001	1200000	50000	*	1609	76881	0.02092844786098	CHH
Fvb2	1200001	1250000	50000	*	2413	99802	0.0241778721869301	CHH
Fvb2	1250001	1300000	50000	*	1571	121585	0.0129210017683102	CHH
Fvb2	1300001	1350000	50000	*	3821	108126	0.0353384014945527	CHH
Fvb2	1350001	1400000	50000	*	7146	104479	0.0683965198748074	CHH
Fvb2	1400001	1450000	50000	*	2670	88258	0.0302522150966485	CHH
Fvb2	1450001	1500000	50000	*	2742	95629	0.0286733103974736	CHH
Fvb2	1500001	1550000	50000	*	2359	107577	0.0219284791358748	CHH
Fvb2	1550001	1600000	50000	*	3381	60183	0.0561786551019391	CHH
Fvb2	1600001	1650000	50000	*	2900	41885	0.0692371970872627	CHH
Fvb2	1650001	1700000	50000	*	1630	100864	0.0161603743654822	CHH
Fvb2	1700001	1750000	50000	*	2262	129917	0.0174111163281172	CHH
Fvb2	1750001	1800000	50000	*	3622	90607	0.039974836381295	CHH
Fvb2	1800001	1850000	50000	*	3374	114897	0.0293654316474756	CHH
Fvb2	1850001	1900000	50000	*	5364	76962	0.0696967334528728	CHH
Fvb2	1900001	1950000	50000	*	1446	88162	0.0164016242825707	CHH
Fvb2	1950001	2000000	50000	*	2933	45655	0.0642426897382543	CHH
Fvb2	2000001	2050000	50000	*	5206	93755	0.0555277051890566	CHH
Fvb2	2050001	2100000	50000	*	3942	97841	0.0402898580349751	CHH
Fvb2	2100001	2150000	50000	*	4375	87221	0.0501599385469096	CHH
Fvb2	2150001	2200000	50000	*	2582	99431	0.0259677565346823	CHH
Fvb2	2200001	2250000	50000	*	3554	39532	0.0899018516644744	CHH
Fvb2	2250001	2300000	50000	*	3586	89332	0.0401423901849281	CHH
Fvb2	2300001	2350000	50000	*	2712	95624	0.0283610809001924	CHH
Fvb2	2350001	2400000	50000	*	1301	82365	0.0157955442238815	CHH
Fvb2	2400001	2450000	50000	*	1385	103917	0.0133279444171791	CHH
Fvb2	2450001	2500000	50000	*	1956	30486	0.0641605983074198	CHH
Fvb2	2500001	2550000	50000	*	4012	53651	0.0747795940429815	CHH
Fvb2	2550001	2600000	50000	*	1091	40817	0.026729058970527	CHH
Fvb2	2600001	2650000	50000	*	5427	86134	0.0630064782780319	CHH
Fvb2	2650001	2700000	50000	*	298	6515	0.0457405986185725	CHH
Fvb2	2700001	2750000	50000	*	800	12862	0.062198724926139	CHH
Fvb2	2750001	2800000	50000	*	3037	35454	0.0856602922096237	CHH
