seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb6	1	50000	50000	*	11445	22296	0.513320775026911	CG
Fvb6	50001	100000	50000	*	6620	21862	0.302808526209862	CG
Fvb6	100001	150000	50000	*	8067	24953	0.323287781028333	CG
Fvb6	150001	200000	50000	*	15621	23300	0.670429184549356	CG
Fvb6	200001	250000	50000	*	12806	16673	0.768068134109039	CG
Fvb6	250001	300000	50000	*	5760	27498	0.209469779620336	CG
Fvb6	300001	350000	50000	*	5439	26378	0.206194556069452	CG
Fvb6	350001	400000	50000	*	5354	24725	0.216541961577351	CG
Fvb6	400001	450000	50000	*	19524	28153	0.693496252619614	CG
Fvb6	450001	500000	50000	*	6795	22486	0.302188028106377	CG
Fvb6	500001	550000	50000	*	5647	25863	0.218342806325639	CG
Fvb6	550001	600000	50000	*	5636	29925	0.188337510442774	CG
Fvb6	600001	650000	50000	*	3877	37050	0.104642375168691	CG
Fvb6	650001	700000	50000	*	3606	23273	0.154943496755897	CG
Fvb6	700001	750000	50000	*	9063	20189	0.448907821090693	CG
Fvb6	750001	800000	50000	*	9728	23223	0.418895060930974	CG
Fvb6	800001	850000	50000	*	3906	28868	0.135305528612997	CG
Fvb6	850001	900000	50000	*	6860	20914	0.328009945491059	CG
Fvb6	900001	950000	50000	*	7076	22374	0.316259944578529	CG
Fvb6	950001	1000000	50000	*	5669	19885	0.285089263263767	CG
Fvb6	1000001	1050000	50000	*	8634	17832	0.484185733512786	CG
Fvb6	1050001	1100000	50000	*	23241	28090	0.827376290494838	CG
Fvb6	1100001	1150000	50000	*	8621	21132	0.407959492712474	CG
Fvb6	1150001	1200000	50000	*	6569	20957	0.313451352769958	CG
Fvb6	1200001	1250000	50000	*	5308	22244	0.238626146376551	CG
Fvb6	1250001	1300000	50000	*	6356	20356	0.312242090784044	CG
Fvb6	1300001	1350000	50000	*	3588	27000	0.132888888888889	CG
Fvb6	1350001	1400000	50000	*	4250	18404	0.230928059117583	CG
Fvb6	1400001	1450000	50000	*	7961	18271	0.435717804170544	CG
Fvb6	1450001	1500000	50000	*	5344	21441	0.249242106245045	CG
Fvb6	1500001	1550000	50000	*	6314	25860	0.24416086620263	CG
Fvb6	1550001	1600000	50000	*	3673	20615	0.178171234537958	CG
Fvb6	1600001	1650000	50000	*	5831	21537	0.270743371871663	CG
Fvb6	1650001	1700000	50000	*	2924	15577	0.187712653270848	CG
Fvb6	1700001	1750000	50000	*	4893	19094	0.256258510526867	CG
Fvb6	1750001	1800000	50000	*	4214	24250	0.173773195876289	CG
Fvb6	1800001	1850000	50000	*	5530	21271	0.259978374312444	CG
Fvb6	1850001	1900000	50000	*	4522	24077	0.187814096440586	CG
Fvb6	1900001	1950000	50000	*	4002	25983	0.154023784782358	CG
Fvb6	1950001	2000000	50000	*	6957	26724	0.260327795240233	CG
Fvb6	2000001	2050000	50000	*	7535	29532	0.255146959230665	CG
Fvb6	2050001	2100000	50000	*	5603	29799	0.188026443840397	CG
Fvb6	2100001	2150000	50000	*	11720	20191	0.580456639096627	CG
Fvb6	2150001	2200000	50000	*	8712	17145	0.508136482939633	CG
Fvb6	2200001	2250000	50000	*	7843	18660	0.420310825294748	CG
Fvb6	2250001	2300000	50000	*	6045	25286	0.239065095309658	CG
Fvb6	2300001	2350000	50000	*	7442	20842	0.357067459936666	CG
Fvb6	2350001	2400000	50000	*	4922	12524	0.393005429575216	CG
Fvb6	2400001	2450000	50000	*	8232	17659	0.466164561979727	CG
Fvb6	2450001	2500000	50000	*	5645	13840	0.407875722543353	CG
Fvb6	2500001	2550000	50000	*	6824	18940	0.360295670538543	CG
Fvb6	2550001	2600000	50000	*	6890	15049	0.457837730081733	CG
Fvb6	2600001	2650000	50000	*	7306	18125	0.403089655172414	CG
Fvb6	2650001	2700000	50000	*	6920	23820	0.290512174643157	CG
Fvb6	2700001	2750000	50000	*	4727	22914	0.206293095923889	CG
Fvb6	2750001	2800000	50000	*	3564	20398	0.174723012060006	CG
Fvb6	2800001	2850000	50000	*	5604	18192	0.308047493403694	CG
Fvb6	2850001	2900000	50000	*	5609	22753	0.246516942820727	CG
Fvb6	2900001	2950000	50000	*	6438	21846	0.294699258445482	CG
Fvb6	2950001	3000000	50000	*	6435	22815	0.282051282051282	CG
Fvb6	3000001	3050000	50000	*	9780	25135	0.389098866122936	CG
Fvb6	3050001	3100000	50000	*	3434	21841	0.157227233185294	CG
Fvb6	3100001	3150000	50000	*	5296	17023	0.311108500264348	CG
Fvb6	3150001	3200000	50000	*	17322	24081	0.719322287280429	CG
Fvb6	3200001	3250000	50000	*	5362	24526	0.218625132512436	CG
Fvb6	3250001	3300000	50000	*	7348	27966	0.262747622112565	CG
Fvb6	3300001	3350000	50000	*	11576	22004	0.526086166151609	CG
Fvb6	3350001	3400000	50000	*	9732	17221	0.565123976540271	CG
Fvb6	3400001	3450000	50000	*	6247	20019	0.312053549128328	CG
Fvb6	3450001	3500000	50000	*	6825	20630	0.330828889966069	CG
Fvb6	3500001	3550000	50000	*	7985	21730	0.367464335020709	CG
Fvb6	3550001	3600000	50000	*	4958	21460	0.231034482758621	CG
Fvb6	3600001	3650000	50000	*	11917	22571	0.527978379336317	CG
Fvb6	3650001	3700000	50000	*	4852	14288	0.339585666293393	CG
Fvb6	3700001	3750000	50000	*	7440	22809	0.32618703143496	CG
Fvb6	3750001	3800000	50000	*	6693	16097	0.415791762440206	CG
Fvb6	3800001	3850000	50000	*	5470	18771	0.291406957540888	CG
Fvb6	3850001	3900000	50000	*	7460	22526	0.331172866909349	CG
Fvb6	3900001	3950000	50000	*	6948	10645	0.652700798496947	CG
Fvb6	3950001	4000000	50000	*	506	583	0.867924528301887	CG
Fvb6	4000001	4050000	50000	*	8361	14025	0.596149732620321	CG
Fvb6	4050001	4100000	50000	*	10293	20082	0.512548550941141	CG
Fvb6	4100001	4150000	50000	*	8657	22174	0.390412194461982	CG
Fvb6	4150001	4200000	50000	*	5459	22091	0.247114209406546	CG
Fvb6	4200001	4250000	50000	*	6777	19299	0.351158091092803	CG
Fvb6	4250001	4300000	50000	*	6513	21847	0.298118734837735	CG
Fvb6	4300001	4350000	50000	*	6730	21610	0.311429893567793	CG
Fvb6	4350001	4400000	50000	*	15673	29482	0.531612509327725	CG
Fvb6	4400001	4450000	50000	*	8347	22794	0.366192857769588	CG
Fvb6	4450001	4500000	50000	*	6244	21661	0.288260006463229	CG
Fvb6	4500001	4550000	50000	*	7645	18036	0.423874473275671	CG
Fvb6	4550001	4600000	50000	*	6122	23355	0.262128023977735	CG
Fvb6	4600001	4650000	50000	*	5794	23321	0.248445606963681	CG
Fvb6	4650001	4700000	50000	*	8174	24270	0.336794396374124	CG
Fvb6	4700001	4750000	50000	*	3622	21835	0.165880467139913	CG
Fvb6	4750001	4800000	50000	*	4684	26013	0.180063814246723	CG
Fvb6	4800001	4850000	50000	*	7267	21385	0.339817629179331	CG
Fvb6	4850001	4900000	50000	*	7103	17155	0.414048382395803	CG
Fvb6	4900001	4950000	50000	*	7569	27302	0.277232437184089	CG
Fvb6	4950001	5000000	50000	*	7315	22107	0.330890668114172	CG
Fvb6	5000001	5050000	50000	*	6275	21377	0.293539785751041	CG
Fvb6	5050001	5100000	50000	*	7979	16843	0.473727958202221	CG
Fvb6	5100001	5150000	50000	*	6501	18445	0.35245323936026	CG
Fvb6	5150001	5200000	50000	*	4747	20887	0.227270551060468	CG
Fvb6	5200001	5250000	50000	*	7083	21397	0.331027714165537	CG
Fvb6	5250001	5300000	50000	*	4369	24131	0.181053416766814	CG
Fvb6	5300001	5350000	50000	*	7147	23433	0.304997226134084	CG
Fvb6	5350001	5400000	50000	*	10556	22222	0.475024750247502	CG
Fvb6	5400001	5450000	50000	*	6291	19442	0.32357782121181	CG
Fvb6	5450001	5500000	50000	*	6380	22076	0.289001630730205	CG
Fvb6	5500001	5550000	50000	*	5218	29053	0.179602794892094	CG
Fvb6	5550001	5600000	50000	*	6315	16696	0.378234307618591	CG
Fvb6	5600001	5650000	50000	*	6499	20277	0.320510923706663	CG
Fvb6	5650001	5700000	50000	*	5460	21554	0.253317249698432	CG
Fvb6	5700001	5750000	50000	*	7215	22478	0.32098051428063	CG
Fvb6	5750001	5800000	50000	*	8691	33090	0.262647325475975	CG
Fvb6	5800001	5850000	50000	*	5748	22071	0.260432241402746	CG
Fvb6	5850001	5900000	50000	*	6747	22013	0.306500704129378	CG
Fvb6	5900001	5950000	50000	*	4316	23660	0.182417582417582	CG
Fvb6	5950001	6000000	50000	*	6556	25797	0.254138078071094	CG
Fvb6	6000001	6050000	50000	*	11486	28338	0.4053214764627	CG
Fvb6	6050001	6100000	50000	*	4852	24906	0.194812494981129	CG
Fvb6	6100001	6150000	50000	*	9413	25855	0.364068845484432	CG
Fvb6	6150001	6200000	50000	*	4562	25479	0.179049413242278	CG
Fvb6	6200001	6250000	50000	*	11397	18214	0.625727462391567	CG
Fvb6	6250001	6300000	50000	*	7352	22751	0.323150630741506	CG
Fvb6	6300001	6350000	50000	*	3406	24679	0.138012075043559	CG
Fvb6	6350001	6400000	50000	*	11197	22551	0.496519001374662	CG
Fvb6	6400001	6450000	50000	*	4545	22641	0.200742016695376	CG
Fvb6	6450001	6500000	50000	*	2724	22777	0.119594327611187	CG
Fvb6	6500001	6550000	50000	*	8000	18050	0.443213296398892	CG
Fvb6	6550001	6600000	50000	*	4832	24516	0.197095774188285	CG
Fvb6	6600001	6650000	50000	*	5519	30821	0.179066221083028	CG
Fvb6	6650001	6700000	50000	*	5715	29424	0.194229200652529	CG
Fvb6	6700001	6750000	50000	*	7944	22494	0.353160842891438	CG
Fvb6	6750001	6800000	50000	*	6468	19219	0.336541963681773	CG
Fvb6	6800001	6850000	50000	*	10399	28063	0.370559099169725	CG
Fvb6	6850001	6900000	50000	*	6886	22336	0.308291547277937	CG
Fvb6	6900001	6950000	50000	*	5531	25636	0.215751287252301	CG
Fvb6	6950001	7000000	50000	*	7101	17646	0.402414144848691	CG
Fvb6	7000001	7050000	50000	*	2258	9952	0.226889067524116	CG
Fvb6	7050001	7100000	50000	*	5088	22097	0.230257501018238	CG
Fvb6	7100001	7150000	50000	*	10866	33375	0.325573033707865	CG
Fvb6	7150001	7200000	50000	*	6015	24223	0.248317714568798	CG
Fvb6	7200001	7250000	50000	*	5433	19369	0.280499767669988	CG
Fvb6	7250001	7300000	50000	*	6767	23252	0.291028728711509	CG
Fvb6	7300001	7350000	50000	*	8312	20423	0.406992116731136	CG
Fvb6	7350001	7400000	50000	*	7874	29890	0.263432586149214	CG
Fvb6	7400001	7450000	50000	*	8047	23872	0.337089477211796	CG
Fvb6	7450001	7500000	50000	*	7312	21602	0.33848717711323	CG
Fvb6	7500001	7550000	50000	*	8173	24180	0.338006617038875	CG
Fvb6	7550001	7600000	50000	*	8733	20304	0.430112293144208	CG
Fvb6	7600001	7650000	50000	*	7096	24510	0.289514483884129	CG
Fvb6	7650001	7700000	50000	*	5420	22143	0.24477261437023	CG
Fvb6	7700001	7750000	50000	*	8754	27418	0.319279305565687	CG
Fvb6	7750001	7800000	50000	*	6884	20012	0.343993603837697	CG
Fvb6	7800001	7850000	50000	*	5692	13100	0.434503816793893	CG
Fvb6	7850001	7900000	50000	*	10786	23884	0.451599397085915	CG
Fvb6	7900001	7950000	50000	*	9276	16004	0.579605098725319	CG
Fvb6	7950001	8000000	50000	*	10715	28965	0.369929224926636	CG
Fvb6	8000001	8050000	50000	*	6816	27170	0.250864924549135	CG
Fvb6	8050001	8100000	50000	*	4103	17880	0.229474272930649	CG
Fvb6	8100001	8150000	50000	*	5853	25935	0.22567958357432	CG
Fvb6	8150001	8200000	50000	*	4751	23533	0.201886712276378	CG
Fvb6	8200001	8250000	50000	*	7342	22533	0.325833222384946	CG
Fvb6	8250001	8300000	50000	*	4645	23540	0.19732370433305	CG
Fvb6	8300001	8350000	50000	*	9746	21819	0.446674916357303	CG
Fvb6	8350001	8400000	50000	*	8516	20119	0.423281475222427	CG
Fvb6	8400001	8450000	50000	*	12318	19288	0.638635420987142	CG
Fvb6	8450001	8500000	50000	*	14652	18931	0.773968622893667	CG
Fvb6	8500001	8550000	50000	*	7810	18300	0.426775956284153	CG
Fvb6	8550001	8600000	50000	*	5148	35195	0.14627077709902	CG
Fvb6	8600001	8650000	50000	*	7778	22998	0.338203322028002	CG
Fvb6	8650001	8700000	50000	*	4272	22772	0.187598805550676	CG
Fvb6	8700001	8750000	50000	*	6741	18999	0.354808147797253	CG
Fvb6	8750001	8800000	50000	*	9895	26671	0.371002212140527	CG
Fvb6	8800001	8850000	50000	*	7232	23643	0.305883348136869	CG
Fvb6	8850001	8900000	50000	*	13774	22133	0.622328649527854	CG
Fvb6	8900001	8950000	50000	*	9210	23149	0.397857358849194	CG
Fvb6	8950001	9000000	50000	*	8013	22149	0.361777055397535	CG
Fvb6	9000001	9050000	50000	*	3835	24259	0.158085658930706	CG
Fvb6	9050001	9100000	50000	*	7115	18544	0.383682053494392	CG
Fvb6	9100001	9150000	50000	*	12273	18494	0.663620633719044	CG
Fvb6	9150001	9200000	50000	*	10497	25775	0.40725509214355	CG
Fvb6	9200001	9250000	50000	*	8781	24058	0.364992933743453	CG
Fvb6	9250001	9300000	50000	*	7633	22141	0.34474504313265	CG
Fvb6	9300001	9350000	50000	*	6047	18055	0.3349210744946	CG
Fvb6	9350001	9400000	50000	*	7875	28238	0.278879524045612	CG
Fvb6	9400001	9450000	50000	*	6227	24733	0.25176889176404	CG
Fvb6	9450001	9500000	50000	*	4040	14084	0.286850326611758	CG
Fvb6	9500001	9550000	50000	*	8260	24853	0.332354242948537	CG
Fvb6	9550001	9600000	50000	*	6717	21496	0.312476739858578	CG
Fvb6	9600001	9650000	50000	*	10034	20863	0.48094713128505	CG
Fvb6	9650001	9700000	50000	*	7626	22365	0.340979208584842	CG
Fvb6	9700001	9750000	50000	*	6754	24582	0.274753884956472	CG
Fvb6	9750001	9800000	50000	*	7717	22504	0.342916814788482	CG
Fvb6	9800001	9850000	50000	*	5697	19192	0.296842434347645	CG
Fvb6	9850001	9900000	50000	*	6942	16239	0.427489377424718	CG
Fvb6	9900001	9950000	50000	*	7204	24881	0.289538201840762	CG
Fvb6	9950001	10000000	50000	*	5271	17057	0.309022688632233	CG
Fvb6	10000001	10050000	50000	*	4342	17319	0.250707315664877	CG
Fvb6	10050001	10100000	50000	*	10460	20270	0.516033547113962	CG
Fvb6	10100001	10150000	50000	*	10115	19180	0.527372262773723	CG
Fvb6	10150001	10200000	50000	*	7966	20403	0.390432779493212	CG
Fvb6	10200001	10250000	50000	*	6798	24728	0.27491103202847	CG
Fvb6	10250001	10300000	50000	*	5804	13939	0.416385680464883	CG
Fvb6	10300001	10350000	50000	*	6423	21480	0.299022346368715	CG
Fvb6	10350001	10400000	50000	*	9977	16302	0.612010796221322	CG
Fvb6	10400001	10450000	50000	*	5589	17606	0.317448597069181	CG
Fvb6	10450001	10500000	50000	*	10240	19376	0.528488852188274	CG
Fvb6	10500001	10550000	50000	*	6064	19380	0.312899896800826	CG
Fvb6	10550001	10600000	50000	*	9206	22188	0.414908959798089	CG
Fvb6	10600001	10650000	50000	*	13231	26915	0.491584618242616	CG
Fvb6	10650001	10700000	50000	*	17513	25080	0.698285486443381	CG
Fvb6	10700001	10750000	50000	*	7352	22007	0.334075521425001	CG
Fvb6	10750001	10800000	50000	*	7963	20362	0.391071603968176	CG
Fvb6	10800001	10850000	50000	*	6830	20030	0.340988517224164	CG
Fvb6	10850001	10900000	50000	*	11433	16234	0.704262658617716	CG
Fvb6	10900001	10950000	50000	*	14892	16915	0.880402010050251	CG
Fvb6	10950001	11000000	50000	*	8093	10789	0.750115858745018	CG
Fvb6	11000001	11050000	50000	*	14727	21226	0.693818901347404	CG
Fvb6	11050001	11100000	50000	*	14728	16940	0.869421487603306	CG
Fvb6	11100001	11150000	50000	*	8839	24040	0.367678868552413	CG
Fvb6	11150001	11200000	50000	*	8253	23521	0.350877938863144	CG
Fvb6	11200001	11250000	50000	*	8637	26055	0.331491076568797	CG
Fvb6	11250001	11300000	50000	*	6557	15733	0.416767304392042	CG
Fvb6	11300001	11350000	50000	*	7077	20459	0.345911334864852	CG
Fvb6	11350001	11400000	50000	*	8758	17629	0.496795053604856	CG
Fvb6	11400001	11450000	50000	*	9791	25705	0.380898657848668	CG
Fvb6	11450001	11500000	50000	*	9334	24579	0.37975507547093	CG
Fvb6	11500001	11550000	50000	*	15726	21349	0.736615298140428	CG
Fvb6	11550001	11600000	50000	*	13769	15849	0.868761436052748	CG
Fvb6	11600001	11650000	50000	*	9756	20722	0.47080397645015	CG
Fvb6	11650001	11700000	50000	*	9509	22461	0.423356039357108	CG
Fvb6	11700001	11750000	50000	*	6633	23026	0.288065664900547	CG
Fvb6	11750001	11800000	50000	*	7195	21410	0.33605791686128	CG
Fvb6	11800001	11850000	50000	*	6780	20650	0.328329297820823	CG
Fvb6	11850001	11900000	50000	*	3871	20250	0.19116049382716	CG
Fvb6	11900001	11950000	50000	*	14279	20663	0.691041959057252	CG
Fvb6	11950001	12000000	50000	*	7503	19219	0.390394921692076	CG
Fvb6	12000001	12050000	50000	*	10058	24955	0.403045481867361	CG
Fvb6	12050001	12100000	50000	*	11052	19304	0.572523829258185	CG
Fvb6	12100001	12150000	50000	*	9792	20315	0.482008368200837	CG
Fvb6	12150001	12200000	50000	*	15191	32864	0.462238315481986	CG
Fvb6	12200001	12250000	50000	*	11443	19879	0.575632577091403	CG
Fvb6	12250001	12300000	50000	*	6753	24817	0.272111858806463	CG
Fvb6	12300001	12350000	50000	*	9785	20858	0.469124556525074	CG
Fvb6	12350001	12400000	50000	*	4679	20601	0.227124896849667	CG
Fvb6	12400001	12450000	50000	*	13953	27795	0.501996762007555	CG
Fvb6	12450001	12500000	50000	*	16341	21274	0.768120710726709	CG
Fvb6	12500001	12550000	50000	*	10208	22752	0.448663853727145	CG
Fvb6	12550001	12600000	50000	*	1228	3303	0.371783227369058	CG
Fvb6	12600001	12650000	50000	*	7984	22710	0.351563188022897	CG
Fvb6	12650001	12700000	50000	*	8737	22950	0.380697167755991	CG
Fvb6	12700001	12750000	50000	*	8870	17730	0.500282007896221	CG
Fvb6	12750001	12800000	50000	*	14486	20397	0.710202480756974	CG
Fvb6	12800001	12850000	50000	*	20349	24839	0.819235879061154	CG
Fvb6	12850001	12900000	50000	*	9487	16801	0.564668769716088	CG
Fvb6	12900001	12950000	50000	*	15886	20338	0.781099419805291	CG
Fvb6	12950001	13000000	50000	*	6298	13121	0.479993902903742	CG
Fvb6	13000001	13050000	50000	*	5328	11248	0.473684210526316	CG
Fvb6	13050001	13100000	50000	*	5450	12388	0.439941879237972	CG
Fvb6	13100001	13150000	50000	*	5973	13757	0.434178963436796	CG
Fvb6	13150001	13200000	50000	*	6534	9839	0.664091879256022	CG
Fvb6	13200001	13250000	50000	*	6775	10119	0.669532562506177	CG
Fvb6	13250001	13300000	50000	*	7734	10681	0.724089504728022	CG
Fvb6	13300001	13350000	50000	*	5836	12556	0.464797706275884	CG
