seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	8927	94158	0.0948087257588309	CHH
Fvb5	50001	100000	50000	*	1954	103633	0.0188549979253713	CHH
Fvb5	100001	150000	50000	*	1363	128321	0.0106218000171445	CHH
Fvb5	150001	200000	50000	*	1938	114185	0.0169724569777116	CHH
Fvb5	200001	250000	50000	*	1012	124509	0.00812792649527343	CHH
Fvb5	250001	300000	50000	*	773	124703	0.00619872817815129	CHH
Fvb5	300001	350000	50000	*	488	109523	0.00445568510723775	CHH
Fvb5	350001	400000	50000	*	1104	133501	0.00826960097677171	CHH
Fvb5	400001	450000	50000	*	1130	139168	0.00811968268567487	CHH
Fvb5	450001	500000	50000	*	940	121646	0.00772733998651826	CHH
Fvb5	500001	550000	50000	*	720	93284	0.00771836542172291	CHH
Fvb5	550001	600000	50000	*	2100	98239	0.0213764390924175	CHH
Fvb5	600001	650000	50000	*	1458	32659	0.0446431305306347	CHH
Fvb5	650001	700000	50000	*	1021	123823	0.00824564095523449	CHH
Fvb5	700001	750000	50000	*	1152	106531	0.0108137537430419	CHH
Fvb5	750001	800000	50000	*	841	96633	0.00870303105564352	CHH
Fvb5	800001	850000	50000	*	1748	113987	0.0153350820707625	CHH
Fvb5	850001	900000	50000	*	1296	92318	0.0140384323750515	CHH
Fvb5	900001	950000	50000	*	742	97824	0.00758505070330389	CHH
Fvb5	950001	1000000	50000	*	1202	53577	0.0224350000933236	CHH
Fvb5	1000001	1050000	50000	*	2270	18158	0.125013768036127	CHH
Fvb5	1050001	1100000	50000	*	1209	94908	0.0127386521684157	CHH
Fvb5	1100001	1150000	50000	*	1146	89573	0.0127940339164704	CHH
Fvb5	1150001	1200000	50000	*	1171	113043	0.0103588899799191	CHH
Fvb5	1200001	1250000	50000	*	3212	91647	0.0350475192859559	CHH
Fvb5	1250001	1300000	50000	*	1312	121353	0.0108114344103566	CHH
Fvb5	1300001	1350000	50000	*	1880	112340	0.0167349118746662	CHH
Fvb5	1350001	1400000	50000	*	868	76024	0.0114174471219615	CHH
Fvb5	1400001	1450000	50000	*	758	100363	0.00755258411964569	CHH
Fvb5	1450001	1500000	50000	*	2770	92020	0.0301021517061508	CHH
Fvb5	1500001	1550000	50000	*	839	99061	0.00846952887614702	CHH
Fvb5	1550001	1600000	50000	*	1528	101646	0.0150325639966157	CHH
Fvb5	1600001	1650000	50000	*	835	78353	0.0106568989062321	CHH
Fvb5	1650001	1700000	50000	*	957	85513	0.0111912808578813	CHH
Fvb5	1700001	1750000	50000	*	699	110030	0.00635281286921749	CHH
Fvb5	1750001	1800000	50000	*	1063	117318	0.0090608431783699	CHH
Fvb5	1800001	1850000	50000	*	1210	76372	0.0158435028544493	CHH
Fvb5	1850001	1900000	50000	*	792	83422	0.00949389849200451	CHH
Fvb5	1900001	1950000	50000	*	914	105092	0.00869714155216382	CHH
Fvb5	1950001	2000000	50000	*	735	98643	0.00745111158419756	CHH
Fvb5	2000001	2050000	50000	*	1127	78641	0.0143309469615086	CHH
Fvb5	2050001	2100000	50000	*	966	91909	0.0105103961527163	CHH
Fvb5	2100001	2150000	50000	*	769	81648	0.00941847932588673	CHH
Fvb5	2150001	2200000	50000	*	423	73765	0.0057344268962245	CHH
Fvb5	2200001	2250000	50000	*	1304	116628	0.0111808485097918	CHH
Fvb5	2250001	2300000	50000	*	1403	85208	0.016465590085438	CHH
Fvb5	2300001	2350000	50000	*	1456	97194	0.0149803485811881	CHH
Fvb5	2350001	2400000	50000	*	1689	101888	0.0165770257537688	CHH
Fvb5	2400001	2450000	50000	*	883	86801	0.0101726938629739	CHH
Fvb5	2450001	2500000	50000	*	1332	88065	0.0151251916198263	CHH
Fvb5	2500001	2550000	50000	*	983	45757	0.0214830517734991	CHH
Fvb5	2550001	2600000	50000	*	2006	110606	0.0181364482939443	CHH
Fvb5	2600001	2650000	50000	*	1560	85632	0.0182174887892377	CHH
