group	group_name	seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
1	AK42D	Fvb1	14200001	14250000	50000	*	4762	9953	0.47844870893198	CG
1	AK42D	Fvb1	14250001	14300000	50000	*	8734	9240	0.945238095238095	CG
1	AK42D	Fvb1	14300001	14350000	50000	*	7248	10380	0.698265895953757	CG
1	AK42D	Fvb1	14350001	14400000	50000	*	9657	15565	0.620430452939287	CG
1	AK42D	Fvb1	14400001	14450000	50000	*	7214	14268	0.50560695262125	CG
1	AK42D	Fvb1	14450001	14500000	50000	*	7031	10177	0.690871573155154	CG
1	AK42D	Fvb1	14500001	14550000	50000	*	7636	12347	0.618449825868632	CG
1	AK42D	Fvb1	14550001	14600000	50000	*	6303	12264	0.51394324853229	CG
1	AK42D	Fvb1	14600001	14650000	50000	*	7035	10444	0.673592493297587	CG
1	AK42D	Fvb1	14650001	14700000	50000	*	7031	13675	0.514149908592322	CG
1	AK42D	Fvb1	14700001	14750000	50000	*	7228	14103	0.512515067716089	CG
1	AK42D	Fvb1	14750001	14800000	50000	*	4152	9083	0.457117692392381	CG
1	AK42D	Fvb1	14800001	14850000	50000	*	5002	14492	0.345155948109302	CG
1	AK42D	Fvb1	14850001	14900000	50000	*	5435	13543	0.401314332127298	CG
1	AK42D	Fvb1	14900001	14950000	50000	*	9737	11458	0.849799266887764	CG
1	AK42D	Fvb1	14950001	15000000	50000	*	4306	17889	0.240706579462239	CG
1	AK42D	Fvb1	15000001	15050000	50000	*	6446	10962	0.588031381134829	CG
1	AK42D	Fvb1	15050001	15100000	50000	*	9697	14507	0.668435927483284	CG
1	AK42D	Fvb1	15100001	15150000	50000	*	9016	12992	0.693965517241379	CG
1	AK42D	Fvb1	15150001	15200000	50000	*	8222	15035	0.546857332889924	CG
1	AK42D	Fvb1	15200001	15250000	50000	*	6016	17902	0.336051837783488	CG
1	AK42D	Fvb1	15250001	15300000	50000	*	8687	15095	0.575488572374959	CG
1	AK42D	Fvb1	15300001	15350000	50000	*	6355	15213	0.417734832051535	CG
1	AK42D	Fvb1	15350001	15400000	50000	*	8147	10359	0.786465875084468	CG
1	AK42D	Fvb1	15400001	15450000	50000	*	6618	13632	0.485475352112676	CG
1	AK42D	Fvb1	15450001	15500000	50000	*	5764	9568	0.60242474916388	CG
1	AK42D	Fvb1	15500001	15550000	50000	*	10329	12680	0.814589905362776	CG
1	AK42D	Fvb1	15550001	15600000	50000	*	9947	18056	0.550897208684094	CG
1	AK42D	Fvb1	15600001	15650000	50000	*	8722	16004	0.544988752811797	CG
1	AK42D	Fvb1	15650001	15700000	50000	*	8734	13396	0.651985667363392	CG
1	AK42D	Fvb1	15700001	15750000	50000	*	7552	16628	0.454173682944431	CG
1	AK42D	Fvb1	15750001	15800000	50000	*	9667	13961	0.692428909103932	CG
1	AK42D	Fvb1	15800001	15850000	50000	*	7605	12961	0.586760280842528	CG
1	AK42D	Fvb1	15850001	15900000	50000	*	4438	17847	0.248669244130666	CG
1	AK42D	Fvb1	15900001	15950000	50000	*	4012	13763	0.291506212308363	CG
1	AK42D	Fvb1	15950001	16000000	50000	*	7138	14402	0.495625607554506	CG
1	AK42D	Fvb1	16000001	16050000	50000	*	6685	10993	0.608114254525607	CG
1	AK42D	Fvb1	16050001	16100000	50000	*	7518	10085	0.745463559742191	CG
1	AK42D	Fvb1	16100001	16150000	50000	*	5118	11879	0.43084434716727	CG
1	AK42D	Fvb1	16150001	16200000	50000	*	6583	11310	0.582051282051282	CG
1	AK42D	Fvb1	16200001	16250000	50000	*	4996	11449	0.436369988645297	CG
1	AK42D	Fvb1	16250001	16300000	50000	*	7262	11209	0.647872245516995	CG
