seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb2	1	50000	50000	*	848	2109	0.402086296823139	CHG
Fvb2	50001	100000	50000	*	3290	11987	0.274464002669559	CHG
Fvb2	100001	150000	50000	*	3987	7500	0.5316	CHG
Fvb2	150001	200000	50000	*	5950	17517	0.339670034823314	CHG
Fvb2	200001	250000	50000	*	5225	20576	0.253936625194401	CHG
Fvb2	250001	300000	50000	*	3498	20316	0.172179562906084	CHG
Fvb2	300001	350000	50000	*	5736	16356	0.350696991929567	CHG
Fvb2	350001	400000	50000	*	5984	21004	0.28489811464483	CHG
Fvb2	400001	450000	50000	*	3903	24911	0.156677772871422	CHG
Fvb2	450001	500000	50000	*	6633	15496	0.428045947341249	CHG
Fvb2	500001	550000	50000	*	835	22692	0.0367971091133439	CHG
Fvb2	550001	600000	50000	*	102	13530	0.00753880266075388	CHG
Fvb2	600001	650000	50000	*	3292	18423	0.17868968137654	CHG
Fvb2	650001	700000	50000	*	4625	8482	0.545272341428908	CHG
Fvb2	700001	750000	50000	*	3866	13651	0.283202695773203	CHG
Fvb2	750001	800000	50000	*	2834	24228	0.116972098398547	CHG
Fvb2	800001	850000	50000	*	5157	21653	0.23816561215536	CHG
Fvb2	850001	900000	50000	*	4289	17454	0.245731637447004	CHG
Fvb2	900001	950000	50000	*	8737	14778	0.591216673433482	CHG
Fvb2	950001	1000000	50000	*	1973	13757	0.14341789634368	CHG
Fvb2	1000001	1050000	50000	*	363	12642	0.0287138111058377	CHG
Fvb2	1050001	1100000	50000	*	2599	9250	0.280972972972973	CHG
Fvb2	1100001	1150000	50000	*	3124	22890	0.13647881170817	CHG
Fvb2	1150001	1200000	50000	*	1486	17033	0.0872424117888804	CHG
Fvb2	1200001	1250000	50000	*	2257	24269	0.0929992995179035	CHG
Fvb2	1250001	1300000	50000	*	844	27468	0.0307266637541867	CHG
Fvb2	1300001	1350000	50000	*	3918	26190	0.149599083619702	CHG
Fvb2	1350001	1400000	50000	*	4648	21460	0.216589002795899	CHG
Fvb2	1400001	1450000	50000	*	2319	19532	0.118728240835552	CHG
Fvb2	1450001	1500000	50000	*	2978	23691	0.125701743278038	CHG
Fvb2	1500001	1550000	50000	*	1727	28387	0.0608377074012752	CHG
Fvb2	1550001	1600000	50000	*	3177	11942	0.266035839892815	CHG
Fvb2	1600001	1650000	50000	*	5191	9128	0.568689745836985	CHG
Fvb2	1650001	1700000	50000	*	645	24604	0.0262152495529182	CHG
Fvb2	1700001	1750000	50000	*	1043	30565	0.0341239980369704	CHG
Fvb2	1750001	1800000	50000	*	3270	17440	0.1875	CHG
