seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb3	1	50000	50000	*	1307	15613	0.0837122910395184	CHG
Fvb3	50001	100000	50000	*	651	27423	0.0237391970243956	CHG
Fvb3	100001	150000	50000	*	786	27085	0.0290197526306073	CHG
Fvb3	150001	200000	50000	*	532	28179	0.0188793072855673	CHG
Fvb3	200001	250000	50000	*	773	22487	0.0343754169075466	CHG
Fvb3	250001	300000	50000	*	260	25297	0.0102778985650472	CHG
Fvb3	300001	350000	50000	*	1717	22278	0.0770715504084747	CHG
Fvb3	350001	400000	50000	*	1536	19939	0.0770349566176839	CHG
Fvb3	400001	450000	50000	*	211	12981	0.0162545258454665	CHG
Fvb3	450001	500000	50000	*	595	24826	0.0239668089905744	CHG
Fvb3	500001	550000	50000	*	854	21415	0.0398785897735232	CHG
Fvb3	550001	600000	50000	*	1510	18113	0.0833655385634627	CHG
Fvb3	600001	650000	50000	*	1500	13540	0.110782865583456	CHG
Fvb3	650001	700000	50000	*	1723	20444	0.0842790060653492	CHG
Fvb3	700001	750000	50000	*	1781	24210	0.0735646427096241	CHG
Fvb3	750001	800000	50000	*	412	24439	0.0168583002577847	CHG
Fvb3	800001	850000	50000	*	987	10353	0.0953346855983773	CHG
Fvb3	850001	900000	50000	*	591	25490	0.023185562965869	CHG
Fvb3	900001	950000	50000	*	927	20204	0.0458820035636508	CHG
Fvb3	950001	1000000	50000	*	247	26159	0.00944225696700944	CHG
Fvb3	1000001	1050000	50000	*	1261	21876	0.0576430791735235	CHG
Fvb3	1050001	1100000	50000	*	856	19497	0.0439041903882649	CHG
Fvb3	1100001	1150000	50000	*	495	16658	0.0297154520350582	CHG
Fvb3	1150001	1200000	50000	*	256	21759	0.0117652465646399	CHG
Fvb3	1200001	1250000	50000	*	438	25162	0.017407201335347	CHG
Fvb3	1250001	1300000	50000	*	686	22708	0.030209617755857	CHG
Fvb3	1300001	1350000	50000	*	909	26444	0.0343745273029799	CHG
Fvb3	1350001	1400000	50000	*	275	21883	0.0125668327011836	CHG
Fvb3	1400001	1450000	50000	*	165	8474	0.0194713240500354	CHG
Fvb3	1450001	1500000	50000	*	880	24269	0.036260249701265	CHG
Fvb3	1500001	1550000	50000	*	3120	12468	0.250240615976901	CHG
