seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	11136	157489	0.0707097003600251	CHH
Fvb5	50001	100000	50000	*	4105	165067	0.024868689683583	CHH
Fvb5	100001	150000	50000	*	2373	236331	0.0100410018152506	CHH
Fvb5	150001	200000	50000	*	2830	211699	0.0133680366936074	CHH
Fvb5	200001	250000	50000	*	2448	208448	0.0117439361375499	CHH
Fvb5	250001	300000	50000	*	1427	222577	0.00641126441635928	CHH
Fvb5	300001	350000	50000	*	1207	210945	0.00572187062978502	CHH
Fvb5	350001	400000	50000	*	1611	234694	0.00686425728821359	CHH
Fvb5	400001	450000	50000	*	1469	226706	0.00647975792436018	CHH
Fvb5	450001	500000	50000	*	1555	217963	0.00713423837990852	CHH
Fvb5	500001	550000	50000	*	1349	193012	0.00698920274387085	CHH
Fvb5	550001	600000	50000	*	3947	181858	0.0217037468794334	CHH
Fvb5	600001	650000	50000	*	21294	159030	0.133899264289757	CHH
Fvb5	650001	700000	50000	*	2647	192769	0.0137314609714218	CHH
Fvb5	700001	750000	50000	*	1990	191415	0.0103962594363033	CHH
Fvb5	750001	800000	50000	*	4162	233384	0.0178332704898365	CHH
Fvb5	800001	850000	50000	*	2737	210922	0.0129763609296328	CHH
Fvb5	850001	900000	50000	*	2331	174672	0.0133450123660346	CHH
Fvb5	900001	950000	50000	*	1910	199129	0.00959177216779073	CHH
Fvb5	950001	1000000	50000	*	2123	117244	0.0181075364197741	CHH
Fvb5	1000001	1050000	50000	*	4931	91834	0.0536947100202539	CHH
Fvb5	1050001	1100000	50000	*	3429	200998	0.0170598712424999	CHH
Fvb5	1100001	1150000	50000	*	3078	198213	0.0155287493756716	CHH
Fvb5	1150001	1200000	50000	*	2479	193583	0.0128058765490771	CHH
Fvb5	1200001	1250000	50000	*	17258	205249	0.0840832354847039	CHH
Fvb5	1250001	1300000	50000	*	2118	206138	0.0102746703664535	CHH
Fvb5	1300001	1350000	50000	*	3208	201929	0.015886772083257	CHH
Fvb5	1350001	1400000	50000	*	2026	206288	0.00982122081749787	CHH
Fvb5	1400001	1450000	50000	*	1108	182228	0.00608029501503611	CHH
Fvb5	1450001	1500000	50000	*	4552	165035	0.0275820280546551	CHH
Fvb5	1500001	1550000	50000	*	1412	199196	0.00708849575292677	CHH
Fvb5	1550001	1600000	50000	*	2184	164354	0.0132883896954136	CHH
Fvb5	1600001	1650000	50000	*	1775	141043	0.0125848145600987	CHH
Fvb5	1650001	1700000	50000	*	2659	151678	0.0175305581560938	CHH
Fvb5	1700001	1750000	50000	*	1186	185881	0.0063804261866463	CHH
Fvb5	1750001	1800000	50000	*	1768	209730	0.00842988604396128	CHH
Fvb5	1800001	1850000	50000	*	5077	202778	0.0250372328359092	CHH
Fvb5	1850001	1900000	50000	*	7321	209815	0.0348926435192908	CHH
Fvb5	1900001	1950000	50000	*	1793	231648	0.00774019201547175	CHH
