seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	17466	24771	0.705098704129829	CG
Fvb5	50001	100000	50000	*	5400	23882	0.226111715936689	CG
Fvb5	100001	150000	50000	*	5124	30905	0.165798414496036	CG
Fvb5	150001	200000	50000	*	9337	30351	0.307634015353695	CG
Fvb5	200001	250000	50000	*	5365	27386	0.195903016139633	CG
Fvb5	250001	300000	50000	*	6160	34842	0.176798117214856	CG
Fvb5	300001	350000	50000	*	3228	28414	0.113605968888576	CG
Fvb5	350001	400000	50000	*	4037	38195	0.105694462625998	CG
Fvb5	400001	450000	50000	*	8753	33368	0.262317190122273	CG
Fvb5	450001	500000	50000	*	4717	27886	0.169152979989959	CG
Fvb5	500001	550000	50000	*	3845	29096	0.13214874896893	CG
Fvb5	550001	600000	50000	*	6284	20604	0.304989322461658	CG
Fvb5	600001	650000	50000	*	24205	33613	0.720108291434862	CG
Fvb5	650001	700000	50000	*	6236	20382	0.305956235894417	CG
Fvb5	700001	750000	50000	*	5439	27083	0.20082708710261	CG
Fvb5	750001	800000	50000	*	15076	34764	0.43366701185134	CG
Fvb5	800001	850000	50000	*	5846	31672	0.184579439252336	CG
Fvb5	850001	900000	50000	*	8766	27480	0.318995633187773	CG
Fvb5	900001	950000	50000	*	5289	31738	0.166645661352322	CG
Fvb5	950001	1000000	50000	*	14250	23342	0.610487533201954	CG
Fvb5	1000001	1050000	50000	*	11660	16298	0.715425205546693	CG
Fvb5	1050001	1100000	50000	*	7346	27207	0.270004043077149	CG
Fvb5	1100001	1150000	50000	*	5581	33496	0.166616909481729	CG
Fvb5	1150001	1200000	50000	*	6596	23665	0.278723853792521	CG
Fvb5	1200001	1250000	50000	*	16526	28912	0.571596568898727	CG
Fvb5	1250001	1300000	50000	*	4840	29784	0.162503357507387	CG
Fvb5	1300001	1350000	50000	*	6481	30694	0.211148758715058	CG
Fvb5	1350001	1400000	50000	*	5576	27236	0.204729035100602	CG
Fvb5	1400001	1450000	50000	*	10148	25305	0.40102746492788	CG
Fvb5	1450001	1500000	50000	*	13521	25440	0.531485849056604	CG
Fvb5	1500001	1550000	50000	*	6160	27579	0.223358352369557	CG
Fvb5	1550001	1600000	50000	*	7268	21125	0.344047337278106	CG
Fvb5	1600001	1650000	50000	*	10126	25765	0.393013778381525	CG
Fvb5	1650001	1700000	50000	*	9402	20710	0.453983582810237	CG
Fvb5	1700001	1750000	50000	*	6986	28897	0.241755199501678	CG
Fvb5	1750001	1800000	50000	*	2388	32641	0.0731595232989185	CG
Fvb5	1800001	1850000	50000	*	8848	28393	0.311626105025887	CG
Fvb5	1850001	1900000	50000	*	9406	31238	0.301107625328126	CG
Fvb5	1900001	1950000	50000	*	8841	34167	0.258758451137062	CG
Fvb5	1950001	2000000	50000	*	4756	29939	0.158856341227162	CG
Fvb5	2000001	2050000	50000	*	2017	25382	0.0794657631392325	CG
Fvb5	2050001	2100000	50000	*	4448	39721	0.111981067948944	CG
Fvb5	2100001	2150000	50000	*	4907	23519	0.208639823121731	CG
Fvb5	2150001	2200000	50000	*	5280	24523	0.215308078130734	CG
Fvb5	2200001	2250000	50000	*	5010	23021	0.21762738369315	CG
Fvb5	2250001	2300000	50000	*	12824	22406	0.572346692850129	CG
Fvb5	2300001	2350000	50000	*	4091	25114	0.162897188818985	CG
Fvb5	2350001	2400000	50000	*	5776	23774	0.24295448809624	CG
Fvb5	2400001	2450000	50000	*	9790	25572	0.382840606913812	CG
Fvb5	2450001	2500000	50000	*	8304	31049	0.267448226996039	CG
Fvb5	2500001	2550000	50000	*	12135	28688	0.422999163413274	CG
Fvb5	2550001	2600000	50000	*	3030	25775	0.117555771096023	CG
Fvb5	2600001	2650000	50000	*	8649	33462	0.258472296933835	CG
Fvb5	2650001	2700000	50000	*	3751	35323	0.106191433343714	CG
Fvb5	2700001	2750000	50000	*	9306	27656	0.336491177321377	CG
Fvb5	2750001	2800000	50000	*	12367	26804	0.46138636024474	CG
Fvb5	2800001	2850000	50000	*	34219	40127	0.85276746330401	CG
Fvb5	2850001	2900000	50000	*	5939	21725	0.27337169159954	CG
Fvb5	2900001	2950000	50000	*	8635	31459	0.274484249340411	CG
Fvb5	2950001	3000000	50000	*	5427	24991	0.2171581769437	CG
Fvb5	3000001	3050000	50000	*	7030	37422	0.187857410079632	CG
Fvb5	3050001	3100000	50000	*	8102	24489	0.330842419045286	CG
Fvb5	3100001	3150000	50000	*	6721	30296	0.221844467916557	CG
Fvb5	3150001	3200000	50000	*	5905	23551	0.250732452974396	CG
Fvb5	3200001	3250000	50000	*	6499	28506	0.227987090437101	CG
Fvb5	3250001	3300000	50000	*	6856	26357	0.260120651060439	CG
Fvb5	3300001	3350000	50000	*	8852	17275	0.512416787264834	CG
Fvb5	3350001	3400000	50000	*	2470	6956	0.355089131684876	CG
Fvb5	3400001	3450000	50000	*	4611	28228	0.163348448349157	CG
Fvb5	3450001	3500000	50000	*	7798	28973	0.269147136989611	CG
Fvb5	3500001	3550000	50000	*	4545	26283	0.172925465129551	CG
Fvb5	3550001	3600000	50000	*	9798	30562	0.320594201950134	CG
Fvb5	3600001	3650000	50000	*	6564	28136	0.233295422234859	CG
Fvb5	3650001	3700000	50000	*	5854	22509	0.260073748278466	CG
Fvb5	3700001	3750000	50000	*	7829	27008	0.289877073459716	CG
Fvb5	3750001	3800000	50000	*	7568	30326	0.249554837433226	CG
Fvb5	3800001	3850000	50000	*	13735	21543	0.637562085132061	CG
Fvb5	3850001	3900000	50000	*	5911	27145	0.217756492908455	CG
Fvb5	3900001	3950000	50000	*	6685	28274	0.236436301902808	CG
Fvb5	3950001	4000000	50000	*	4221	35058	0.120400479205887	CG
Fvb5	4000001	4050000	50000	*	9461	22379	0.422762411189061	CG
Fvb5	4050001	4100000	50000	*	8544	15323	0.557593160608236	CG
Fvb5	4100001	4150000	50000	*	9689	33526	0.288999582413649	CG
Fvb5	4150001	4200000	50000	*	11441	26110	0.438184603600153	CG
Fvb5	4200001	4250000	50000	*	11668	21042	0.55451002756392	CG
Fvb5	4250001	4300000	50000	*	6111	23521	0.259810382211641	CG
Fvb5	4300001	4350000	50000	*	11740	23533	0.498873921726937	CG
Fvb5	4350001	4400000	50000	*	6280	25589	0.245417953026691	CG
Fvb5	4400001	4450000	50000	*	7083	27744	0.255298442906574	CG
Fvb5	4450001	4500000	50000	*	44088	51182	0.861396584736822	CG
Fvb5	4500001	4550000	50000	*	10223	35128	0.291021407424277	CG
Fvb5	4550001	4600000	50000	*	7332	27889	0.262899350998602	CG
Fvb5	4600001	4650000	50000	*	8761	25091	0.34916902474991	CG
Fvb5	4650001	4700000	50000	*	12233	25574	0.478337373895362	CG
Fvb5	4700001	4750000	50000	*	12788	23711	0.539327738180591	CG
Fvb5	4750001	4800000	50000	*	6397	34568	0.185055542698449	CG
Fvb5	4800001	4850000	50000	*	5614	28966	0.193813436442726	CG
Fvb5	4850001	4900000	50000	*	6960	30781	0.22611351158182	CG
Fvb5	4900001	4950000	50000	*	14451	39146	0.369156491084657	CG
Fvb5	4950001	5000000	50000	*	2994	24692	0.121253847399968	CG
Fvb5	5000001	5050000	50000	*	5491	22324	0.245968464432897	CG
Fvb5	5050001	5100000	50000	*	12020	26462	0.454236263320989	CG
Fvb5	5100001	5150000	50000	*	14193	27121	0.52332141145238	CG
Fvb5	5150001	5200000	50000	*	9769	26368	0.370486953883495	CG
Fvb5	5200001	5250000	50000	*	5694	22088	0.257787033683448	CG
Fvb5	5250001	5300000	50000	*	4636	28902	0.160404124282057	CG
Fvb5	5300001	5350000	50000	*	9302	27291	0.340844967205306	CG
Fvb5	5350001	5400000	50000	*	9184	23252	0.394976776191295	CG
Fvb5	5400001	5450000	50000	*	6059	28956	0.209248514988258	CG
Fvb5	5450001	5500000	50000	*	7600	28028	0.271157414014557	CG
Fvb5	5500001	5550000	50000	*	8075	27032	0.298720035513466	CG
Fvb5	5550001	5600000	50000	*	7603	30519	0.249123496838035	CG
Fvb5	5600001	5650000	50000	*	6582	21870	0.300960219478738	CG
Fvb5	5650001	5700000	50000	*	8018	27169	0.295115756928853	CG
Fvb5	5700001	5750000	50000	*	5415	27292	0.198409790414774	CG
Fvb5	5750001	5800000	50000	*	6895	31313	0.220196084693258	CG
Fvb5	5800001	5850000	50000	*	5861	27358	0.214233496600629	CG
Fvb5	5850001	5900000	50000	*	9404	23105	0.407011469378922	CG
Fvb5	5900001	5950000	50000	*	5386	31990	0.168365114098156	CG
Fvb5	5950001	6000000	50000	*	9031	26684	0.338442512366961	CG
Fvb5	6000001	6050000	50000	*	8459	34098	0.248079066220893	CG
Fvb5	6050001	6100000	50000	*	2706	30052	0.0900439238653001	CG
Fvb5	6100001	6150000	50000	*	5429	32202	0.168592012918452	CG
Fvb5	6150001	6200000	50000	*	5421	30628	0.176994906621392	CG
Fvb5	6200001	6250000	50000	*	8182	31318	0.26125550801456	CG
Fvb5	6250001	6300000	50000	*	9251	17558	0.526882332839731	CG
Fvb5	6300001	6350000	50000	*	20142	23241	0.866658061184975	CG
Fvb5	6350001	6400000	50000	*	8965	28336	0.31638198757764	CG
Fvb5	6400001	6450000	50000	*	5844	18221	0.320728829372702	CG
Fvb5	6450001	6500000	50000	*	5532	30011	0.184332411449135	CG
Fvb5	6500001	6550000	50000	*	9714	30204	0.321613031386571	CG
Fvb5	6550001	6600000	50000	*	10189	24068	0.423342197108193	CG
Fvb5	6600001	6650000	50000	*	5166	22215	0.232545577312627	CG
Fvb5	6650001	6700000	50000	*	1614	22210	0.0726699684826655	CG
Fvb5	6700001	6750000	50000	*	8467	24799	0.341425057461994	CG
Fvb5	6750001	6800000	50000	*	6982	22769	0.306644999780403	CG
Fvb5	6800001	6850000	50000	*	8521	28279	0.301318999964638	CG
Fvb5	6850001	6900000	50000	*	5632	31521	0.178674534437359	CG
Fvb5	6900001	6950000	50000	*	11115	29492	0.376881866268819	CG
Fvb5	6950001	7000000	50000	*	7917	19697	0.401939381631721	CG
Fvb5	7000001	7050000	50000	*	10440	25680	0.406542056074766	CG
Fvb5	7050001	7100000	50000	*	4395	41547	0.105783811105495	CG
Fvb5	7100001	7150000	50000	*	9597	26108	0.367588478627241	CG
Fvb5	7150001	7200000	50000	*	8472	24346	0.347983241600263	CG
Fvb5	7200001	7250000	50000	*	8221	25845	0.318088605146063	CG
Fvb5	7250001	7300000	50000	*	7491	26571	0.281923901998419	CG
Fvb5	7300001	7350000	50000	*	7133	26718	0.266973575866457	CG
Fvb5	7350001	7400000	50000	*	7778	48679	0.159781425255244	CG
Fvb5	7400001	7450000	50000	*	3328	23014	0.144607630138177	CG
Fvb5	7450001	7500000	50000	*	2679	15751	0.170084439083233	CG
Fvb5	7500001	7550000	50000	*	5910	36766	0.160746341728771	CG
Fvb5	7550001	7600000	50000	*	7058	26709	0.264255494402636	CG
Fvb5	7600001	7650000	50000	*	5035	21431	0.234940040128785	CG
Fvb5	7650001	7700000	50000	*	8704	26119	0.333243998621693	CG
Fvb5	7700001	7750000	50000	*	10548	20959	0.503268285700654	CG
Fvb5	7750001	7800000	50000	*	6835	26826	0.254790128979348	CG
Fvb5	7800001	7850000	50000	*	7286	21709	0.335621170942927	CG
Fvb5	7850001	7900000	50000	*	9873	21830	0.452267521759047	CG
Fvb5	7900001	7950000	50000	*	14822	27787	0.533414906251125	CG
Fvb5	7950001	8000000	50000	*	11104	25962	0.427702026038056	CG
Fvb5	8000001	8050000	50000	*	8881	24752	0.358799288946348	CG
Fvb5	8050001	8100000	50000	*	5674	16518	0.343504056181136	CG
Fvb5	8100001	8150000	50000	*	9647	19828	0.486534194068993	CG
Fvb5	8150001	8200000	50000	*	8320	23073	0.360594634421185	CG
Fvb5	8200001	8250000	50000	*	7211	31630	0.227979766044894	CG
Fvb5	8250001	8300000	50000	*	7844	19581	0.400592411010674	CG
Fvb5	8300001	8350000	50000	*	4680	22726	0.205931532165801	CG
Fvb5	8350001	8400000	50000	*	11021	27890	0.395159555396199	CG
Fvb5	8400001	8450000	50000	*	6118	27821	0.219905826533913	CG
Fvb5	8450001	8500000	50000	*	6894	27739	0.24853094920509	CG
Fvb5	8500001	8550000	50000	*	6529	23487	0.277983565376591	CG
Fvb5	8550001	8600000	50000	*	5734	30711	0.186708345543942	CG
Fvb5	8600001	8650000	50000	*	7670	24977	0.307082515914641	CG
Fvb5	8650001	8700000	50000	*	15994	33609	0.475884435716624	CG
Fvb5	8700001	8750000	50000	*	6597	35695	0.184815800532287	CG
Fvb5	8750001	8800000	50000	*	5068	32666	0.155146023388232	CG
Fvb5	8800001	8850000	50000	*	5407	17055	0.317033128114922	CG
Fvb5	8850001	8900000	50000	*	9271	28120	0.329694167852063	CG
Fvb5	8900001	8950000	50000	*	10075	25642	0.392910069417362	CG
Fvb5	8950001	9000000	50000	*	7142	26120	0.273430321592649	CG
Fvb5	9000001	9050000	50000	*	10802	25533	0.423060353268319	CG
Fvb5	9050001	9100000	50000	*	6265	23077	0.271482428391905	CG
Fvb5	9100001	9150000	50000	*	13461	26373	0.51040837219884	CG
Fvb5	9150001	9200000	50000	*	11395	17836	0.638876429692756	CG
Fvb5	9200001	9250000	50000	*	7815	29787	0.262362775707523	CG
Fvb5	9250001	9300000	50000	*	6800	31854	0.213473975010988	CG
Fvb5	9300001	9350000	50000	*	5386	29635	0.181744558798718	CG
Fvb5	9350001	9400000	50000	*	6850	27685	0.247426404189995	CG
Fvb5	9400001	9450000	50000	*	8575	26882	0.318986682538502	CG
Fvb5	9450001	9500000	50000	*	7261	25373	0.286170338548851	CG
Fvb5	9500001	9550000	50000	*	8765	21205	0.41334590898373	CG
Fvb5	9550001	9600000	50000	*	11010	29295	0.375832053251408	CG
Fvb5	9600001	9650000	50000	*	7638	24075	0.317258566978193	CG
Fvb5	9650001	9700000	50000	*	6278	25721	0.244080712258466	CG
Fvb5	9700001	9750000	50000	*	7843	26755	0.293141468884321	CG
Fvb5	9750001	9800000	50000	*	5159	26618	0.19381621459163	CG
Fvb5	9800001	9850000	50000	*	7267	24073	0.301873468200889	CG
Fvb5	9850001	9900000	50000	*	4066	34144	0.119083880037488	CG
Fvb5	9900001	9950000	50000	*	8571	21313	0.402148923192418	CG
Fvb5	9950001	10000000	50000	*	9229	24466	0.377217362870923	CG
Fvb5	10000001	10050000	50000	*	7792	25644	0.303852753080643	CG
Fvb5	10050001	10100000	50000	*	5556	25673	0.216414131577922	CG
Fvb5	10100001	10150000	50000	*	8947	29381	0.304516524284401	CG
Fvb5	10150001	10200000	50000	*	5438	34876	0.155923844477578	CG
Fvb5	10200001	10250000	50000	*	7830	28697	0.272850820643273	CG
Fvb5	10250001	10300000	50000	*	10509	19670	0.534265378749365	CG
Fvb5	10300001	10350000	50000	*	7483	24232	0.308806536810829	CG
Fvb5	10350001	10400000	50000	*	6488	19247	0.337091494778407	CG
Fvb5	10400001	10450000	50000	*	11075	31000	0.357258064516129	CG
Fvb5	10450001	10500000	50000	*	9436	23570	0.40033941450997	CG
Fvb5	10500001	10550000	50000	*	11398	33977	0.335462224445949	CG
Fvb5	10550001	10600000	50000	*	11279	28487	0.395934987889213	CG
Fvb5	10600001	10650000	50000	*	7149	12126	0.58955962394854	CG
Fvb5	10650001	10700000	50000	*	8997	23893	0.376553802368895	CG
Fvb5	10700001	10750000	50000	*	10311	25319	0.407243572021012	CG
Fvb5	10750001	10800000	50000	*	7687	27801	0.276500845293335	CG
Fvb5	10800001	10850000	50000	*	10181	23841	0.42703745648253	CG
Fvb5	10850001	10900000	50000	*	4664	23933	0.194877365980028	CG
Fvb5	10900001	10950000	50000	*	11482	26608	0.431524353577871	CG
