seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	24053	36557	0.657958804059414	CG
Fvb5	50001	100000	50000	*	8972	37217	0.241072628100062	CG
Fvb5	100001	150000	50000	*	8053	46196	0.17432245216036	CG
Fvb5	150001	200000	50000	*	14114	43981	0.320911302607944	CG
Fvb5	200001	250000	50000	*	7298	38362	0.190240342005109	CG
Fvb5	250001	300000	50000	*	9599	48986	0.195953946025395	CG
Fvb5	300001	350000	50000	*	5027	45498	0.110488373115302	CG
Fvb5	350001	400000	50000	*	6691	55704	0.120117047249749	CG
Fvb5	400001	450000	50000	*	15030	50459	0.297865593848471	CG
Fvb5	450001	500000	50000	*	6811	41994	0.16218983664333	CG
Fvb5	500001	550000	50000	*	6348	41488	0.153008098727343	CG
Fvb5	550001	600000	50000	*	10055	31742	0.316772730136727	CG
Fvb5	600001	650000	50000	*	31948	44058	0.725135049253257	CG
Fvb5	650001	700000	50000	*	10908	27698	0.393819048306737	CG
Fvb5	700001	750000	50000	*	8203	41318	0.198533326879326	CG
Fvb5	750001	800000	50000	*	20717	44249	0.468191371556419	CG
Fvb5	800001	850000	50000	*	9939	44182	0.224955864379159	CG
Fvb5	850001	900000	50000	*	12957	39704	0.326339915373766	CG
Fvb5	900001	950000	50000	*	8039	44065	0.182435039146715	CG
Fvb5	950001	1000000	50000	*	9158	20348	0.450068802830745	CG
Fvb5	1000001	1050000	50000	*	13284	19600	0.677755102040816	CG
Fvb5	1050001	1100000	50000	*	11078	39498	0.280469897209985	CG
Fvb5	1100001	1150000	50000	*	10159	48592	0.209067336187027	CG
Fvb5	1150001	1200000	50000	*	9923	35029	0.283279568357647	CG
Fvb5	1200001	1250000	50000	*	22836	39564	0.577191386108584	CG
Fvb5	1250001	1300000	50000	*	7476	41617	0.17963812864935	CG
Fvb5	1300001	1350000	50000	*	9944	44803	0.221949423029708	CG
Fvb5	1350001	1400000	50000	*	8853	38161	0.231990775923063	CG
Fvb5	1400001	1450000	50000	*	15495	32000	0.48421875	CG
Fvb5	1450001	1500000	50000	*	17712	32614	0.543079659042129	CG
Fvb5	1500001	1550000	50000	*	9786	38215	0.25607745649614	CG
Fvb5	1550001	1600000	50000	*	8692	26696	0.325591848966137	CG
Fvb5	1600001	1650000	50000	*	9883	29565	0.334280399120582	CG
Fvb5	1650001	1700000	50000	*	14280	30812	0.463455796442944	CG
Fvb5	1700001	1750000	50000	*	10768	43676	0.246542723692646	CG
Fvb5	1750001	1800000	50000	*	4249	45203	0.0939981859611088	CG
Fvb5	1800001	1850000	50000	*	14453	41885	0.345063865345589	CG
Fvb5	1850001	1900000	50000	*	16453	47025	0.349877724614567	CG
Fvb5	1900001	1950000	50000	*	15532	48743	0.318650883203742	CG
Fvb5	1950001	2000000	50000	*	7060	42695	0.165358941328024	CG
Fvb5	2000001	2050000	50000	*	4911	37304	0.131648080634784	CG
Fvb5	2050001	2100000	50000	*	5861	54254	0.10802890109485	CG
Fvb5	2100001	2150000	50000	*	8510	35095	0.242484684427981	CG
Fvb5	2150001	2200000	50000	*	8281	33275	0.248865514650639	CG
Fvb5	2200001	2250000	50000	*	7120	32458	0.219360404214677	CG
Fvb5	2250001	2300000	50000	*	7980	21778	0.366424832399669	CG
Fvb5	2300001	2350000	50000	*	6114	35937	0.170131062693046	CG
Fvb5	2350001	2400000	50000	*	11043	36592	0.301787275907302	CG
Fvb5	2400001	2450000	50000	*	14989	36909	0.406106911593378	CG
Fvb5	2450001	2500000	50000	*	13331	46540	0.286441770519983	CG
Fvb5	2500001	2550000	50000	*	20843	43906	0.4747187172596	CG
Fvb5	2550001	2600000	50000	*	4829	37990	0.127112397999474	CG
Fvb5	2600001	2650000	50000	*	14445	51377	0.281156937929424	CG
Fvb5	2650001	2700000	50000	*	6215	46887	0.132552733166976	CG
Fvb5	2700001	2750000	50000	*	14409	39150	0.368045977011494	CG
Fvb5	2750001	2800000	50000	*	19018	38784	0.490356848184819	CG
Fvb5	2800001	2850000	50000	*	48277	55978	0.862428096752296	CG
Fvb5	2850001	2900000	50000	*	11447	33567	0.341019453630053	CG
Fvb5	2900001	2950000	50000	*	13877	45699	0.303660911617322	CG
Fvb5	2950001	3000000	50000	*	12222	36439	0.335409863058811	CG
Fvb5	3000001	3050000	50000	*	12516	55196	0.226755561997246	CG
Fvb5	3050001	3100000	50000	*	10808	33580	0.321858248957713	CG
Fvb5	3100001	3150000	50000	*	10442	43404	0.240576905354345	CG
