seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb4	1	50000	50000	*	9254	13518	0.684568723183903	CG
Fvb4	50001	100000	50000	*	8959	14763	0.606854975276028	CG
Fvb4	100001	150000	50000	*	9704	20492	0.473550653913722	CG
Fvb4	150001	200000	50000	*	9235	14220	0.64943741209564	CG
Fvb4	200001	250000	50000	*	7819	9840	0.794613821138211	CG
Fvb4	250001	300000	50000	*	6040	12501	0.483161347092233	CG
Fvb4	300001	350000	50000	*	5143	15203	0.33828849569164	CG
Fvb4	350001	400000	50000	*	4092	11104	0.368515850144092	CG
Fvb4	400001	450000	50000	*	6292	13582	0.463260197319982	CG
Fvb4	450001	500000	50000	*	5872	12692	0.462653640088245	CG
Fvb4	500001	550000	50000	*	7473	12423	0.601545520405699	CG
Fvb4	550001	600000	50000	*	6126	12520	0.489297124600639	CG
Fvb4	600001	650000	50000	*	5839	14603	0.399849346024789	CG
Fvb4	650001	700000	50000	*	7149	14714	0.485863803180644	CG
Fvb4	700001	750000	50000	*	6712	14423	0.465367815295015	CG
Fvb4	750001	800000	50000	*	5793	17788	0.32566899033056	CG
Fvb4	800001	850000	50000	*	9172	12532	0.73188637089052	CG
Fvb4	850001	900000	50000	*	4742	5131	0.924186318456441	CG
Fvb4	900001	950000	50000	*	8330	8761	0.950804702659514	CG
Fvb4	950001	1000000	50000	*	4986	15729	0.316994087354568	CG
Fvb4	1000001	1050000	50000	*	6623	16745	0.395521051060018	CG
Fvb4	1050001	1100000	50000	*	7669	17382	0.441203543895984	CG
Fvb4	1100001	1150000	50000	*	6259	16983	0.368545015603839	CG
Fvb4	1150001	1200000	50000	*	7657	13732	0.557602679871832	CG
Fvb4	1200001	1250000	50000	*	14463	20055	0.721166791323859	CG
Fvb4	1250001	1300000	50000	*	9849	17837	0.552166844200258	CG
Fvb4	1300001	1350000	50000	*	5115	13842	0.369527524924144	CG
Fvb4	1350001	1400000	50000	*	4716	22019	0.214178663881194	CG
Fvb4	1400001	1450000	50000	*	7298	14630	0.498838004101162	CG
Fvb4	1450001	1500000	50000	*	6010	16302	0.368666421298	CG
Fvb4	1500001	1550000	50000	*	4630	14017	0.330313191125062	CG
Fvb4	1550001	1600000	50000	*	4900	13722	0.357090803089929	CG
Fvb4	1600001	1650000	50000	*	6425	15220	0.422141918528252	CG
Fvb4	1650001	1700000	50000	*	8595	11631	0.738973433066804	CG
Fvb4	1700001	1750000	50000	*	9044	12506	0.723172877019031	CG
Fvb4	1750001	1800000	50000	*	4834	17975	0.268929068150209	CG
Fvb4	1800001	1850000	50000	*	8754	11657	0.750965085356438	CG
Fvb4	1850001	1900000	50000	*	10036	11674	0.859688195991091	CG
Fvb4	1900001	1950000	50000	*	8153	10226	0.797281439468023	CG
Fvb4	1950001	2000000	50000	*	6708	11608	0.577877325982081	CG
Fvb4	2000001	2050000	50000	*	7787	10681	0.729051586930063	CG
Fvb4	2050001	2100000	50000	*	8198	12251	0.669169863684597	CG
Fvb4	2100001	2150000	50000	*	7477	14537	0.514342711701176	CG
Fvb4	2150001	2200000	50000	*	6067	13595	0.446267009930121	CG
Fvb4	2200001	2250000	50000	*	6417	15188	0.422504608901765	CG
