seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb6	1	50000	50000	*	3020	23366	0.129247624753916	CHG
Fvb6	50001	100000	50000	*	1735	24241	0.071572954911101	CHG
Fvb6	100001	150000	50000	*	751	28280	0.0265558698727016	CHG
Fvb6	150001	200000	50000	*	2961	21424	0.138209484690067	CHG
Fvb6	200001	250000	50000	*	5365	11737	0.457101473971202	CHG
Fvb6	250001	300000	50000	*	670	26691	0.0251020943389157	CHG
Fvb6	300001	350000	50000	*	629	27477	0.0228918732030425	CHG
Fvb6	350001	400000	50000	*	1041	23461	0.0443715101658071	CHG
Fvb6	400001	450000	50000	*	7170	21841	0.328281672084612	CHG
Fvb6	450001	500000	50000	*	1492	26203	0.0569400450330115	CHG
Fvb6	500001	550000	50000	*	329	19219	0.0171184765076227	CHG
Fvb6	550001	600000	50000	*	351	24891	0.014101482463541	CHG
Fvb6	600001	650000	50000	*	1011	30924	0.0326930539386884	CHG
Fvb6	650001	700000	50000	*	768	20961	0.0366394733075712	CHG
Fvb6	700001	750000	50000	*	596	21590	0.0276053728578045	CHG
Fvb6	750001	800000	50000	*	1762	20692	0.0851536825826406	CHG
Fvb6	800001	850000	50000	*	470	25652	0.0183221581163262	CHG
Fvb6	850001	900000	50000	*	1339	22278	0.0601041386120837	CHG
Fvb6	900001	950000	50000	*	381	21303	0.0178848049570483	CHG
Fvb6	950001	1000000	50000	*	1397	19241	0.0726053739410634	CHG
Fvb6	1000001	1050000	50000	*	632	23477	0.0269199642203007	CHG
Fvb6	1050001	1100000	50000	*	8583	25229	0.340203733798407	CHG
Fvb6	1100001	1150000	50000	*	2480	24005	0.103311810039575	CHG
Fvb6	1150001	1200000	50000	*	2628	16412	0.160126736534243	CHG
Fvb6	1200001	1250000	50000	*	2931	19061	0.153769476942448	CHG
Fvb6	1250001	1300000	50000	*	3230	18075	0.178699861687414	CHG
Fvb6	1300001	1350000	50000	*	1131	22811	0.0495813423348385	CHG
Fvb6	1350001	1400000	50000	*	715	23606	0.0302889095992544	CHG
Fvb6	1400001	1450000	50000	*	1173	22542	0.0520361990950226	CHG
Fvb6	1450001	1500000	50000	*	827	23822	0.034715808916128	CHG
Fvb6	1500001	1550000	50000	*	1224	19134	0.063969896519285	CHG
Fvb6	1550001	1600000	50000	*	2000	25431	0.0786441744327789	CHG
Fvb6	1600001	1650000	50000	*	861	23047	0.0373584414457413	CHG
Fvb6	1650001	1700000	50000	*	418	18373	0.0227507755946225	CHG
Fvb6	1700001	1750000	50000	*	1785	18188	0.0981416318451726	CHG
Fvb6	1750001	1800000	50000	*	1330	20648	0.0644130182099961	CHG
Fvb6	1800001	1850000	50000	*	408	22004	0.0185420832575895	CHG
Fvb6	1850001	1900000	50000	*	343	25436	0.0134848246579651	CHG
Fvb6	1900001	1950000	50000	*	910	19628	0.0463623395149786	CHG
Fvb6	1950001	2000000	50000	*	1403	18431	0.0761217513971027	CHG
Fvb6	2000001	2050000	50000	*	1476	24464	0.0603335513407456	CHG
Fvb6	2050001	2100000	50000	*	2530	23629	0.10707181852808	CHG
Fvb6	2100001	2150000	50000	*	5689	18001	0.316037997889006	CHG
Fvb6	2150001	2200000	50000	*	1460	24330	0.0600082203041513	CHG
Fvb6	2200001	2250000	50000	*	1081	22140	0.0488256549232159	CHG
Fvb6	2250001	2300000	50000	*	1016	23050	0.0440780911062907	CHG
Fvb6	2300001	2350000	50000	*	2319	20598	0.112583745994757	CHG
Fvb6	2350001	2400000	50000	*	2319	13589	0.170652733828832	CHG
Fvb6	2400001	2450000	50000	*	2734	17873	0.152968164270128	CHG
Fvb6	2450001	2500000	50000	*	2497	15950	0.156551724137931	CHG
Fvb6	2500001	2550000	50000	*	1788	19452	0.0919185687847008	CHG
Fvb6	2550001	2600000	50000	*	1413	23490	0.0601532567049808	CHG
Fvb6	2600001	2650000	50000	*	1395	22650	0.0615894039735099	CHG
Fvb6	2650001	2700000	50000	*	2667	20750	0.128530120481928	CHG
Fvb6	2700001	2750000	50000	*	836	24543	0.0340626655258118	CHG
Fvb6	2750001	2800000	50000	*	551	25514	0.0215959865172062	CHG
Fvb6	2800001	2850000	50000	*	2002	25505	0.0784944128602235	CHG
Fvb6	2850001	2900000	50000	*	2143	26173	0.0818782715011653	CHG
Fvb6	2900001	2950000	50000	*	4521	18420	0.245439739413681	CHG
Fvb6	2950001	3000000	50000	*	2149	25399	0.0846096303004055	CHG
Fvb6	3000001	3050000	50000	*	2915	25646	0.113662949387819	CHG
Fvb6	3050001	3100000	50000	*	708	20812	0.0340188352873342	CHG
Fvb6	3100001	3150000	50000	*	2175	20046	0.108500448967375	CHG
Fvb6	3150001	3200000	50000	*	6210	20088	0.309139784946237	CHG
Fvb6	3200001	3250000	50000	*	1723	27207	0.0633292902561841	CHG
Fvb6	3250001	3300000	50000	*	1239	25451	0.0486817806765942	CHG
Fvb6	3300001	3350000	50000	*	4015	22978	0.174732352685177	CHG
