seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb7	1	50000	50000	*	321	436	0.736238532110092	CG
Fvb7	50001	100000	50000	*	0	0	0	CG
Fvb7	100001	150000	50000	*	0	0	0	CG
Fvb7	150001	200000	50000	*	0	0	0	CG
Fvb7	200001	250000	50000	*	0	0	0	CG
Fvb7	250001	300000	50000	*	0	0	0	CG
Fvb7	300001	350000	50000	*	0	0	0	CG
Fvb7	350001	400000	50000	*	0	0	0	CG
Fvb7	400001	450000	50000	*	0	0	0	CG
Fvb7	450001	500000	50000	*	0	0	0	CG
Fvb7	500001	550000	50000	*	0	0	0	CG
Fvb7	550001	600000	50000	*	1	1	1	CG
Fvb7	600001	650000	50000	*	5879	12075	0.486873706004141	CG
Fvb7	650001	700000	50000	*	7654	14250	0.537122807017544	CG
Fvb7	700001	750000	50000	*	9740	15343	0.63481718047318	CG
Fvb7	750001	800000	50000	*	14559	27822	0.523290920854	CG
Fvb7	800001	850000	50000	*	18569	24859	0.746972927310029	CG
Fvb7	850001	900000	50000	*	5760	15872	0.362903225806452	CG
Fvb7	900001	950000	50000	*	11333	16049	0.70614991588261	CG
Fvb7	950001	1000000	50000	*	6668	9722	0.685867105533841	CG
Fvb7	1000001	1050000	50000	*	8107	15796	0.513231197771588	CG
Fvb7	1050001	1100000	50000	*	6678	12834	0.520336605890603	CG
Fvb7	1100001	1150000	50000	*	12691	22744	0.557993316918748	CG
Fvb7	1150001	1200000	50000	*	8184	17573	0.465714448301371	CG
Fvb7	1200001	1250000	50000	*	8671	14471	0.599198396793587	CG
Fvb7	1250001	1300000	50000	*	14743	19444	0.758228759514503	CG
Fvb7	1300001	1350000	50000	*	8612	21562	0.3994063630461	CG
Fvb7	1350001	1400000	50000	*	10096	19837	0.508947925593588	CG
Fvb7	1400001	1450000	50000	*	9722	22207	0.437789886071959	CG
Fvb7	1450001	1500000	50000	*	8556	17755	0.481892424669107	CG
Fvb7	1500001	1550000	50000	*	8796	16637	0.528701087936527	CG
Fvb7	1550001	1600000	50000	*	10794	22831	0.472778240112128	CG
Fvb7	1600001	1650000	50000	*	13348	26545	0.502844226784705	CG
Fvb7	1650001	1700000	50000	*	7233	19832	0.364713594191206	CG
Fvb7	1700001	1750000	50000	*	8623	19184	0.449489157631359	CG
Fvb7	1750001	1800000	50000	*	5735	16397	0.349759102274806	CG
Fvb7	1800001	1850000	50000	*	6151	15845	0.388198169769643	CG
Fvb7	1850001	1900000	50000	*	8545	21442	0.398516929390915	CG
Fvb7	1900001	1950000	50000	*	11684	17993	0.649363641416106	CG
Fvb7	1950001	2000000	50000	*	5329	16622	0.320599205871736	CG
Fvb7	2000001	2050000	50000	*	9441	15280	0.617866492146597	CG
Fvb7	2050001	2100000	50000	*	7274	16541	0.439755758418475	CG
Fvb7	2100001	2150000	50000	*	13404	20351	0.658640853029335	CG
Fvb7	2150001	2200000	50000	*	5620	23852	0.235619654536307	CG
Fvb7	2200001	2250000	50000	*	12081	15583	0.775267920169415	CG
Fvb7	2250001	2300000	50000	*	10876	21550	0.504686774941995	CG
Fvb7	2300001	2350000	50000	*	10471	22094	0.473929573639902	CG
Fvb7	2350001	2400000	50000	*	3591	21099	0.170197639698564	CG
Fvb7	2400001	2450000	50000	*	11718	18856	0.621446754348748	CG
Fvb7	2450001	2500000	50000	*	9346	15099	0.618981389495993	CG
Fvb7	2500001	2550000	50000	*	6808	12366	0.55054180818373	CG
Fvb7	2550001	2600000	50000	*	9858	14468	0.68136577273984	CG
Fvb7	2600001	2650000	50000	*	6138	19337	0.317422557790764	CG
Fvb7	2650001	2700000	50000	*	8868	16748	0.529496059230953	CG
Fvb7	2700001	2750000	50000	*	9842	18977	0.518627812615271	CG
Fvb7	2750001	2800000	50000	*	10064	14767	0.6815196045236	CG
Fvb7	2800001	2850000	50000	*	9305	22614	0.411470770319271	CG
Fvb7	2850001	2900000	50000	*	4472	5683	0.786908323068802	CG
Fvb7	2900001	2950000	50000	*	10864	21301	0.510023003614854	CG
Fvb7	2950001	3000000	50000	*	14951	26205	0.570539973287541	CG
Fvb7	3000001	3050000	50000	*	8656	21218	0.407955509473089	CG
Fvb7	3050001	3100000	50000	*	11395	17059	0.667975848525705	CG
Fvb7	3100001	3150000	50000	*	10572	22553	0.468762470624751	CG
Fvb7	3150001	3200000	50000	*	5758	19848	0.290104796453043	CG
Fvb7	3200001	3250000	50000	*	6011	8497	0.707426150406026	CG
Fvb7	3250001	3300000	50000	*	10979	16358	0.671170069690671	CG
Fvb7	3300001	3350000	50000	*	8270	13740	0.601892285298399	CG
Fvb7	3350001	3400000	50000	*	6465	21277	0.30384922686469	CG
Fvb7	3400001	3450000	50000	*	11856	18097	0.655136210421617	CG
Fvb7	3450001	3500000	50000	*	11808	23521	0.502019471961226	CG
Fvb7	3500001	3550000	50000	*	9100	21719	0.41898798287214	CG
Fvb7	3550001	3600000	50000	*	9566	20354	0.469981330451017	CG
Fvb7	3600001	3650000	50000	*	8720	19899	0.438212975526408	CG
Fvb7	3650001	3700000	50000	*	11810	26053	0.453306720915058	CG
Fvb7	3700001	3750000	50000	*	19729	34561	0.570845750991001	CG
Fvb7	3750001	3800000	50000	*	11336	17969	0.630864266236296	CG
Fvb7	3800001	3850000	50000	*	13462	22029	0.611103545326615	CG
Fvb7	3850001	3900000	50000	*	10947	19986	0.547733413389373	CG
Fvb7	3900001	3950000	50000	*	14615	22840	0.639886164623468	CG
Fvb7	3950001	4000000	50000	*	8563	19516	0.43876819020291	CG
Fvb7	4000001	4050000	50000	*	11405	14186	0.803961652333286	CG
Fvb7	4050001	4100000	50000	*	6851	8391	0.816470027410321	CG
Fvb7	4100001	4150000	50000	*	2060	2273	0.906291245050594	CG
Fvb7	4150001	4200000	50000	*	6019	7055	0.853153791637137	CG
Fvb7	4200001	4250000	50000	*	13471	20216	0.666353383458647	CG
Fvb7	4250001	4300000	50000	*	11583	17709	0.654074199559546	CG
