seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	14261	20385	0.699583026735345	CG
Fvb5	50001	100000	50000	*	4589	19626	0.233822480383165	CG
Fvb5	100001	150000	50000	*	4414	29264	0.150833788955714	CG
Fvb5	150001	200000	50000	*	8858	26958	0.328585206617702	CG
Fvb5	200001	250000	50000	*	4572	25047	0.182536830758175	CG
Fvb5	250001	300000	50000	*	6048	31781	0.190302381926308	CG
Fvb5	300001	350000	50000	*	2886	26819	0.107610276296655	CG
Fvb5	350001	400000	50000	*	3786	35978	0.105230974484407	CG
Fvb5	400001	450000	50000	*	8167	31544	0.258908191732184	CG
Fvb5	450001	500000	50000	*	4637	26869	0.172578063939856	CG
Fvb5	500001	550000	50000	*	3442	26473	0.130019264911419	CG
Fvb5	550001	600000	50000	*	5747	18748	0.306539364198848	CG
Fvb5	600001	650000	50000	*	18481	25533	0.723808404809462	CG
Fvb5	650001	700000	50000	*	5236	17738	0.29518547750592	CG
Fvb5	700001	750000	50000	*	4713	24775	0.190232088799193	CG
Fvb5	750001	800000	50000	*	13388	32623	0.410385310976918	CG
Fvb5	800001	850000	50000	*	5463	30195	0.180923994038748	CG
Fvb5	850001	900000	50000	*	7936	26356	0.301107907117924	CG
Fvb5	900001	950000	50000	*	4855	28088	0.172849615494161	CG
Fvb5	950001	1000000	50000	*	12349	20796	0.593816118484324	CG
Fvb5	1000001	1050000	50000	*	9567	13790	0.693763596809282	CG
Fvb5	1050001	1100000	50000	*	6981	24647	0.283239339473364	CG
Fvb5	1100001	1150000	50000	*	4998	29334	0.170382491307016	CG
Fvb5	1150001	1200000	50000	*	5727	20638	0.277497819556159	CG
Fvb5	1200001	1250000	50000	*	14174	25055	0.565715426062662	CG
Fvb5	1250001	1300000	50000	*	4543	26626	0.170622699616916	CG
Fvb5	1300001	1350000	50000	*	6096	27795	0.219320021586616	CG
Fvb5	1350001	1400000	50000	*	4861	23862	0.203713016511608	CG
Fvb5	1400001	1450000	50000	*	8971	21735	0.412744421440074	CG
Fvb5	1450001	1500000	50000	*	12646	23482	0.538540158419215	CG
Fvb5	1500001	1550000	50000	*	5627	24492	0.229748489302629	CG
Fvb5	1550001	1600000	50000	*	6225	18613	0.334443668403804	CG
Fvb5	1600001	1650000	50000	*	9204	23092	0.398579594664819	CG
Fvb5	1650001	1700000	50000	*	7888	17656	0.446760308110557	CG
Fvb5	1700001	1750000	50000	*	6119	26182	0.233710182568177	CG
Fvb5	1750001	1800000	50000	*	2104	29905	0.0703561277378365	CG
Fvb5	1800001	1850000	50000	*	7938	25264	0.314202026599113	CG
Fvb5	1850001	1900000	50000	*	8261	26176	0.315594437652812	CG
Fvb5	1900001	1950000	50000	*	7983	31556	0.252978831284066	CG
Fvb5	1950001	2000000	50000	*	4431	28413	0.155949741315595	CG
Fvb5	2000001	2050000	50000	*	1830	23539	0.0777433195972641	CG
Fvb5	2050001	2100000	50000	*	4272	38685	0.110430399379604	CG
Fvb5	2100001	2150000	50000	*	4166	20381	0.204406064471812	CG
Fvb5	2150001	2200000	50000	*	4816	21373	0.225331025125158	CG
Fvb5	2200001	2250000	50000	*	4307	20055	0.21475941161805	CG
Fvb5	2250001	2300000	50000	*	11369	19722	0.576462833384038	CG
