seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb5	1	50000	50000	*	17604	41660	0.422563610177628	CHG
Fvb5	50001	100000	50000	*	8820	44529	0.198073165802062	CHG
Fvb5	100001	150000	50000	*	1642	68774	0.0238753017128566	CHG
Fvb5	150001	200000	50000	*	4178	59552	0.0701571735626007	CHG
Fvb5	200001	250000	50000	*	924	61716	0.0149718063387128	CHG
Fvb5	250001	300000	50000	*	1306	71679	0.0182201202583741	CHG
Fvb5	300001	350000	50000	*	543	67393	0.00805721662487202	CHG
Fvb5	350001	400000	50000	*	820	73656	0.0111328337134789	CHG
Fvb5	400001	450000	50000	*	1002	70268	0.0142596914669551	CHG
Fvb5	450001	500000	50000	*	1387	66850	0.0207479431563201	CHG
Fvb5	500001	550000	50000	*	986	59734	0.0165065122041049	CHG
Fvb5	550001	600000	50000	*	3030	55210	0.0548813620720884	CHG
Fvb5	600001	650000	50000	*	14528	35177	0.412997128805754	CHG
Fvb5	650001	700000	50000	*	3870	68729	0.0563081086586448	CHG
Fvb5	700001	750000	50000	*	1944	58929	0.0329888509901746	CHG
Fvb5	750001	800000	50000	*	10434	69953	0.149157291324175	CHG
Fvb5	800001	850000	50000	*	1974	66171	0.0298317994287528	CHG
Fvb5	850001	900000	50000	*	2841	55805	0.050909416718932	CHG
Fvb5	900001	950000	50000	*	1492	64093	0.0232786731780382	CHG
Fvb5	950001	1000000	50000	*	2663	34273	0.0776996469524115	CHG
Fvb5	1000001	1050000	50000	*	10403	26086	0.398796289197271	CHG
Fvb5	1050001	1100000	50000	*	3334	64953	0.0513294228134189	CHG
Fvb5	1100001	1150000	50000	*	3563	64721	0.0550516833794286	CHG
Fvb5	1150001	1200000	50000	*	2969	69906	0.0424713186278717	CHG
Fvb5	1200001	1250000	50000	*	8998	56720	0.158638928067701	CHG
Fvb5	1250001	1300000	50000	*	1302	66409	0.0196057763254981	CHG
Fvb5	1300001	1350000	50000	*	4087	63709	0.0641510618593919	CHG
Fvb5	1350001	1400000	50000	*	2619	65311	0.0401004424982009	CHG
Fvb5	1400001	1450000	50000	*	789	61642	0.0127997144803867	CHG
Fvb5	1450001	1500000	50000	*	6150	49063	0.125349041028881	CHG
Fvb5	1500001	1550000	50000	*	1492	62002	0.0240637398793587	CHG
Fvb5	1550001	1600000	50000	*	2566	50563	0.0507485710895319	CHG
Fvb5	1600001	1650000	50000	*	2197	49122	0.0447253776312039	CHG
Fvb5	1650001	1700000	50000	*	2301	50437	0.0456212700993318	CHG
Fvb5	1700001	1750000	50000	*	1128	61524	0.0183343085625122	CHG
Fvb5	1750001	1800000	50000	*	863	62149	0.0138859836843714	CHG
Fvb5	1800001	1850000	50000	*	7047	60722	0.116053489674253	CHG
Fvb5	1850001	1900000	50000	*	12063	59847	0.201563988169833	CHG
Fvb5	1900001	1950000	50000	*	1150	69030	0.0166594234390845	CHG
Fvb5	1950001	2000000	50000	*	9974	63534	0.156986810211855	CHG
Fvb5	2000001	2050000	50000	*	4087	52673	0.0775919351470393	CHG
Fvb5	2050001	2100000	50000	*	2143	70208	0.0305235870556062	CHG
Fvb5	2100001	2150000	50000	*	1535	45435	0.0337845273467591	CHG
Fvb5	2150001	2200000	50000	*	2274	53806	0.0422629446530127	CHG
Fvb5	2200001	2250000	50000	*	2382	65990	0.0360963782391271	CHG
Fvb5	2250001	2300000	50000	*	2383	45713	0.0521295911447509	CHG
Fvb5	2300001	2350000	50000	*	4316	60068	0.0718519011786642	CHG
Fvb5	2350001	2400000	50000	*	2392	58358	0.0409883820555879	CHG
Fvb5	2400001	2450000	50000	*	1839	60290	0.0305025709072815	CHG
Fvb5	2450001	2500000	50000	*	7880	59719	0.131951305279727	CHG
Fvb5	2500001	2550000	50000	*	13579	50655	0.268068305201856	CHG
Fvb5	2550001	2600000	50000	*	3430	61198	0.0560475832543547	CHG
Fvb5	2600001	2650000	50000	*	7039	60327	0.116680756543505	CHG
Fvb5	2650001	2700000	50000	*	1232	61511	0.0200289379135439	CHG
Fvb5	2700001	2750000	50000	*	6875	56959	0.120700855000966	CHG
Fvb5	2750001	2800000	50000	*	7486	57281	0.130689059199385	CHG
Fvb5	2800001	2850000	50000	*	23582	50501	0.466961050276232	CHG
Fvb5	2850001	2900000	50000	*	2749	57351	0.0479329043957385	CHG
Fvb5	2900001	2950000	50000	*	3465	68595	0.0505138858517385	CHG
Fvb5	2950001	3000000	50000	*	1783	63550	0.0280566483084186	CHG
Fvb5	3000001	3050000	50000	*	2975	59766	0.0497774654485828	CHG
Fvb5	3050001	3100000	50000	*	1425	58535	0.0243444093277526	CHG
Fvb5	3100001	3150000	50000	*	4002	55119	0.0726065422086758	CHG
Fvb5	3150001	3200000	50000	*	2709	52702	0.0514022238245228	CHG
Fvb5	3200001	3250000	50000	*	648	71605	0.00904964737099365	CHG
Fvb5	3250001	3300000	50000	*	3338	47863	0.0697407183001483	CHG
Fvb5	3300001	3350000	50000	*	5894	56396	0.104510958223988	CHG
Fvb5	3350001	3400000	50000	*	360	19062	0.0188857412653447	CHG
Fvb5	3400001	3450000	50000	*	1975	60888	0.0324366049139403	CHG
Fvb5	3450001	3500000	50000	*	3030	63194	0.0479475899610723	CHG
Fvb5	3500001	3550000	50000	*	3151	58870	0.0535247154747749	CHG
Fvb5	3550001	3600000	50000	*	5193	47309	0.109767697478281	CHG
Fvb5	3600001	3650000	50000	*	7838	57163	0.137116666375103	CHG
Fvb5	3650001	3700000	50000	*	5923	47399	0.124960442203422	CHG
Fvb5	3700001	3750000	50000	*	1351	69972	0.0193077230892357	CHG
Fvb5	3750001	3800000	50000	*	10550	56387	0.187099863443702	CHG
Fvb5	3800001	3850000	50000	*	18265	37929	0.481557647182894	CHG
Fvb5	3850001	3900000	50000	*	3839	59070	0.0649906890130354	CHG
Fvb5	3900001	3950000	50000	*	2882	62048	0.0464479112944817	CHG
Fvb5	3950001	4000000	50000	*	1246	60583	0.0205668256771702	CHG
Fvb5	4000001	4050000	50000	*	2768	32910	0.0841081738073534	CHG
Fvb5	4050001	4100000	50000	*	1089	1523	0.715036112934997	CHG
Fvb5	4100001	4150000	50000	*	274	19665	0.0139333841851004	CHG
Fvb5	4150001	4200000	50000	*	2906	68624	0.0423467008626719	CHG
Fvb5	4200001	4250000	50000	*	6496	51807	0.125388461018781	CHG
Fvb5	4250001	4300000	50000	*	1086	45551	0.023841408531097	CHG
Fvb5	4300001	4350000	50000	*	13466	48305	0.278770313632129	CHG
Fvb5	4350001	4400000	50000	*	1981	62520	0.0316858605246321	CHG
