seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb2	1	50000	50000	*	1205	2135	0.56440281030445	CG
Fvb2	50001	100000	50000	*	4554	7142	0.637636516381966	CG
Fvb2	100001	150000	50000	*	5787	7266	0.79644921552436	CG
Fvb2	150001	200000	50000	*	8739	15234	0.573651043717999	CG
Fvb2	200001	250000	50000	*	7299	11875	0.614652631578947	CG
Fvb2	250001	300000	50000	*	4128	14202	0.290663286861006	CG
Fvb2	300001	350000	50000	*	7671	14517	0.528414961768961	CG
Fvb2	350001	400000	50000	*	9931	15158	0.655165589127853	CG
Fvb2	400001	450000	50000	*	6765	13595	0.497609415226186	CG
Fvb2	450001	500000	50000	*	7658	12112	0.632265521796565	CG
Fvb2	500001	550000	50000	*	3664	14909	0.245757596082903	CG
Fvb2	550001	600000	50000	*	1785	6287	0.283919198345793	CG
Fvb2	600001	650000	50000	*	4595	11397	0.403176274458191	CG
Fvb2	650001	700000	50000	*	7083	9242	0.766392555723869	CG
Fvb2	700001	750000	50000	*	5682	10235	0.555153883732291	CG
Fvb2	750001	800000	50000	*	8005	15352	0.521430432516936	CG
Fvb2	800001	850000	50000	*	9611	15492	0.620384714691454	CG
Fvb2	850001	900000	50000	*	5839	11225	0.520178173719376	CG
Fvb2	900001	950000	50000	*	7967	10446	0.762684281064522	CG
Fvb2	950001	1000000	50000	*	2833	7828	0.361905978538579	CG
Fvb2	1000001	1050000	50000	*	1542	6510	0.236866359447005	CG
Fvb2	1050001	1100000	50000	*	1238	4085	0.303059975520196	CG
Fvb2	1100001	1150000	50000	*	5043	18270	0.276026272577997	CG
Fvb2	1150001	1200000	50000	*	3104	9823	0.315993077471241	CG
Fvb2	1200001	1250000	50000	*	6345	12494	0.507843765007203	CG
Fvb2	1250001	1300000	50000	*	2527	17750	0.142366197183099	CG
Fvb2	1300001	1350000	50000	*	6693	20902	0.320208592479189	CG
Fvb2	1350001	1400000	50000	*	5426	16335	0.332170186715641	CG
Fvb2	1400001	1450000	50000	*	2689	16517	0.162801961615305	CG
