seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb2	1	50000	50000	*	8843	117775	0.0750838463171301	CHH
Fvb2	50001	100000	50000	*	4109	91306	0.0450025190020371	CHH
Fvb2	100001	150000	50000	*	5883	84090	0.0699607563325009	CHH
Fvb2	150001	200000	50000	*	8880	138312	0.0642026722193302	CHH
Fvb2	200001	250000	50000	*	6010	140567	0.0427554120099312	CHH
Fvb2	250001	300000	50000	*	5293	136661	0.0387308742069793	CHH
Fvb2	300001	350000	50000	*	6337	116231	0.0545207388734503	CHH
Fvb2	350001	400000	50000	*	7358	154829	0.0475233967796731	CHH
Fvb2	400001	450000	50000	*	4205	144217	0.0291574502312487	CHH
Fvb2	450001	500000	50000	*	11250	129457	0.0869014421777115	CHH
Fvb2	500001	550000	50000	*	1653	123700	0.0133629749393694	CHH
Fvb2	550001	600000	50000	*	586	81140	0.00722208528469312	CHH
Fvb2	600001	650000	50000	*	3728	112436	0.033156640221993	CHH
Fvb2	650001	700000	50000	*	5597	93775	0.0596854172220741	CHH
Fvb2	700001	750000	50000	*	5669	118034	0.0480285341511768	CHH
Fvb2	750001	800000	50000	*	3046	149560	0.0203664081305162	CHH
Fvb2	800001	850000	50000	*	4385	114725	0.0382218348224014	CHH
Fvb2	850001	900000	50000	*	2334	58822	0.039679031654823	CHH
Fvb2	900001	950000	50000	*	262	4333	0.0604661897069005	CHH
Fvb2	950001	1000000	50000	*	1826	128250	0.0142378167641326	CHH
Fvb2	1000001	1050000	50000	*	2604	173811	0.0149817905656144	CHH
Fvb2	1050001	1100000	50000	*	3786	130012	0.0291203888871796	CHH
Fvb2	1100001	1150000	50000	*	6496	148078	0.0438687718634774	CHH
Fvb2	1150001	1200000	50000	*	3613	126155	0.028639372200864	CHH
Fvb2	1200001	1250000	50000	*	2682	142744	0.0187888807935885	CHH
Fvb2	1250001	1300000	50000	*	2110	183124	0.0115222472204626	CHH
Fvb2	1300001	1350000	50000	*	4845	161984	0.0299103615171869	CHH
Fvb2	1350001	1400000	50000	*	7324	147883	0.049525638511526	CHH
Fvb2	1400001	1450000	50000	*	3884	123303	0.0314996391004274	CHH
Fvb2	1450001	1500000	50000	*	5762	158523	0.0363480378241643	CHH
Fvb2	1500001	1550000	50000	*	3093	156067	0.0198184113233419	CHH
Fvb2	1550001	1600000	50000	*	3539	77894	0.0454335378848178	CHH
Fvb2	1600001	1650000	50000	*	5105	111886	0.0456267987058256	CHH
Fvb2	1650001	1700000	50000	*	1898	134328	0.0141295932344708	CHH
Fvb2	1700001	1750000	50000	*	3172	145172	0.0218499435152784	CHH
Fvb2	1750001	1800000	50000	*	2674	100264	0.0266695922763903	CHH
Fvb2	1800001	1850000	50000	*	5156	150131	0.0343433401496027	CHH
Fvb2	1850001	1900000	50000	*	6171	115080	0.0536235662148071	CHH
Fvb2	1900001	1950000	50000	*	3654	135297	0.0270072507150935	CHH
Fvb2	1950001	2000000	50000	*	4332	85534	0.0506465265274628	CHH
Fvb2	2000001	2050000	50000	*	6535	133377	0.0489964536614259	CHH
