seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb3	1	50000	50000	*	3776	124675	0.0302867455383998	CHH
Fvb3	50001	100000	50000	*	1592	173854	0.00915710883845065	CHH
Fvb3	100001	150000	50000	*	1604	143869	0.0111490314105193	CHH
Fvb3	150001	200000	50000	*	1135	146522	0.00774627700959583	CHH
Fvb3	200001	250000	50000	*	1416	126611	0.0111838623816256	CHH
Fvb3	250001	300000	50000	*	1039	138066	0.0075253864093984	CHH
Fvb3	300001	350000	50000	*	2561	132474	0.0193320953545601	CHH
Fvb3	350001	400000	50000	*	4659	120105	0.0387910578244036	CHH
Fvb3	400001	450000	50000	*	1215	128246	0.00947397969527315	CHH
Fvb3	450001	500000	50000	*	1878	140016	0.0134127528282482	CHH
Fvb3	500001	550000	50000	*	1721	132689	0.0129701783870554	CHH
Fvb3	550001	600000	50000	*	2937	125835	0.0233400882107522	CHH
Fvb3	600001	650000	50000	*	7082	109525	0.0646610362930838	CHH
Fvb3	650001	700000	50000	*	5925	132731	0.0446391573935253	CHH
Fvb3	700001	750000	50000	*	2226	130201	0.0170966428829272	CHH
Fvb3	750001	800000	50000	*	1599	127829	0.0125088986067324	CHH
Fvb3	800001	850000	50000	*	3445	115364	0.029862002011026	CHH
Fvb3	850001	900000	50000	*	1031	142863	0.00721670411513128	CHH
Fvb3	900001	950000	50000	*	1581	113208	0.0139654441382234	CHH
Fvb3	950001	1000000	50000	*	1140	143267	0.00795717087675459	CHH
Fvb3	1000001	1050000	50000	*	1615	117845	0.0137044422758708	CHH
Fvb3	1050001	1100000	50000	*	1041	100290	0.0103798982949447	CHH
Fvb3	1100001	1150000	50000	*	713	56990	0.0125109668362871	CHH
Fvb3	1150001	1200000	50000	*	1242	123923	0.0100223525899147	CHH
Fvb3	1200001	1250000	50000	*	755	118731	0.00635891216278815	CHH
Fvb3	1250001	1300000	50000	*	1818	122603	0.0148283484090928	CHH
Fvb3	1300001	1350000	50000	*	3075	123165	0.0249665083424674	CHH
Fvb3	1350001	1400000	50000	*	1007	132718	0.00758751638813123	CHH
Fvb3	1400001	1450000	50000	*	901	108878	0.00827531732765113	CHH
Fvb3	1450001	1500000	50000	*	896	66839	0.013405347177546	CHH
Fvb3	1500001	1550000	50000	*	1189	62568	0.0190033243830712	CHH
Fvb3	1550001	1600000	50000	*	917	118688	0.00772613912105689	CHH
Fvb3	1600001	1650000	50000	*	1144	110113	0.0103893273273819	CHH
Fvb3	1650001	1700000	50000	*	2509	100187	0.0250431692734586	CHH
Fvb3	1700001	1750000	50000	*	1754	124836	0.0140504341696306	CHH
Fvb3	1750001	1800000	50000	*	1710	119048	0.0143639540353471	CHH
Fvb3	1800001	1850000	50000	*	1710	124288	0.0137583676622039	CHH
Fvb3	1850001	1900000	50000	*	926	116689	0.00793562375202461	CHH
Fvb3	1900001	1950000	50000	*	988	84844	0.0116449012304936	CHH
Fvb3	1950001	2000000	50000	*	1831	116613	0.0157015084081535	CHH
Fvb3	2000001	2050000	50000	*	1467	90881	0.0161419878742531	CHH
Fvb3	2050001	2100000	50000	*	1367	117557	0.0116284015413799	CHH
Fvb3	2100001	2150000	50000	*	1764	112446	0.0156875300144069	CHH
Fvb3	2150001	2200000	50000	*	2457	111687	0.0219989792903382	CHH
Fvb3	2200001	2250000	50000	*	1645	115228	0.0142760440170792	CHH
Fvb3	2250001	2300000	50000	*	1693	111844	0.0151371553234863	CHH
Fvb3	2300001	2350000	50000	*	2211	125901	0.0175614173040722	CHH
Fvb3	2350001	2400000	50000	*	1079	64213	0.0168034510145921	CHH
Fvb3	2400001	2450000	50000	*	8352	92460	0.0903309539260221	CHH
Fvb3	2450001	2500000	50000	*	3167	133078	0.0237980733103894	CHH
Fvb3	2500001	2550000	50000	*	2156	122181	0.0176459514981871	CHH
