seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb3	1	50000	50000	*	2437	57853	0.0421240039410229	CHH
Fvb3	50001	100000	50000	*	1053	85580	0.0123042767001636	CHH
Fvb3	100001	150000	50000	*	1136	76327	0.0148833309313873	CHH
Fvb3	150001	200000	50000	*	689	78571	0.00876913874075677	CHH
Fvb3	200001	250000	50000	*	1164	72904	0.015966202128827	CHH
Fvb3	250001	300000	50000	*	657	73522	0.0089361007589565	CHH
Fvb3	300001	350000	50000	*	5168	78611	0.0657414356769409	CHH
Fvb3	350001	400000	50000	*	9238	79928	0.115579021119007	CHH
Fvb3	400001	450000	50000	*	889	71057	0.0125110826519555	CHH
Fvb3	450001	500000	50000	*	1286	72938	0.0176314129808879	CHH
Fvb3	500001	550000	50000	*	1349	70898	0.0190273350447121	CHH
Fvb3	550001	600000	50000	*	2726	67726	0.040250420813277	CHH
Fvb3	600001	650000	50000	*	7457	63130	0.118121336923808	CHH
Fvb3	650001	700000	50000	*	5994	74690	0.0802517070558308	CHH
Fvb3	700001	750000	50000	*	2218	73750	0.0300745762711864	CHH
Fvb3	750001	800000	50000	*	1587	73518	0.0215865502325961	CHH
Fvb3	800001	850000	50000	*	3277	61581	0.0532144655007226	CHH
Fvb3	850001	900000	50000	*	1055	84308	0.0125136404611662	CHH
Fvb3	900001	950000	50000	*	1915	67035	0.028567166405609	CHH
Fvb3	950001	1000000	50000	*	1028	80986	0.0126935519719458	CHH
Fvb3	1000001	1050000	50000	*	1650	68335	0.0241457525426209	CHH
Fvb3	1050001	1100000	50000	*	749	58272	0.0128535145524437	CHH
Fvb3	1100001	1150000	50000	*	1007	56490	0.0178261639228182	CHH
Fvb3	1150001	1200000	50000	*	1026	72867	0.0140804479393964	CHH
Fvb3	1200001	1250000	50000	*	624	74198	0.00840993018679749	CHH
Fvb3	1250001	1300000	50000	*	1755	71051	0.0247005671982097	CHH
Fvb3	1300001	1350000	50000	*	1740	74796	0.023263276111022	CHH
Fvb3	1350001	1400000	50000	*	808	77619	0.0104098223373143	CHH
Fvb3	1400001	1450000	50000	*	279	31736	0.00879127804386186	CHH
Fvb3	1450001	1500000	50000	*	1520	54009	0.0281434575718862	CHH
Fvb3	1500001	1550000	50000	*	3931	68717	0.0572056405256341	CHH
Fvb3	1550001	1600000	50000	*	663	70769	0.00936850881035482	CHH
Fvb3	1600001	1650000	50000	*	1380	58623	0.023540248707845	CHH
Fvb3	1650001	1700000	50000	*	2606	61520	0.0423602080624187	CHH
Fvb3	1700001	1750000	50000	*	1899	76927	0.0246857410272076	CHH
