seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
Fvb2	1	50000	50000	*	568	1461	0.388774811772758	CHG
Fvb2	50001	100000	50000	*	2833	10298	0.275101961545931	CHG
Fvb2	100001	150000	50000	*	3402	6212	0.547649710238249	CHG
Fvb2	150001	200000	50000	*	4654	13771	0.337956575412098	CHG
Fvb2	200001	250000	50000	*	4165	16007	0.2601986630849	CHG
Fvb2	250001	300000	50000	*	2710	16863	0.16070687303564	CHG
Fvb2	300001	350000	50000	*	4649	13091	0.355129478267512	CHG
Fvb2	350001	400000	50000	*	5041	16104	0.31302781917536	CHG
Fvb2	400001	450000	50000	*	2941	19218	0.153033614319908	CHG
Fvb2	450001	500000	50000	*	5252	12308	0.426714332141696	CHG
Fvb2	500001	550000	50000	*	766	17994	0.0425697454707125	CHG
Fvb2	550001	600000	50000	*	98	11288	0.00868178596739901	CHG
Fvb2	600001	650000	50000	*	2510	14482	0.173318602402983	CHG
Fvb2	650001	700000	50000	*	3577	6495	0.550731331793687	CHG
Fvb2	700001	750000	50000	*	3052	11263	0.270975761342449	CHG
Fvb2	750001	800000	50000	*	2112	18122	0.116543427877718	CHG
Fvb2	800001	850000	50000	*	4122	16625	0.24793984962406	CHG
Fvb2	850001	900000	50000	*	3348	13661	0.245077227142962	CHG
Fvb2	900001	950000	50000	*	6863	11716	0.585780129737112	CHG
Fvb2	950001	1000000	50000	*	1688	11493	0.146872009048986	CHG
Fvb2	1000001	1050000	50000	*	304	10396	0.0292420161600616	CHG
Fvb2	1050001	1100000	50000	*	1551	6396	0.24249530956848	CHG
Fvb2	1100001	1150000	50000	*	2475	17582	0.140768968262996	CHG
Fvb2	1150001	1200000	50000	*	1233	13209	0.0933454462866228	CHG
Fvb2	1200001	1250000	50000	*	1771	18663	0.0948936398221079	CHG
Fvb2	1250001	1300000	50000	*	786	22081	0.0355962139395861	CHG
Fvb2	1300001	1350000	50000	*	3110	20652	0.150590741816773	CHG
Fvb2	1350001	1400000	50000	*	3546	17184	0.206354748603352	CHG
Fvb2	1400001	1450000	50000	*	1978	16022	0.12345524903258	CHG
Fvb2	1450001	1500000	50000	*	2566	17972	0.142777654128645	CHG
Fvb2	1500001	1550000	50000	*	1343	21941	0.0612096075839752	CHG
Fvb2	1550001	1600000	50000	*	2573	9370	0.274599786552828	CHG
Fvb2	1600001	1650000	50000	*	4379	7488	0.58480235042735	CHG
Fvb2	1650001	1700000	50000	*	473	19224	0.0246046608406159	CHG
Fvb2	1700001	1750000	50000	*	758	24186	0.0313404448854709	CHG
Fvb2	1750001	1800000	50000	*	2491	12966	0.192117846675922	CHG
Fvb2	1800001	1850000	50000	*	3034	20611	0.147202949881131	CHG
Fvb2	1850001	1900000	50000	*	5346	13130	0.407159177456207	CHG
Fvb2	1900001	1950000	50000	*	655	16661	0.0393133665446252	CHG
Fvb2	1950001	2000000	50000	*	1959	8332	0.235117618819011	CHG
Fvb2	2000001	2050000	50000	*	4366	16631	0.26252179664482	CHG
Fvb2	2050001	2100000	50000	*	2826	18881	0.149674275726921	CHG
Fvb2	2100001	2150000	50000	*	3473	18182	0.191013089869101	CHG
Fvb2	2150001	2200000	50000	*	2485	19862	0.125113281643339	CHG
Fvb2	2200001	2250000	50000	*	3126	6493	0.48144155244109	CHG
Fvb2	2250001	2300000	50000	*	2812	15183	0.185207139563986	CHG
Fvb2	2300001	2350000	50000	*	2100	18718	0.112191473448018	CHG
Fvb2	2350001	2400000	50000	*	434	17248	0.0251623376623377	CHG
Fvb2	2400001	2450000	50000	*	256	19228	0.0133139172040774	CHG
Fvb2	2450001	2500000	50000	*	1927	5369	0.358912274166511	CHG
Fvb2	2500001	2550000	50000	*	3128	9022	0.346708046996231	CHG
Fvb2	2550001	2600000	50000	*	928	7642	0.121434179534153	CHG
Fvb2	2600001	2650000	50000	*	4818	18310	0.263134898962316	CHG
Fvb2	2650001	2700000	50000	*	248	697	0.355810616929699	CHG
Fvb2	2700001	2750000	50000	*	659	2529	0.26057730328193	CHG
Fvb2	2750001	2800000	50000	*	2800	6813	0.41097901071481	CHG
Fvb2	2800001	2850000	50000	*	2443	20722	0.117894025673198	CHG
Fvb2	2850001	2900000	50000	*	840	23171	0.0362522118164948	CHG
Fvb2	2900001	2950000	50000	*	1858	21592	0.0860503890329752	CHG
Fvb2	2950001	3000000	50000	*	1371	19373	0.0707685954679193	CHG
Fvb2	3000001	3050000	50000	*	1370	15963	0.0858234667668984	CHG
Fvb2	3050001	3100000	50000	*	3404	19564	0.173993048456348	CHG
Fvb2	3100001	3150000	50000	*	1970	22175	0.0888387824126268	CHG
Fvb2	3150001	3200000	50000	*	5045	18144	0.278053350970018	CHG
Fvb2	3200001	3250000	50000	*	1810	21407	0.0845517821273415	CHG
Fvb2	3250001	3300000	50000	*	1109	21434	0.0517402258094616	CHG
Fvb2	3300001	3350000	50000	*	2275	18852	0.120676851262466	CHG
